point_no,p1_momentum,p2_momentum
1,0.26102056124754186,-0.16666666666666666
2,0.20719378260789745,-0.4010881639375118
3,0.46478180183035334,-0.5222498870694523
4,0.6148256531169533,-0.6491285241389047
5,-0.15308669986615647,0.059626695224546805
6,-0.37401396919505614,0.26151721317781346
7,-0.04023516272978235,0.10080600803829676
8,-0.315402471924211,0.42425267047860754
9,-0.5753053885908777,0.4450548035091997
10,0.2647238945808752,-0.1672053719911328
11,-0.014299786068765002,0.07018211140912231
12,0.2725984656949035,-0.2476002258610953
13,-0.06353246065862769,0.013341249999999999
14,-0.012664929794430624,-0.321584053736119
15,-0.2160321289625892,0.034489825794173534
16,0.15494697496747448,-0.21760487046970747
17,-0.15718324108190837,0.05579014613003738
18,0.20805063565151022,-0.1524207038030408
19,0.36131471413475535,-0.28147809087249315
20,0.12736296134220051,-0.3146645708617042
21,-0.027604037136374146,0.10496844782481093
22,-0.1281614242058265,0.2466295501175798
23,-0.39277405373611896,0.3268520043566474
24,-0.058501857472238,0.11887576227418782
25,-0.3278910241389047,0.2544248952732252
26,-0.33224495648889263,0.18504440912750683
27,0.04184009188765471,0.09496577205805454
28,0.12753661311987063,-0.230659357472238
29,-0.1774421082205175,-0.006146440805571307
30,0.13577587894598034,-0.23568113706945235
31,0.29841302287516586,-0.4331170833333333
32,-0.1488713795302926,0.08645676195964441
33,-0.0061644257272518155,-0.2682886693703489
34,0.13459752807578898,-0.38803637880597486
35,-0.13206913859087768,-0.19619412334372888
36,-0.26199872192421103,0.10499723587734022
37,-0.40561624999999996,0.3318241675218766
38,-0.19389867936682492,0.14423613706945232
39,0.09118456107834022,-0.08093355919442866
40,0.016193464971722304,-0.357133446263881
41,0.28480639028549026,-0.45856886293054766
42,0.42431346056255115,-0.6084741666666668
43,0.2124472409394149,-0.26899905040423633
44,-0.07969822040278565,-0.028421619577327722
45,-0.16666666666666666,0.297154093632657
46,0.06678543326641154,0.0540700981548899
47,0.14476296134220054,-0.153109248155248
48,0.4538326576060815,-0.3045986787862218
49,0.24187361184198647,-0.20458666666666667
50,0.3556268282171851,-0.334015303736119
51,0.48472304955757295,-0.4590001908055713
52,0.6282287827914499,-0.5929925778750236
53,-0.27098902566033,0.09394759529297778
54,-0.3139164127297823,0.21630163706704103
55,-0.4190664408055713,0.5249445806163394
56,-0.7268986370694523,0.5089045747713546
57,0.010572268604955748,-0.1852096446086121
58,-0.04924216303958004,0.1260702424608402
59,0.25265346866290705,-0.16666666666666666
60,-0.1554502893866631,-0.038458029597214324
61,-0.12393438245968497,0.185733107472238
