point_no,p1_momentum,p2_momentum
1,-0.2148620546737214,0.40521541666666655
2,0.04246241135569326,0.00979293070456111
3,0.26857951661516416,-0.12851287199113282
4,-0.14958533567760512,-0.07275927959721433
5,-0.23869756494118885,0.21839796134220055
6,-0.014528551284031396,0.004925574272748159
7,0.13719432612770052,-0.22722900906058513
8,-0.049890942831734925,0.031328862930547666
9,-0.27382546771330146,0.223723170603551
10,-0.40294091126259957,0.43886775393688426
11,0.29033075545830966,-0.21255752227192162
12,0.49428367212497637,-0.33965059313524104
13,0.1689139758610953,-0.1202298381418506
14,-0.03191572040278566,0.0467084896497687
15,0.3273563795302925,-0.07310706734159986
16,0.38217684087249293,-0.41744162524504363
17,0.2446623118022455,-0.17327738706945234
18,0.46449047132737725,-0.37380011293054766
19,0.05749130859668461,-0.19454541666666664
20,0.3312475365508293,-0.41624208333333335
21,-0.026665375889481507,-0.1266064242058265
22,0.28768653287091783,-0.37112987046970747
23,0.23475709993307817,-0.18382984738779784
24,0.4737791998661564,-0.315413933082331
25,0.08167532033586385,-0.07413582144916783
26,-0.04527831673358847,0.11868144362314875
27,-0.283835946263881,0.2562199089921785
28,-0.07581125,-0.167433934625551
29,-0.20896291666666666,0.21017617797955257
30,0.027411779597214317,-0.11629010252087457
31,-0.20494291666666667,0.24839936283688263
32,-0.37380011293054766,0.42882840461094596
33,-0.14891345051753407,0.3360590205366292
34,0.08952050855432148,0.023315574272748163
35,0.1586900632280426,-0.20953650906058516
36,0.36702331160767654,-0.4095425
37,0.45441354214914464,-0.6300179166666667
38,0.20364305581696904,-0.07063675840404884
39,-0.10117740552523147,0.1522744685365333
40,-0.39760022586109534,0.037900570829301594
41,-0.4727213629305477,0.32553566873186723
42,-0.5404667795972143,0.6163160567389222
43,-0.24416488307052883,0.15496589460861204
44,0.05761884488361592,-0.07119623340025512
45,0.19797536384305142,-0.21853947040278565
46,-0.08415226986789412,0.08520902053662918
47,0.060092671377068446,-0.17473336653282315
48,0.41582936789437064,-0.27137942572725177
49,-0.18691051299746947,0.304954808641552
50,-0.3940439592613505,0.4722911863362723
51,-0.6458573091944286,0.5338516740964219
52,-0.9206681425277621,0.5090643468228656
53,-0.1572269752957533,0.24104046134220053
54,-0.3629130530986455,0.35336083333333335
55,-0.04741825210483546,0.16666666666666666
56,-0.12291814949752392,-0.19045291666666667
57,0.24489379834788383,-0.23150208333333333
58,0.37056182650839964,-0.38830197040278563
59,-0.22737729259468378,0.3308196306676549
60,-0.3925054000669218,0.3469019782556768
61,-0.57200375,0.5230894495960648
62,-0.7287216666666666,0.6668727542697861
63,-0.24022107354671932,0.22746306279670409
64,-0.059723600297321516,-0.14209288346717694
65,0.3326098829478289,-0.18691051299746947
66,0.00061633356511262,-0.022862596330802787
67,0.18504693427672675,-0.2224166500669218
68,0.4311986307940287,-0.3297770667335885
69,-0.27750623340025515,0.10890553013855389
70,-0.3587891500669218,0.4231509663509151
71,-0.5,0.5943137435352013
72,-0.764407196263881,0.6521929410660652
73,-0.12679538138040938,0.2821109909394149
74,-0.41873261293054764,0.41716118985637596
75,-0.5675348870694523,0.4526531182711898
76,-0.6223412762027017,0.7326104613422004
77,-0.419365122362144,0.42957011293054764
78,-0.6833333333333333,0.6977761951546141
79,-0.8919945833333334,0.7839032451235886
80,-0.797141997695664,1.0896129779419454
81,0.185733107472238,-0.03734491787070025
82,0.32301208333333337,-0.4087097327439957
83,0.06477916666666665,-0.1491436880660263
84,0.3989576129305477,-0.2959118723298645
85,0.011600416666666669,-0.186058243992746
86,-0.04046677959721433,0.1781392905626362
87,-0.30587844626388094,0.20569562696907684
