ace,double_fault,first_serve,fast_win,return_depth,winner,net_win_rate,distance,unforced_error,rally,scored_last_point,score_diff,game_victor,set victor,break_point_diff,speed_mph
0.0,0.0,1.0,0.0,0,0.0,0,-0.367375,0.0,-0.3333333333333333,0,-0.3333333333333333,0,0,0.0,0.79
0.0,0.0,1.0,0.5,0,0.5,1.0,-0.34575,0.0,-0.2222222222222222,1,0.0,0,0,0.0,0.75
0.0,0.0,0.6666666666666666,0.3333333333333333,0,0.6666666666666666,1.0,-0.613775,0.0,-0.4444444444444444,1,0.3333333333333333,0,0,0.0,0.58
0.0,0.0,0.3333333333333333,0.6666666666666666,0,0.6666666666666666,1.0,-0.35505,0.0,-0.2222222222222222,1,0.6666666666666666,0,0,0.0,0.53
0.0,0.0,0.3333333333333333,0.6666666666666666,0,0.3333333333333333,1.0,0,0.0,0.0,1,1.0,2,0,0.0,0.71
0.0,0.0,0.3333333333333333,0.6666666666666666,-1.0,0.0,0,0,0.0,0.1111111111111111,1,0.3333333333333333,0,0,0.0,-1
0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0.0,0.84
0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0,0,0.0,0.0,0,-0.3333333333333333,0,0,0.0,0.64
0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0,0,0.0,0.0,0,-0.6666666666666666,0,0,0.0,0.65
0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0,0,0.0,0.0,0,-1.0,1,0,0.0,0.78
0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0,-0.32455,0.0,-0.2222222222222222,1,0.3333333333333333,0,0,0.0,0.61
0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,-0.474275,0.0,-0.3333333333333333,0,0.0,0,0,0.0,0.58
0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,-0.314975,-0.3333333333333333,-0.1111111111111111,0,-0.3333333333333333,0,0,0.0,0.52
0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0,-0.3333333333333333,0.0,1,0.0,0,0,0.0,0.72
0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,-0.27512499999999995,-0.6666666666666666,-0.1111111111111111,0,-0.3333333333333333,0,0,0.0,0.57
0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,-0.522375,-0.3333333333333333,-0.3333333333333333,0,-0.6666666666666666,1,0,0.0,0.76
0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,-0.431925,-0.3333333333333333,-0.3333333333333333,1,0.3333333333333333,0,0,0.0,0.51
0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0,0.0,0.83
0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0,-0.33799999999999997,0.0,-0.2222222222222222,0,-0.3333333333333333,0,0,0.0,0.77
0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0,-0.3351,0.0,-0.1111111111111111,1,0.0,0,0,0.0,0.74
0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0,-0.578925,0.0,-0.2222222222222222,0,-0.3333333333333333,0,0,0.0,0.73
0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0,0,0.0,0.0,0,-0.6666666666666666,1,0,0.0,0.35
0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0,0,-0.3333333333333333,-0.1111111111111111,0,-0.3333333333333333,0,0,0.0,0.78
0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0,-0.43994999999999995,-0.3333333333333333,-0.3333333333333333,0,-0.6666666666666666,0,0,0.0,0.56
0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,1.0,-0.8218250000000001,-0.3333333333333333,-0.8888888888888888,1,-0.3333333333333333,0,0,0.0,0.71
0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,-0.338675,0.0,-0.2222222222222222,1,0.0,0,0,0.0,0.67
0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0,0.0,0.0,1,0.3333333333333333,0,0,0.0,0.71
0.0,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,-0.27685,0.0,-0.2222222222222222,1,0.6666666666666666,2,0,0.0,0.72
0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0,0,0.0,0.1111111111111111,1,0.3333333333333333,0,0,0.0,-1
0.0,0.0,1.0,1.0,-0.3333333333333333,0.3333333333333333,0,0,0.0,0.1111111111111111,1,0.6666666666666666,0,0,0.0,-1
0.0,0.0,1.0,1.0,-0.6666666666666666,0.0,0.0,-0.6682,0.0,-0.4444444444444444,0,0.3333333333333333,0,0,0.0,0.53
0.0,0.0,1.0,1.0,-0.3333333333333333,0.3333333333333333,0.5,-0.7583249999999999,0.0,-0.5555555555555556,1,0.6666666666666666,0,0,0.0,0.51
0.0,0.0,1.0,1.0,-0.3333333333333333,0.3333333333333333,0.5,0,0.0,0.0,0,0.3333333333333333,0,0,-0.5,0.73
0.0,0.0,1.0,1.0,0.0,0.3333333333333333,1.0,0,0.0,0.0,0,0.0,0,0,-0.5,0.77
0.0,0.0,1.0,1.0,-0.3333333333333333,0.0,0,0,0.0,0.0,0,-0.3333333333333333,0,0,0.0,0.75
0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0,-0.40009999999999996,0.0,0.0,0,-0.6666666666666666,1,0,0.0,0.83
