ace_,double_fault_,first_serve_,fast_win_,return_depth_,winner_,nat_pt_won_,distance,unf_err_,rally_,scored_last_point,score_diff,break_point_diff,speed_mph,game_victor,set victor
0,0,1,0,0,0,0,-0.5249750000000001,0,-0.2222222222222222,0,-0.3333333333333333,0.0,0.62,0,0
0,0,0,0,0,0,0,-0.777175,0,-0.5555555555555556,1,0.0,0.0,0.5,0,0
0,0,0,0,1,0,0,0,0,0.0,0,-0.3333333333333333,0.0,0.59,0,0
0,0,1,1,0,1,0,-0.294475,0,-0.1111111111111111,1,0.0,0.0,0.74,0,0
0,0,0,1,-1,0,0,0,0,0.1111111111111111,1,0.3333333333333333,0.0,-1,0,0
0,0,1,0,-1,0,0,-0.354225,0,-0.2222222222222222,0,0.0,-0.5,0.77,0,0
0,0,1,0,0,0,0,-1.1945000000000001,0,-1.0,1,0.3333333333333333,0.0,0.77,0,0
0,0,1,1,0,0,0,-0.309475,0,-0.1111111111111111,1,0.6666666666666666,0.5,0.82,1,0
0,0,0,0,0,0,0,-0.5645749999999999,-1,-0.5555555555555556,0,-0.3333333333333333,0.0,0.52,0,0
0,0,0,1,1,0,0,0,0,0.0,1,0.0,0.0,0.54,0,0
0,0,0,0,1,0,0,-0.5452250000000001,0,-0.3333333333333333,0,-0.3333333333333333,0.0,0.46,0,0
0,0,1,0,1,0,0,-0.40634999999999993,0,-0.4444444444444444,1,0.0,0.0,0.74,0,0
0,0,0,0,1,0,0,-0.56685,0,-0.4444444444444444,1,0.3333333333333333,0.0,0.47,0,0
0,0,1,1,1,0,0,-0.37285,0,-0.2222222222222222,1,0.6666666666666666,0.0,0.69,1,0
0,0,1,0,-1,0,0,0,0,0.0,0,-0.3333333333333333,0.0,0.65,0,0
0,0,1,0,0,0,0,-0.46180000000000004,0,-0.2222222222222222,0,-0.6666666666666666,0.0,0.78,0,0
0,0,1,0,1,0,0,0,0,0.0,0,-1.0,0.0,0.72,0,0
0,0,1,0,1,0,0,-0.45127500000000004,0,0.0,0,-1.3333333333333333,0.0,0.69,2,0
0,-1,0,0,-1,0,0,0,-1,0.1111111111111111,0,-0.3333333333333333,0.0,-1,0,0
0,0,1,1,0,0,0,-0.41762499999999997,0,-0.2222222222222222,1,0.0,0.0,0.68,0,0
0,0,0,0,0,0,0,-0.336625,0,-0.1111111111111111,0,-0.3333333333333333,0.0,0.53,0,0
0,0,1,1,1,0,0,-0.281875,0,0.0,1,0.0,0.0,0.72,0,0
0,0,1,1,1,0,0,0,0,0.0,1,0.3333333333333333,0.0,0.57,0,0
0,0,1,0,0,0,0,-0.8004,0,-0.6666666666666666,1,0.6666666666666666,0.0,0.74,1,0
0,0,0,1,1,0,0,-0.32142499999999996,0,-0.1111111111111111,1,0.3333333333333333,0.0,0.47,0,0
0,0,0,1,0,0,0,-0.413175,0,-0.1111111111111111,1,0.6666666666666666,0.0,0.37,0,0
0,0,1,0,0,0,0,-0.5889249999999999,0,-0.6666666666666666,0,0.3333333333333333,0.0,0.65,0,0
0,0,0,0,0,0,0,-1.0593249999999999,0,-0.7777777777777778,1,0.6666666666666666,0.0,0.49,0,0
0,0,1,0,1,0,0,-0.3756,0,0.0,0,0.3333333333333333,-0.5,0.66,0,0
0,0,1,0,-1,0,0,-0.32855,0,-0.2222222222222222,0,0.0,-0.5,0.68,0,0
0,0,0,0,0,0,0,-0.898125,-1,-0.8888888888888888,0,-0.3333333333333333,0.0,0.56,0,0
0,0,1,0,0,0,0,-0.72425,0,-0.3333333333333333,1,0.0,0.0,0.77,0,0
0,0,1,0,-1,0,0,0,0,0.0,0,-0.3333333333333333,0.0,0.68,0,0
0,0,1,0,0,0,0,-0.447525,0,-0.3333333333333333,1,0.0,0.0,0.76,0,0
0,0,1,0,0,0,0,-0.2681,0,0.0,0,-0.3333333333333333,0.0,0.66,0,0
0,0,0,0,1,0,0,-1.0511,0,-0.6666666666666666,0,-0.6666666666666666,0.0,0.45,2,0
0,-1,0,0,-1,0,0,0,-1,0.1111111111111111,0,-0.3333333333333333,0.0,-1,0,0
0,0,0,0,1,0,0,-1,0,-1,0,-0.6666666666666666,0.0,0.43,0,0
1,0,1,1,-1,1,0,0,0,0.0,1,-0.3333333333333333,0.0,0.67,0,0
1,0,1,1,-1,1,0,0,0,0.0,1,0.0,0.0,0.68,0,0
0,0,1,1,1,0,0,0,0,0.0,1,0.3333333333333333,0.0,0.6,0,0
1,0,1,1,-1,1,0,0,0,0.0,1,0.6666666666666666,0.0,0.68,1,0
0,0,0,0,0,0,0,-1.16525,0,-1,1,0.3333333333333333,0.0,0.57,0,0
0,0,1,0,-1,0,0,-0.57565,0,-0.2222222222222222,0,0.0,0.0,0.71,0,0
0,0,1,0,0,0,0,0,0,0.0,0,-0.3333333333333333,0.0,0.64,0,0
0,0,0,0,0,0,0,0,-1,0.0,0,-0.6666666666666666,0.0,0.45,0,0
0,0,1,0,-1,0,0,0,0,0.0,0,-1.0,0.0,0.69,2,0
0,0,1,1,1,0,0,-0.341075,0,0.0,1,0.3333333333333333,0.0,0.58,0,0
0,0,0,0,1,0,0,-0.642225,0,-0.4444444444444444,1,0.6666666666666666,0.0,0.52,0,0
0,0,1,0,0,0,0,-0.44215,0,-0.3333333333333333,0,0.3333333333333333,0.0,0.73,0,0
0,0,0,0,0,0,0,-0.2548,-1,-0.1111111111111111,0,0.0,0.0,0.35,0,0
0,0,1,1,-1,1,0,0,0,0.0,1,0.3333333333333333,0.0,0.73,0,0
1,0,1,1,-1,1,0,0,0,0.0,1,0.6666666666666666,0.0,0.67,1,0
0,0,1,0,-1,0,0,-0.7007,0,-0.2222222222222222,0,-0.3333333333333333,0.0,0.73,0,0
0,0,1,0,-1,0,0,-0.30865,0,-0.2222222222222222,0,-0.6666666666666666,0.0,0.67,0,0
0,0,1,1,0,0,0,-0.31577500000000003,0,-0.1111111111111111,1,-0.3333333333333333,0.0,0.54,0,0
0,0,0,1,0,0,0,-0.307275,0,0.1111111111111111,1,0.0,0.0,-1,0,0
0,0,1,0,0,0,0,-0.5042500000000001,0,-0.3333333333333333,1,0.3333333333333333,0.0,0.72,0,0
0,0,0,0,-1,0,0,0,0,0.0,0,0.0,-0.5,0.59,0,0
0,0,1,0,1,0,0,-0.32935,0,0.0,0,-0.3333333333333333,0.0,0.58,0,0
0,0,1,0,-1,0,0,0,0,0.0,0,-0.6666666666666666,0.0,0.75,2,0
0,0,1,1,0,1,1,-0.29845,0,-0.2222222222222222,1,0.3333333333333333,0.0,0.7,0,0
0,0,1,0,0,1,0,-0.57935,0,-0.6666666666666666,1,0.6666666666666666,0.0,0.72,0,0
0,0,0,0,-1,1,0,0,0,-0.6666666666666666,1,1.0,0.0,0.51,0,0
1,0,1,1,-1,1,0,0,0,0.0,1,1.3333333333333333,0.0,0.73,1,1
0,0,0,1,1,0,0,-0.6692750000000001,0,-0.1111111111111111,1,0.3333333333333333,0.0,0.45,0,0
0,0,1,0,0,0,0,-0.80535,0,-0.2222222222222222,0,0.0,0.0,0.69,0,0
0,0,0,0,1,0,0,-0.62385,0,-0.4444444444444444,0,-0.3333333333333333,0.0,0.52,0,0
0,0,0,0,0,0,0,-0.525875,0,-0.3333333333333333,1,0.0,0.0,0.54,0,0
0,0,1,0,-1,0,0,0,0,0.0,0,-0.3333333333333333,0.0,0.79,0,0
0,0,0,0,0,0,0,-0.940425,0,-0.7777777777777778,1,0.0,0.0,0.47,0,0
0,0,0,0,0,0,0,-0.6455,0,-0.4444444444444444,0,-0.3333333333333333,0.0,0.57,0,0
0,0,1,1,0,0,0,-0.352475,0,-0.1111111111111111,1,0.0,0.0,0.74,0,0
0,0,1,0,1,0,0,-0.43010000000000004,-1,-0.2222222222222222,0,-0.3333333333333333,0.0,0.52,0,0
0,0,0,0,0,0,0,-1,0,-1,1,0.0,0.0,0.52,0,0
0,0,1,0,0,0,0,-0.80985,0,-0.4444444444444444,0,-0.3333333333333333,0.0,0.62,0,0
0,0,0,0,1,0,0,-0.477325,-1,-0.2222222222222222,0,-0.6666666666666666,0.0,0.41,2,0
0,0,1,1,0,1,1,-0.45225,0,-0.2222222222222222,1,0.3333333333333333,0.0,0.73,0,0
0,0,0,0,1,0,0,-0.8277750000000001,0,-0.5555555555555556,0,0.0,0.0,0.42,0,0
1,0,1,1,-1,1,0,0,0,0.0,1,0.3333333333333333,0.0,0.59,0,0
0,0,1,1,0,0,0,0,0,0.0,1,0.6666666666666666,0.0,0.72,0,0
0,0,0,1,0,0,0,0,0,0.0,1,1.0,0.0,0.43,1,0
0,0,0,0,0,0,0,-0.59885,0,-0.3333333333333333,1,0.3333333333333333,0.0,0.46,0,0
0,0,0,0,1,0,0,-0.51995,0,-0.3333333333333333,1,0.6666666666666666,0.0,0.49,0,0
0,0,1,1,1,0,0,-0.327025,0,-0.1111111111111111,1,1.0,0.0,0.53,0,0
0,0,0,0,0,0,0,-0.5579500000000001,0,-0.3333333333333333,1,1.3333333333333333,0.5,0.33,1,0
0,0,0,1,-1,0,0,0,0,0.0,1,0.3333333333333333,0.0,0.42,0,0
1,0,1,1,-1,1,0,0,0,0.0,1,0.6666666666666666,0.0,0.67,0,0
0,0,1,0,1,0,0,-1.060425,0,-1,1,1.0,0.0,0.6,0,0
0,0,1,1,0,0,0,0,0,0.0,1,1.3333333333333333,0.0,0.73,1,0
0,0,1,0,1,0,0,-0.610875,0,-0.3333333333333333,1,0.3333333333333333,0.0,0.63,0,0
0,0,0,0,0,0,0,-0.62225,0,-0.3333333333333333,1,0.6666666666666666,0.0,0.49,0,0
0,0,0,0,0,0,0,0,-1,0.0,0,0.3333333333333333,0.0,0.57,0,0
0,0,1,0,0,0,0,-0.408425,0,-0.2222222222222222,0,0.0,0.0,0.71,0,0
0,0,0,0,0,0,0,-0.5498999999999999,0,-0.3333333333333333,1,0.3333333333333333,0.0,0.51,0,0
0,0,1,0,-1,0,0,-0.6197250000000001,0,-0.2222222222222222,0,0.0,-0.5,0.73,0,0
