ace_,double_fault_,first_serve_,fast_win_,return_depth_,winner_,nat_pt_won_,distance,unf_err_,rally_,scored_last_point,score_diff,break_point_diff,speed_mph,game_victor,set victor
0,0,1,1,1,0,0,-0.349425,0,-0.2222222222222222,1,0.3333333333333333,0.0,0.69,0,0
0,0,0,1,1,0,0,-0.296675,0,0.0,1,0.6666666666666666,0.0,0.51,0,0
0,0,0,1,0,0,0,0,0,0.0,1,1.0,0.0,0.54,0,0
0,0,1,0,0,1,0,-0.7847999999999999,0,-0.6666666666666666,1,1.3333333333333333,0.0,0.78,2,0
0,0,1,0,1,0,0,-1.0693,0,-1,0,-0.3333333333333333,0.0,0.7,0,0
0,0,1,0,1,0,0,-0.390525,-1,-0.2222222222222222,0,-0.6666666666666666,0.0,0.74,0,0
0,0,1,1,1,0,0,-0.35335,0,-0.1111111111111111,1,-0.3333333333333333,0.0,0.7,0,0
0,0,0,0,0,1,1,-0.89215,0,-0.5555555555555556,1,0.0,0.0,0.53,0,0
0,0,1,0,1,0,0,-0.514825,0,0.0,0,-0.3333333333333333,0.0,0.79,0,0
0,0,1,0,-1,0,0,0,0,0.0,0,-0.6666666666666666,0.0,0.79,1,0
0,0,1,1,1,0,1,-0.40032499999999993,0,-0.2222222222222222,1,0.3333333333333333,0.0,0.66,0,0
0,0,1,1,0,0,0,0,0,0.0,1,0.6666666666666666,0.0,0.74,0,0
0,0,1,1,0,0,0,-0.464825,0,-0.2222222222222222,1,1.0,0.0,0.78,0,0
0,0,0,1,1,0,0,-0.30060000000000003,0,-0.2222222222222222,1,1.3333333333333333,0.0,0.58,2,0
0,0,1,0,0,0,0,-0.2684,0,0.0,0,-0.3333333333333333,0.0,0.81,0,0
0,0,1,0,0,0,0,-0.5504249999999999,-1,-0.4444444444444444,0,-0.6666666666666666,0.0,0.71,0,0
0,0,1,0,0,0,0,-0.5039,0,-0.2222222222222222,0,-1.0,0.0,0.67,0,0
0,0,0,1,-1,0,0,0,0,0.1111111111111111,1,-0.6666666666666666,0.0,-1,0,0
0,0,1,0,-1,0,0,0,0,0.0,0,-1.0,0.0,0.67,1,0
0,0,1,0,0,0,0,0,-1,-0.1111111111111111,0,-0.3333333333333333,0.0,0.73,0,0
0,0,1,0,0,0,0,-0.9378,0,-0.8888888888888888,1,0.0,0.0,0.74,0,0
0,0,0,1,0,0,0,-0.3464,0,-0.2222222222222222,1,0.3333333333333333,0.0,0.58,0,0
0,0,1,0,1,0,0,0,-1,-0.1111111111111111,0,0.0,0.0,0.7,0,0
0,0,1,0,0,0,0,-0.297175,0,-0.3333333333333333,0,-0.3333333333333333,0.0,0.64,0,0
0,0,1,0,0,1,0,-0.509575,0,-0.4444444444444444,1,0.0,0.0,0.7,0,0
0,0,1,0,0,0,0,-0.630575,0,-0.5555555555555556,0,-0.3333333333333333,0.0,0.73,0,0
0,0,1,0,0,0,0,-0.5366500000000001,0,-0.4444444444444444,1,0.0,0.0,0.77,0,0
0,0,1,0,0,1,1,-1.045025,0,-1,1,0.3333333333333333,0.0,0.64,0,0
0,0,1,1,0,0,0,-0.3408,0,-0.2222222222222222,1,0.6666666666666666,0.0,0.76,2,0
0,0,0,0,0,0,0,-0.47539999999999993,0,-0.2222222222222222,0,-0.3333333333333333,0.0,0.45,0,0
0,0,0,0,1,0,0,-1.1234,0,-1,0,-0.6666666666666666,0.0,0.53,0,0
0,0,0,0,0,0,0,-0.42417499999999997,0,-0.3333333333333333,1,-0.3333333333333333,0.0,0.52,0,0
0,0,0,0,0,0,0,-0.4979,-1,-0.4444444444444444,0,-0.6666666666666666,0.0,0.47,0,0
0,0,1,0,0,0,0,-0.37425,0,-0.2222222222222222,0,-1.0,0.0,0.71,1,0
0,0,1,0,-1,0,0,-0.5187250000000001,0,-0.3333333333333333,0,-0.3333333333333333,0.0,0.61,0,0
1,0,1,1,-1,1,0,0,0,0.0,1,0.0,0.0,0.75,0,0
0,0,0,1,0,0,0,-0.3586,0,-0.2222222222222222,1,0.3333333333333333,0.0,0.6,0,0
0,0,1,1,0,1,0,-0.26475,0,-0.2222222222222222,1,0.6666666666666666,0.0,0.71,0,0
0,0,0,0,0,1,1,-0.58915,0,-0.6666666666666666,1,1.0,0.0,0.64,2,0
0,0,1,0,1,0,0,-0.2641,0,0.0,0,-0.3333333333333333,0.0,0.78,0,0
0,0,0,0,0,0,0,-0.405225,0,-0.2222222222222222,0,-0.6666666666666666,0.0,0.48,0,0
0,0,0,0,0,0,0,-1.0387,0,-0.2222222222222222,0,-1.0,0.0,0.51,0,0
0,0,1,0,0,0,0,-0.3309,0,-0.2222222222222222,0,-1.3333333333333333,0.0,0.75,1,0
0,0,1,0,0,0,0,-0.513225,0,-0.3333333333333333,0,-0.3333333333333333,0.0,0.81,0,0
0,0,0,0,0,0,0,-0.60805,-1,-0.5555555555555556,0,-0.6666666666666666,0.0,0.63,0,0
0,0,1,0,1,0,0,0,0,-0.1111111111111111,0,-1.0,0.0,0.69,0,0
0,0,1,0,0,0,0,-0.45012500000000005,0,-0.4444444444444444,1,-0.6666666666666666,0.0,0.73,0,0
