ace,double_fault,first_serve,fast_win,return_depth,winner,net_win_rate,distance,unforced_error,rally,scored_last_point,score_diff,game_victor,set victor,break_point_diff,speed_mph
0.0,0.0,1.0,0.0,0,1.0,1.0,-0.634525,0.0,-0.6666666666666666,1,0.3333333333333333,0,0,0.0,0.67
0.0,0.0,0.5,0.0,0,0.5,1.0,-0.44032499999999997,0.0,-0.3333333333333333,0,0.0,0,0,0.0,0.43
0.0,0.0,0.3333333333333333,0.0,0,0.3333333333333333,1.0,-0.636675,-0.3333333333333333,-0.5555555555555556,0,-0.3333333333333333,0,0,0.0,0.46
0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0,-0.3333333333333333,0.0,1,0.0,0,0,0.0,0.69
0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0,0.3333333333333333,0,0,-0.3333333333333333,0.0,1,0.3333333333333333,0,0,0.0,0.8
0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0,0.3333333333333333,0,-0.563075,0.0,-0.4444444444444444,1,0.6666666666666666,2,0,0.0,0.39
0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,1.0,0.0,0,-0.44642499999999996,0.0,-0.1111111111111111,1,0.3333333333333333,0,0,0.0,0.7
0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,1.0,0.0,0,-1,-0.3333333333333333,-0.6666666666666666,0,0.0,0,0,0.0,0.48
0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0,0,-0.3333333333333333,0.0,0,-0.3333333333333333,0,0,0.0,0.51
0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0,-0.61915,-0.3333333333333333,-0.3333333333333333,1,0.0,0,0,0.0,0.46
0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0,-0.47487499999999994,0.0,-0.2222222222222222,0,-0.3333333333333333,0,0,0.0,0.68
0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0,0,0.0,0.0,0,-0.6666666666666666,1,0,0.0,0.66
0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0,-0.45459999999999995,0.0,-0.3333333333333333,0,-0.3333333333333333,0,0,0.0,0.51
0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0,-0.657125,0.0,-0.6666666666666666,1,0.0,0,0,0.0,0.73
0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0,-0.751625,-0.3333333333333333,-0.7777777777777778,0,-0.3333333333333333,0,0,0.0,0.54
0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0,-0.462225,-0.3333333333333333,-0.3333333333333333,0,-0.6666666666666666,0,0,0.0,0.75
0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0,-0.364525,-0.3333333333333333,-0.2222222222222222,1,-0.3333333333333333,0,0,0.0,0.77
0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0,-1.23655,0.0,-0.8888888888888888,1,0.0,0,0,0.0,0.44
0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0,-0.424225,0.0,-0.3333333333333333,0,-0.3333333333333333,0,0,0.0,0.73
0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0,0.0,0.0,1,0.0,0,0,0.0,0.69
0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,-0.34015,0.0,0.0,1,0.3333333333333333,0,0,0.0,0.76
0.0,0.0,1.0,1.0,0.0,0.0,0,-0.3357,0.0,0.0,1,0.6666666666666666,2,0,0.0,0.75
0.0,0.0,1.0,1.0,0.3333333333333333,0.0,0,-0.589525,-0.3333333333333333,-0.4444444444444444,0,-0.3333333333333333,0,0,0.0,0.52
0.0,0.0,1.0,1.0,0.6666666666666666,0.0,0,-0.579125,-0.6666666666666666,-0.4444444444444444,0,-0.6666666666666666,0,0,0.0,0.72
0.0,0.0,1.0,1.0,1.0,0.0,0,0,-0.6666666666666666,0.0,0,-1.0,0,0,0.0,0.78
