ace_,double_fault_,first_serve_,fast_win_,return_depth_,winner_,nat_pt_won_,distance,unf_err_,rally_,scored_last_point,score_diff,break_point_diff,speed_mph,game_victor,set victor
0,0,0,0,1,0,0,0,-1,0.0,0,-0.3333333333333333,0.0,0.36,0,0
0,0,0,0,1,0,0,0,-1,0.0,0,-0.6666666666666666,0.0,0.42,0,0
0,0,1,0,0,0,0,-0.341725,0,0.0,0,-1.0,0.0,0.52,0,0
0,0,1,0,0,0,0,-0.279075,0,0.0,0,-1.3333333333333333,0.0,0.7,1,0
0,0,0,1,-1,0,0,0,0,0.0,1,0.3333333333333333,0.0,0.62,0,0
0,0,1,1,0,0,0,-0.32015000000000005,0,-0.2222222222222222,1,0.6666666666666666,0.0,0.73,0,0
0,0,1,1,1,0,0,-0.46985,0,-0.2222222222222222,1,1.0,0.0,0.73,0,0
0,0,0,1,0,0,0,-0.44052500000000006,0,-0.2222222222222222,1,1.3333333333333333,0.0,0.54,2,0
0,0,0,0,1,0,0,-0.279425,0,0.0,0,-0.3333333333333333,0.0,0.5,0,0
0,0,1,0,0,0,0,0,0,0.0,0,-0.6666666666666666,0.0,0.64,0,0
0,0,0,0,1,0,0,-0.3556,-1,-0.2222222222222222,0,-1.0,0.0,0.45,0,0
0,0,1,0,1,0,0,-0.748325,0,-0.6666666666666666,0,-1.3333333333333333,0.0,0.67,1,0
0,0,0,0,1,0,0,-0.313375,0,-0.1111111111111111,0,-0.3333333333333333,0.0,0.58,0,0
0,-1,0,0,-1,0,0,0,-1,0.1111111111111111,0,-0.6666666666666666,0.0,-1,0,0
0,0,1,0,1,0,0,-0.5992,0,-0.4444444444444444,1,-0.3333333333333333,0.0,0.78,0,0
0,0,1,1,1,0,0,-0.36877499999999996,0,0.0,1,0.0,0.0,0.72,0,0
0,0,0,0,0,0,0,-0.573125,-1,-0.5555555555555556,0,-0.3333333333333333,0.0,0.62,0,0
0,0,1,0,1,0,0,-1.204575,0,-1,1,0.0,0.0,0.77,0,0
0,0,1,1,1,0,0,-0.25867500000000004,0,0.0,1,0.3333333333333333,0.0,0.75,0,0
0,0,0,0,0,0,0,-0.5378499999999999,0,-0.3333333333333333,0,0.0,0.0,0.71,0,0
1,0,1,1,-1,1,0,0,0,0.0,1,0.3333333333333333,0.0,0.76,0,0
0,0,0,0,0,0,0,-0.50205,0,-0.4444444444444444,1,0.6666666666666666,0.0,0.51,2,0
0,0,1,0,1,0,0,0,0,0.0,0,-0.3333333333333333,0.0,0.47,0,0
0,0,1,0,1,0,0,-0.3142,0,0.0,0,-0.6666666666666666,0.0,0.54,0,0
0,0,1,0,0,0,0,-0.75575,-1,-0.6666666666666666,0,-1.0,0.0,0.8,0,0
0,0,1,0,0,0,0,-0.34855,0,-0.2222222222222222,0,-1.3333333333333333,0.0,0.64,1,0
0,0,1,0,0,0,0,0,0,-0.1111111111111111,0,-0.3333333333333333,0.0,0.7,0,0
0,0,1,1,1,0,0,0,0,0.0,1,0.0,0.0,0.74,0,0
0,0,1,0,-1,0,0,0,-1,-0.1111111111111111,0,-0.3333333333333333,0.0,0.77,0,0
0,0,0,0,0,0,0,-0.557125,0,-0.3333333333333333,0,-0.6666666666666666,0.0,0.46,0,0
0,0,1,0,0,1,1,-0.46335,0,-0.4444444444444444,1,-0.3333333333333333,0.0,0.61,0,0
0,0,0,0,1,1,1,-0.670575,0,-0.4444444444444444,1,0.0,0.0,0.39,0,0
0,0,1,1,0,0,0,0,0,0.0,1,0.3333333333333333,0.0,0.82,0,0
0,-1,0,0,0,0,0,-0.27625,-1,0.1111111111111111,0,0.0,0.0,-1,0,0
0,0,1,1,0,1,0,-0.42047500000000004,0,-0.2222222222222222,1,0.3333333333333333,0.0,0.68,0,0
0,0,1,1,0,1,0,-0.31100000000000005,0,-0.2222222222222222,1,0.6666666666666666,0.0,0.71,2,0
0,0,1,0,0,0,0,-0.36185,0,0.0,0,-0.3333333333333333,0.0,0.52,0,0
0,0,1,0,0,1,1,-0.4226,0,-0.3333333333333333,1,0.0,0.0,0.61,0,0
0,0,1,0,-1,0,0,0,0,0.0,0,-0.3333333333333333,0.0,0.7,0,0
0,0,1,0,0,0,0,-0.43017500000000003,0,-0.3333333333333333,1,0.0,0.0,0.71,0,0
0,0,1,0,0,0,0,-0.265675,0,0.0,0,-0.3333333333333333,0.0,0.57,0,0
0,0,0,0,1,0,1,-0.529775,0,-0.3333333333333333,1,0.0,0.0,0.29,0,0
0,0,1,1,0,0,0,-0.4023,0,-0.1111111111111111,1,0.3333333333333333,0.0,0.51,0,0
0,0,0,0,0,0,0,-0.942675,0,-0.7777777777777778,1,0.6666666666666666,0.5,0.36,2,0
0,0,0,0,1,0,0,-0.26189999999999997,-1,-0.1111111111111111,0,-0.3333333333333333,0.0,0.62,0,0
0,0,1,1,0,1,0,-0.28205,0,-0.2222222222222222,1,0.0,0.0,0.71,0,0
0,0,0,0,0,0,0,-0.28057499999999996,-1,-0.1111111111111111,0,-0.3333333333333333,0.0,0.67,0,0
0,0,1,0,0,1,1,-0.6837500000000001,0,-0.4444444444444444,1,0.0,0.0,0.72,0,0
0,0,1,0,0,1,1,-0.5136499999999999,0,-0.4444444444444444,1,0.3333333333333333,0.0,0.71,0,0
0,0,1,0,0,0,0,-0.41027500000000006,-1,-0.1111111111111111,0,0.0,0.0,0.64,0,0
0,0,0,1,0,1,0,-0.326175,0,-0.2222222222222222,1,0.3333333333333333,0.0,0.73,0,0
0,0,0,1,1,1,0,-0.32375,0,-0.2222222222222222,1,0.6666666666666666,0.0,0.45,2,0
0,0,0,1,0,0,1,-0.406325,0,-0.1111111111111111,1,0.3333333333333333,0.0,0.39,0,0
0,0,1,1,0,0,0,-0.280725,0,-0.1111111111111111,1,0.6666666666666666,0.0,0.52,0,0
0,0,0,0,1,1,0,-0.82065,0,-0.7777777777777778,1,1.0,0.0,0.53,0,0
0,0,0,1,1,1,0,0,0,-0.1111111111111111,1,1.3333333333333333,0.5,0.34,2,2
0,0,1,0,1,1,1,-0.6039749999999999,0,-0.4444444444444444,1,0.3333333333333333,0.0,0.62,0,0
0,0,1,0,1,0,0,0,0,-0.1111111111111111,0,0.0,0.0,0.69,0,0
0,0,1,0,1,0,0,-0.291725,-1,-0.1111111111111111,0,-0.3333333333333333,0.0,0.75,0,0
0,0,0,1,1,0,0,0,0,0.0,1,0.0,0.0,0.64,0,0
0,0,1,0,0,1,0,-0.8314499999999999,0,-0.8888888888888888,1,0.3333333333333333,0.0,0.81,0,0
1,0,1,1,-1,1,0,0,0,0.0,1,0.6666666666666666,0.0,0.7,2,0
0,0,1,0,1,0,0,-0.702525,-1,0.0,0,-0.3333333333333333,0.0,0.56,0,0
0,0,0,0,0,0,0,-0.47385,0,-0.4444444444444444,0,-0.6666666666666666,0.0,0.39,0,0
0,0,0,0,0,0,0,-0.253575,0,0.0,0,-1.0,0.0,0.54,0,0
0,0,1,0,1,0,0,-0.2686,0,0.0,0,-1.3333333333333333,0.0,0.72,1,0
0,0,0,0,0,0,0,-0.324925,-1,-0.1111111111111111,0,-0.3333333333333333,0.0,0.62,0,0
0,0,0,0,0,0,0,-0.5538000000000001,0,-0.3333333333333333,0,-0.6666666666666666,0.0,0.55,0,0
0,-1,0,0,-1,0,0,0,-1,0.1111111111111111,0,-1.0,0.0,-1,0,0
0,0,1,1,0,0,1,-0.278225,0,0.0,1,-0.6666666666666666,0.0,0.77,0,0
0,0,1,0,1,0,0,-0.5711,-1,-0.3333333333333333,0,-1.0,0.0,0.66,1,0
0,0,1,0,-1,0,0,0,0,0.0,0,-0.3333333333333333,0.0,0.54,0,0
0,0,1,0,1,0,0,0,0,0.0,0,-0.6666666666666666,0.0,0.7,0,0
0,0,1,0,-1,0,0,0,0,0.0,0,-1.0,0.0,0.6,0,0
0,0,1,1,0,1,0,0,0,-0.1111111111111111,1,-0.6666666666666666,0.0,0.72,0,0
0,0,1,0,-1,0,0,0,0,0.0,0,-1.0,0.0,0.6,1,0
1,0,1,1,-1,1,0,0,0,0.0,1,0.3333333333333333,0.0,0.71,0,0
0,-1,0,0,-1,0,0,0,-1,0.1111111111111111,0,0.0,0.0,-1,0,0
0,0,1,0,0,1,0,-0.7716999999999999,0,-0.6666666666666666,1,0.3333333333333333,0.0,0.75,0,0
0,0,1,1,1,0,0,-0.252525,0,0.0,1,0.6666666666666666,0.0,0.69,0,0
0,0,1,1,-1,0,1,0,0,0.0,1,1.0,0.0,0.6,2,0
0,0,0,1,1,0,0,-0.27475,0,-0.1111111111111111,1,0.3333333333333333,0.0,0.48,0,0
0,0,1,0,0,0,0,-0.534525,0,-0.3333333333333333,1,0.6666666666666666,0.0,0.5,0,0
0,0,0,1,1,0,0,-0.4751250000000001,0,-0.1111111111111111,1,1.0,0.0,0.4,0,0
0,0,1,0,0,0,0,-0.361075,0,-0.2222222222222222,0,0.6666666666666666,-0.5,0.57,0,0
0,0,1,0,0,0,0,-0.2965,0,0.0,0,0.3333333333333333,-0.5,0.55,0,0
0,0,0,0,0,0,0,-0.42455,0,-0.2222222222222222,0,0.0,-0.5,0.29,0,0
0,0,1,1,0,0,0,-0.40115,0,-0.1111111111111111,1,0.3333333333333333,0.0,0.48,0,0
0,0,1,0,0,0,0,-0.79375,0,-0.4444444444444444,0,0.0,-0.5,0.61,0,0
0,0,0,0,0,0,0,-0.5447,0,-0.3333333333333333,1,0.3333333333333333,0.0,0.35,0,0
0,0,1,0,0,0,0,-1.05795,0,-0.6666666666666666,0,0.0,-0.5,0.59,0,0
0,0,1,0,0,0,0,0,0,0.0,0,-0.3333333333333333,0.0,0.58,0,0
0,0,1,0,1,0,0,-0.9088,0,-1.0,1,0.0,0.0,0.59,0,0
0,0,1,0,1,0,0,-0.61775,0,-0.3333333333333333,1,0.3333333333333333,0.0,0.54,0,0
0,0,1,0,-1,0,0,-0.8462250000000001,0,-0.4444444444444444,0,0.0,-0.5,0.64,0,0
0,0,1,1,1,1,0,0,0,-0.1111111111111111,1,0.3333333333333333,0.0,0.53,0,0
