ace_,double_fault_,first_serve_,fast_win_,return_depth_,winner_,nat_pt_won_,distance,unf_err_,rally_,scored_last_point,score_diff,break_point_diff,speed_mph,game_victor,set victor
0,0,0,1,0,0,0,-0.46615,0,-0.1111111111111111,1,0.3333333333333333,0.0,0.58,0,0
0,0,1,0,0,0,0,-0.2899,0,0.0,0,0.0,0.0,0.74,0,0
0,0,0,0,1,0,0,-1,0,-0.8888888888888888,0,-0.3333333333333333,0.0,0.54,0,0
0,0,0,1,1,0,0,-0.564125,0,-0.1111111111111111,1,0.0,0.0,0.48,0,0
0,0,0,1,0,0,0,0,0,0.1111111111111111,1,0.3333333333333333,0.0,-1,0,0
0,0,1,0,0,0,0,-0.26034999999999997,0,0.0,0,0.0,-0.5,0.75,0,0
0,0,1,0,0,0,0,0,0,0.0,0,-0.3333333333333333,0.0,0.75,0,0
0,0,0,0,1,0,0,-0.591275,0,-0.3333333333333333,1,0.0,0.0,0.56,0,0
0,0,1,0,1,0,0,0,0,0.0,0,-0.3333333333333333,0.0,0.67,0,0
0,0,1,0,1,0,1,-0.6580250000000001,0,-0.3333333333333333,1,0.0,0.0,0.74,0,0
0,0,1,0,-1,0,0,0,0,0.0,0,-0.3333333333333333,0.0,0.82,0,0
0,0,0,0,1,0,0,-0.5687,-1,-0.2222222222222222,0,-0.6666666666666666,0.0,0.5,2,0
0,0,1,1,0,1,1,-0.395025,0,-0.2222222222222222,1,0.3333333333333333,0.0,0.87,0,0
0,0,0,1,0,0,0,-0.392875,0,-0.2222222222222222,1,0.6666666666666666,0.0,0.47,0,0
0,0,1,1,0,1,0,-0.2908,0,-0.2222222222222222,1,1.0,0.0,0.79,0,0
0,0,1,1,1,0,0,0,0,0.0,1,1.3333333333333333,0.0,0.81,1,0
0,0,1,0,0,0,0,0,0,0.0,0,-0.3333333333333333,0.0,0.64,0,0
0,0,0,0,1,0,0,-0.9669000000000001,0,-0.3333333333333333,1,0.0,0.0,0.57,0,0
0,0,1,0,0,0,0,-0.49239999999999995,0,-0.2222222222222222,0,-0.3333333333333333,0.0,0.68,0,0
0,0,1,0,1,0,0,-0.26927500000000004,0,0.0,0,-0.6666666666666666,0.0,0.72,0,0
0,0,0,0,0,0,0,-0.62675,0,-0.2222222222222222,0,-1.0,0.0,0.56,2,0
0,0,1,0,0,0,1,-0.6199250000000001,0,-0.4444444444444444,1,0.3333333333333333,0.0,0.84,0,0
0,0,1,1,0,1,0,-0.26317500000000005,0,-0.2222222222222222,1,0.6666666666666666,0.0,0.85,0,0
0,0,1,0,0,0,0,-0.6761,-1,-0.3333333333333333,0,0.3333333333333333,0.0,0.74,0,0
0,0,1,0,0,0,0,-0.614,0,-0.4444444444444444,1,0.6666666666666666,0.0,0.78,0,0
0,0,1,1,1,0,0,-0.2642,0,0.0,1,1.0,0.0,0.83,1,0
0,0,0,0,-1,0,0,0,0,0.0,0,-0.3333333333333333,0.0,0.56,0,0
0,0,1,0,1,0,0,-0.267875,0,0.0,0,-0.6666666666666666,0.0,0.73,0,0
0,0,0,0,1,0,0,-0.4319,0,-0.3333333333333333,1,-0.3333333333333333,0.0,0.54,0,0
0,0,1,0,-1,0,0,0,0,0.0,0,-0.6666666666666666,0.0,0.75,0,0
0,0,1,0,1,0,0,-0.285775,0,0.0,0,-1.0,0.0,0.64,2,0
0,0,1,0,0,1,0,-0.675975,0,-0.6666666666666666,1,0.3333333333333333,0.0,0.75,0,0
0,0,0,0,1,0,0,-0.841075,0,-0.5555555555555556,0,0.0,0.0,0.45,0,0
0,0,1,1,1,0,0,-0.33704999999999996,0,0.0,1,0.3333333333333333,0.0,0.83,0,0
0,0,1,1,0,0,0,0,0,0.0,1,0.6666666666666666,0.0,0.79,0,0
0,0,1,1,0,0,1,-0.40387500000000004,0,-0.2222222222222222,1,1.0,0.0,0.72,1,0
0,0,1,0,0,0,0,-0.286375,0,0.0,0,-0.3333333333333333,0.0,0.65,0,0
0,0,1,0,-1,0,0,0,0,0.0,0,-0.6666666666666666,0.0,0.68,0,0
0,0,1,0,1,0,0,-0.2639,0,0.0,0,-1.0,0.0,0.66,0,0
0,0,1,0,-1,0,0,0,0,0.0,0,-1.3333333333333333,0.0,0.71,2,0
0,0,1,0,1,0,0,-1.033625,-1,-1.0,0,-0.3333333333333333,0.0,0.75,0,0
0,0,1,1,0,0,0,0,0,0.0,1,0.0,0.0,0.81,0,0
0,0,1,0,0,0,0,-0.831775,-1,-1.0,0,-0.3333333333333333,0.0,0.77,0,0
0,0,0,0,0,0,0,-0.30419999999999997,-1,-0.1111111111111111,0,-0.6666666666666666,0.0,0.62,0,0
0,0,0,0,1,0,0,-0.279775,-1,-0.1111111111111111,0,-1.0,0.0,0.48,2,0
0,0,0,1,0,0,0,-0.3282,0,-0.1111111111111111,1,0.3333333333333333,0.0,0.51,0,0
0,0,1,0,1,0,0,-0.27755,0,0.0,0,0.0,0.0,0.79,0,0
0,0,1,1,0,0,0,-0.2853,0,-0.1111111111111111,1,0.3333333333333333,0.0,0.79,0,0
0,0,1,0,0,0,0,-0.4441,0,0.0,0,0.0,0.0,0.8,0,0
0,0,1,0,0,0,0,0,0,0.0,0,-0.3333333333333333,0.0,0.69,0,0
0,0,1,0,0,0,0,-0.569625,0,-0.2222222222222222,0,-0.6666666666666666,0.0,0.77,2,2
0,0,1,1,0,1,0,-0.44195,0,-0.2222222222222222,1,0.3333333333333333,0.0,0.83,0,0
0,0,1,1,0,0,1,-0.39245,0,-0.2222222222222222,1,0.6666666666666666,0.0,0.8,0,0
0,0,1,0,0,1,1,-0.505725,0,-0.4444444444444444,1,1.0,0.0,0.72,0,0
0,0,1,1,1,1,0,-0.253425,0,0.0,1,1.3333333333333333,0.0,0.81,1,0
0,0,1,0,0,0,0,-0.3428,0,-0.2222222222222222,0,-0.3333333333333333,0.0,0.77,0,0
0,0,1,0,1,0,0,-0.55545,0,-0.4444444444444444,0,-0.6666666666666666,0.0,0.71,0,0
0,0,0,1,-1,0,0,0,0,0.1111111111111111,1,-0.3333333333333333,0.0,-1,0,0
0,0,0,0,0,0,0,-0.40882500000000005,-1,-0.2222222222222222,0,-0.6666666666666666,0.0,0.55,0,0
0,0,1,0,-1,0,0,0,0,0.0,0,-1.0,0.0,0.67,2,0
0,0,1,1,-1,0,0,-0.3937,0,0.0,1,0.3333333333333333,0.0,0.81,0,0
1,0,1,1,-1,1,0,0,0,0.0,1,0.6666666666666666,0.0,0.81,0,0
1,0,1,1,-1,1,0,0,0,0.0,1,1.0,0.0,0.71,0,0
1,0,1,1,-1,1,0,0,0,0.0,1,1.3333333333333333,0.0,0.76,1,0
0,0,1,0,-1,0,0,0,0,0.0,0,-0.3333333333333333,0.0,0.63,0,0
0,0,0,0,0,0,0,-0.977025,0,-0.4444444444444444,0,-0.6666666666666666,0.0,0.56,0,0
0,0,0,0,0,0,0,0,-1,0.0,0,-1.0,0.0,0.58,0,0
0,0,1,0,0,0,0,-0.391125,0,0.0,0,-1.3333333333333333,0.0,0.7,2,0
0,0,0,1,0,1,1,-0.31734999999999997,0,-0.2222222222222222,1,0.3333333333333333,0.0,0.54,0,0
