ace,double_fault,first_serve,fast_win,return_depth,winner,net_win_rate,distance,unforced_error,rally,scored_last_point,score_diff,game_victor,set victor,break_point_diff,speed_mph
0,0,0,0,1.0,0.0,0,-0.5381750000000001,-1.0,-0.2222222222222222,0,-0.3333333333333333,0,0,0.0,0.38
0,0,0,0,0.5,0.0,0,-0.36582499999999996,-0.5,-0.2222222222222222,0,-0.6666666666666666,0,0,0.0,0.67
0,0,0,0,0.6666666666666666,0.0,0,0,-0.6666666666666666,0.0,0,-1.0,0,0,0.0,0.38
0,0,0,0,0.0,0.0,0,0,-0.3333333333333333,0.0,0,-1.3333333333333333,1,0,0.0,0.74
0.0,0.0,1.0,0.0,0.0,0.0,0,-0.5349999999999999,-0.3333333333333333,-0.4444444444444444,1,0.3333333333333333,0,0,0.0,0.69
0.0,0.0,1.0,0.5,0.0,0.3333333333333333,0,-0.31012500000000004,0.0,-0.2222222222222222,1,0.6666666666666666,0,0,0.0,0.59
0.0,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0,-0.30517500000000003,-0.3333333333333333,-0.1111111111111111,0,0.3333333333333333,0,0,0.0,0.69
0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0,-0.76145,-0.3333333333333333,-0.7777777777777778,0,0.0,0,0,0.0,0.45
0.0,-0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0,0,-0.6666666666666666,0.1111111111111111,0,-0.3333333333333333,0,0,0.0,-1
0.0,-0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0,-0.36829999999999996,-0.6666666666666666,-0.1111111111111111,0,-0.6666666666666666,1,0,0.0,0.64
0.0,-0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0,-0.4154999999999999,-0.6666666666666666,-0.3333333333333333,1,0.3333333333333333,0,0,0.0,0.43
0.0,-0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0,0,-0.3333333333333333,0.0,0,0.0,0,0,0.0,0.71
0.0,-0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0,-0.91395,0.0,-0.6666666666666666,0,-0.3333333333333333,0,0,0.0,0.63
0.0,-0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0,-0.5294,0.0,-0.3333333333333333,1,0.0,0,0,0.0,0.42
0.0,-0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0,-0.44242499999999996,0.0,-0.4444444444444444,0,-0.3333333333333333,0,0,0.0,0.39
0.0,-0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0,-0.4277,0.0,-0.2222222222222222,0,-0.6666666666666666,1,0,0.0,0.71
0.0,-0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0,-0.40135000000000004,0.0,-0.2222222222222222,1,0.3333333333333333,0,0,0.0,0.5
0.0,-0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0,0,-0.3333333333333333,0.1111111111111111,0,0.0,0,0,0.0,-1
0.0,-0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0,-0.311425,-0.3333333333333333,-0.2222222222222222,1,0.3333333333333333,0,0,0.0,0.43
0.0,-0.6666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0,0,-0.6666666666666666,0.1111111111111111,0,0.0,0,0,0.0,-1
0.0,-0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0,-0.426675,-0.3333333333333333,-0.2222222222222222,1,0.3333333333333333,0,0,0.0,0.66
0.0,-0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0,-0.3053,-0.3333333333333333,-0.1111111111111111,0,0.0,0,0,0.0,0.62
0.0,0.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0,-0.28922499999999995,0.0,-0.2222222222222222,1,0.3333333333333333,0,0,0.0,0.54
0.0,0.0,1.0,0.6666666666666666,0.0,0.6666666666666666,0,-0.3767,0.0,-0.2222222222222222,1,0.6666666666666666,2,0,0.0,0.59
0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0,-0.49662500000000004,0.0,-0.3333333333333333,1,0.3333333333333333,0,0,0.0,0.76
0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0,-0.8993249999999999,0.0,-0.7777777777777778,1,0.6666666666666666,0,0,0.0,0.39
0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.0,0,-0.32237499999999997,0.0,-0.1111111111111111,1,1.0,0,0,0.0,0.45
