ace,double_fault,first_serve,fast_win,return_depth,winner,net_win_rate,distance,unforced_error,rally,scored_last_point,score_diff,game_victor,set victor,break_point_diff,speed_mph
0,0,0,0,0.0,0.0,0,-0.3505,0.0,-0.2222222222222222,0,-0.3333333333333333,0,0,0.0,0.72
0,0,0,0,0.0,0.0,0,-0.39865,0.0,-0.2222222222222222,0,-0.6666666666666666,0,0,0.0,0.45
0,0,0,0,0.3333333333333333,0.0,0,0,0.0,0.0,0,-1.0,0,0,0.0,0.69
0,0,0,0,0.0,0.0,0,0,0.0,0.1111111111111111,1,-0.6666666666666666,0,0,0.0,-1
0,0,0,0,0.0,0.0,0,-0.38885000000000003,0.0,0.0,0,-1.0,1,0,0.0,0.71
1.0,0.0,1.0,1.0,0.0,0.3333333333333333,0,0,0.0,0.0,1,0.3333333333333333,0,0,0.0,0.53
0.5,0.0,1.0,0.5,0.0,0.3333333333333333,0,-0.8121749999999999,0.0,-0.6666666666666666,1,0.6666666666666666,0,0,0.0,0.72
0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0,-0.32945,-0.3333333333333333,-0.1111111111111111,0,0.3333333333333333,0,0,0.0,0.49
0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0,-0.561325,-0.3333333333333333,-0.4444444444444444,1,0.6666666666666666,0,0,0.0,0.74
0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,-0.34199999999999997,-0.3333333333333333,-0.1111111111111111,0,0.3333333333333333,0,0,0.0,0.78
0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,-0.571875,0.0,-0.4444444444444444,1,0.6666666666666666,2,0,0.0,0.45
0.0,0.0,0.6666666666666666,0.0,-0.3333333333333333,0.0,0.0,-0.475675,0.0,-0.3333333333333333,1,0.3333333333333333,0,0,0.0,0.68
0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0,-0.7158,0.0,-0.3333333333333333,1,0.6666666666666666,0,0,0.0,0.74
0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0,-0.568675,0.0,-0.1111111111111111,1,1.0,0,0,0.0,0.68
0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0,-0.46187500000000004,0.0,-0.1111111111111111,1,1.3333333333333333,2,0,0.5,0.51
0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,-0.511775,0.0,-0.2222222222222222,1,0.3333333333333333,0,0,0.0,0.44
0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,1.0,-0.359925,0.0,-0.2222222222222222,1,0.6666666666666666,0,0,0.0,0.62
0.0,0.0,0.6666666666666666,1.0,0.0,0.3333333333333333,1.0,-0.2744,0.0,0.0,1,1.0,0,0,0.0,0.77
0.3333333333333333,0.0,1.0,1.0,0.0,0.6666666666666666,0,0,0.0,0.0,1,1.3333333333333333,2,0,0.0,0.77
0.3333333333333333,0.0,1.0,1.0,0.0,0.3333333333333333,0,-0.263675,0.0,0.0,0,-0.3333333333333333,0,0,0.0,0.75
0.3333333333333333,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0,-0.284125,0.0,0.0,0,-0.6666666666666666,0,0,0.0,0.72
0.3333333333333333,0.0,1.0,1.0,0.3333333333333333,0.0,0,0,0.0,0.0,0,-1.0,0,0,0.0,0.71
0.3333333333333333,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0,-0.2573,0.0,-0.1111111111111111,1,-0.6666666666666666,0,0,0.0,0.69
0.3333333333333333,0.0,1.0,1.0,-0.3333333333333333,0.3333333333333333,0,-0.461775,0.0,-0.4444444444444444,0,-1.0,1,0,0.0,0.61
0.3333333333333333,0.0,1.0,0.6666666666666666,-0.3333333333333333,0.6666666666666666,1.0,-0.759875,0.0,-0.6666666666666666,1,0.3333333333333333,0,0,0.0,0.64
