ace_,double_fault_,first_serve_,fast_win_,return_depth_,winner_,nat_pt_won_,distance,unf_err_,rally_,scored_last_point,score_diff,break_point_diff,speed_mph,game_victor,set victor
0,0,1,1,1,0,0,-0.263575,0,0.0,1,0.3333333333333333,0.0,0.74,0,0
0,0,1,1,0,0,0,0,0,0.0,1,0.6666666666666666,0.0,0.69,0,0
0,0,1,0,0,0,0,-0.40495000000000003,0,-0.1111111111111111,0,0.3333333333333333,0.0,0.6,0,0
0,0,1,1,0,1,0,-0.336775,0,-0.2222222222222222,1,0.6666666666666666,0.0,0.7,0,0
0,0,1,1,0,0,0,0,0,0.0,1,1.0,0.0,0.62,2,0
0,0,1,0,1,0,0,-1,0,-1,1,0.3333333333333333,0.0,0.74,0,0
0,0,0,0,0,0,0,-0.5134000000000001,0,-0.3333333333333333,1,0.6666666666666666,0.0,0.43,0,0
0,0,0,0,1,1,0,-0.870275,0,-0.7777777777777778,1,1.0,0.0,0.46,0,0
0,0,0,0,0,0,0,-0.325825,0,-0.2222222222222222,0,0.6666666666666666,-0.5,0.43,0,0
0,0,1,0,0,0,0,-0.29837499999999995,0,0.0,0,0.3333333333333333,-0.5,0.66,0,0
0,0,0,0,0,0,0,-0.797875,-1,-0.6666666666666666,0,0.0,-0.5,0.43,0,0
0,0,0,0,0,0,0,-0.49742499999999995,-1,-0.4444444444444444,0,-0.3333333333333333,0.0,0.49,0,0
0,0,1,0,-1,0,0,0,0,0.0,0,-0.6666666666666666,0.0,0.79,1,0
0,0,0,0,0,0,1,-0.634375,0,-0.4444444444444444,1,0.3333333333333333,0.0,0.39,0,0
0,0,0,1,1,0,0,0,0,0.0,1,0.6666666666666666,0.0,0.56,0,0
0,0,0,0,0,1,1,-0.503725,0,-0.4444444444444444,1,1.0,0.0,0.49,0,0
0,0,0,0,1,0,0,-0.499375,0,-0.4444444444444444,1,1.3333333333333333,0.0,0.51,2,0
0,0,0,0,0,0,0,-0.95555,0,-0.7777777777777778,1,0.3333333333333333,0.0,0.45,0,0
0,0,1,0,1,0,0,-0.49990000000000007,0,0.0,0,0.0,0.0,0.75,0,0
0,0,0,0,1,0,0,-0.41212499999999996,-1,-0.2222222222222222,0,-0.3333333333333333,0.0,0.53,0,0
0,0,1,0,0,0,0,-0.5674,0,-0.3333333333333333,1,0.0,0.0,0.68,0,0
0,0,1,0,-1,0,0,0,0,0.0,0,-0.3333333333333333,0.0,0.77,0,0
0,0,0,0,0,0,0,-0.57735,-1,-0.4444444444444444,0,-0.6666666666666666,0.0,0.48,1,0
0,0,1,0,1,0,0,-1.0605,0,-0.8888888888888888,1,0.3333333333333333,0.0,0.73,0,0
0,0,1,0,1,1,1,-0.771375,0,-0.4444444444444444,1,0.6666666666666666,0.0,0.7,0,0
0,0,1,1,1,0,0,-0.29722499999999996,0,0.0,1,1.0,0.0,0.75,0,0
0,0,0,0,1,0,0,-0.338275,0,-0.1111111111111111,0,0.6666666666666666,0.0,0.37,0,0
0,0,1,1,0,0,0,-0.267875,0,0.0,1,1.0,0.0,0.61,2,0
0,0,1,0,1,0,0,-0.385,0,0.0,0,-0.3333333333333333,0.0,0.65,0,0
0,0,0,1,0,0,0,-0.39375,0,-0.1111111111111111,1,0.0,0.0,0.44,0,0
