ace_,double_fault_,first_serve_,fast_win_,return_depth_,winner_,nat_pt_won_,distance,unf_err_,rally_,scored_last_point,score_diff,break_point_diff,speed_mph,game_victor,set victor
1,0,1,1,-1,1,0,-0.25529999999999997,0,0.0,1,0.3333333333333333,0.0,0.59,0,0
0,0,0,0,1,0,0,-0.45519999999999994,0,-0.3333333333333333,0,0.0,0.0,0.55,0,0
0,0,1,1,-1,1,0,0,0,0.0,1,0.3333333333333333,0.0,0.75,0,0
0,0,0,0,0,0,0,-0.9444750000000001,0,-0.5555555555555556,0,0.0,0.0,0.37,0,0
0,0,1,1,0,0,0,0,0,0.0,1,0.3333333333333333,0.0,0.62,0,0
0,0,0,0,1,0,0,-1,0,-1,1,0.6666666666666666,0.0,0.38,2,0
0,0,1,0,1,0,0,-0.33125,0,0.0,0,-0.3333333333333333,0.0,0.59,0,0
0,0,0,0,1,0,0,-1,0,-1,1,0.0,0.0,0.35,0,0
0,0,1,0,0,1,0,-0.8498750000000002,0,-1.0,1,0.3333333333333333,0.0,0.76,0,0
0,0,0,0,0,0,0,-1.0649,0,-1,0,0.0,0.0,0.42,0,0
0,0,1,0,-1,0,0,0,0,0.0,0,-0.3333333333333333,0.0,0.75,0,0
0,0,1,0,1,0,0,-0.30874999999999997,0,0.0,0,-0.6666666666666666,0.0,0.81,1,0
0,0,0,0,0,0,0,-0.5938,0,-0.4444444444444444,1,0.3333333333333333,0.0,0.39,0,0
0,-1,0,0,0,0,0,-0.28015,-1,0.1111111111111111,0,0.0,0.0,-1,0,0
0,0,0,1,-1,0,0,0,0,0.0,1,0.3333333333333333,0.0,0.55,0,0
0,0,1,1,1,0,0,0,0,0.0,1,0.6666666666666666,0.0,0.74,0,0
0,0,1,0,0,1,1,-1,0,-1,1,1.0,0.0,0.74,2,0
0,0,0,0,1,0,0,-0.766475,0,-0.6666666666666666,0,-0.3333333333333333,0.0,0.49,0,0
0,0,1,0,0,0,0,-0.34825,0,-0.2222222222222222,0,-0.6666666666666666,0.0,0.76,0,0
0,0,1,0,1,0,0,-0.4761,-1,-0.2222222222222222,0,-1.0,0.0,0.77,0,0
0,0,0,0,1,0,0,-1.01505,0,-1,1,-0.6666666666666666,0.0,0.48,0,0
0,0,0,0,0,0,0,-0.356025,0,0.0,0,-1.0,0.0,0.42,1,0
0,0,0,0,0,0,0,-0.39875,0,-0.3333333333333333,0,-0.3333333333333333,0.0,0.35,0,0
0,0,1,1,-1,1,0,-0.272975,0,-0.2222222222222222,1,0.0,0.0,0.68,0,0
0,0,1,0,0,1,1,-0.50035,0,-0.4444444444444444,1,0.3333333333333333,0.0,0.62,0,0
0,0,0,1,0,0,0,0,0,0.0,1,0.6666666666666666,0.0,0.37,0,0
0,0,1,1,0,0,0,-0.33215,0,-0.2222222222222222,1,1.0,0.0,0.75,2,0
0,0,1,1,0,0,0,-0.509525,0,-0.1111111111111111,1,0.3333333333333333,0.0,0.53,0,0
0,0,1,0,0,0,0,-1,0,-1,1,0.6666666666666666,0.0,0.72,0,0
0,0,1,0,0,0,0,-0.331475,0,0.0,0,0.3333333333333333,0.0,0.58,0,0
0,0,1,0,0,1,0,-0.54245,0,-0.5555555555555556,1,0.6666666666666666,0.0,0.64,0,0
0,0,1,0,1,0,0,-0.2934,0,0.0,0,0.3333333333333333,-0.5,0.59,0,0
0,0,1,0,1,0,0,-0.3101,0,0.0,0,0.0,-0.5,0.64,0,0
0,0,0,1,1,0,0,-0.29165,0,-0.1111111111111111,1,0.3333333333333333,0.0,0.43,0,0
0,0,1,0,0,0,0,-0.511625,0,-0.2222222222222222,0,0.0,-0.5,0.72,0,0
0,0,1,0,0,0,0,-0.8894249999999999,0,-0.2222222222222222,0,-0.3333333333333333,0.0,0.79,0,0
0,0,0,0,0,0,0,-1,0,-1,1,0.0,0.0,0.42,0,0
0,0,1,0,1,0,0,-0.332925,0,0.0,0,-0.3333333333333333,0.0,0.78,0,0
0,0,0,0,0,0,0,-0.388675,0,-0.2222222222222222,0,-0.6666666666666666,0.0,0.46,1,0
0,0,0,1,1,1,0,-0.39615,0,-0.2222222222222222,1,0.3333333333333333,0.0,0.51,0,0
0,0,0,1,0,0,0,-0.40905,0,-0.2222222222222222,1,0.6666666666666666,0.0,0.52,0,0
0,0,1,1,0,1,0,-0.277075,0,-0.2222222222222222,1,1.0,0.0,0.74,0,0
0,0,1,1,-1,1,1,-0.3332,0,-0.2222222222222222,1,1.3333333333333333,0.0,0.71,2,0
0,0,1,0,0,0,0,0,0,0.0,0,-0.3333333333333333,0.0,0.62,0,0
0,0,0,0,1,0,0,0,-1,0.0,0,-0.6666666666666666,0.0,0.44,0,0
0,0,1,0,0,0,0,-0.3972,0,-0.2222222222222222,0,-1.0,0.0,0.81,0,0
0,0,0,1,0,0,0,0,0,-0.1111111111111111,1,-0.6666666666666666,0.0,0.53,0,0
