ace_,double_fault_,first_serve_,fast_win_,return_depth_,winner_,nat_pt_won_,distance,unf_err_,rally_,scored_last_point,score_diff,break_point_diff,speed_mph,game_victor,set victor
0,0,1,0,0,0,0,-0.484175,0,-0.2222222222222222,0,-0.3333333333333333,0.0,0.67,0,0
0,0,1,0,0,1,0,-0.466125,0,-0.3333333333333333,1,0.0,0.0,0.63,0,0
0,0,1,0,0,1,0,-0.700125,0,-0.7777777777777778,1,0.3333333333333333,0.0,0.66,0,0
0,0,1,0,0,0,0,-0.641275,0,-0.4444444444444444,0,0.0,0.0,0.68,0,0
0,0,0,0,0,0,0,-0.38937499999999997,0,-0.3333333333333333,1,0.3333333333333333,0.0,0.47,0,0
0,0,0,0,0,0,0,-0.53235,0,-0.3333333333333333,1,0.6666666666666666,0.5,0.47,1,0
0,0,0,0,1,0,0,-0.5230750000000001,-1,-0.3333333333333333,0,-0.3333333333333333,0.0,0.62,0,0
0,0,0,0,0,0,0,-0.2891,-1,-0.1111111111111111,0,-0.6666666666666666,0.0,0.66,0,0
0,0,1,1,1,0,0,-0.25492499999999996,0,0.0,1,-0.3333333333333333,0.0,0.68,0,0
0,0,0,1,-1,1,0,-0.30884999999999996,0,-0.2222222222222222,1,0.0,0.0,0.64,0,0
0,-1,0,0,-1,0,0,0,-1,0.1111111111111111,0,-0.3333333333333333,0.0,-1,0,0
0,0,1,1,1,0,0,-0.297425,0,0.0,1,0.0,0.0,0.83,0,0
0,0,1,0,0,0,0,-0.358025,-1,-0.1111111111111111,0,-0.3333333333333333,0.0,0.71,0,0
0,0,0,0,1,0,0,-0.8025,-1,-0.3333333333333333,0,-0.6666666666666666,0.0,0.56,2,0
0,0,0,1,-1,0,0,0,0,0.1111111111111111,1,0.3333333333333333,0.0,-1,0,0
0,0,0,0,0,0,0,-0.3356,-1,0.0,0,0.0,0.0,0.45,0,0
0,0,1,0,0,0,0,-0.932175,0,-1.0,1,0.3333333333333333,0.0,0.61,0,0
0,0,1,0,0,0,0,-0.502575,0,0.0,0,0.0,0.0,0.67,0,0
0,0,0,0,1,1,0,-1.0454,0,-1,1,0.3333333333333333,0.0,0.39,0,0
0,0,0,1,1,0,0,-0.337025,0,-0.1111111111111111,1,0.6666666666666666,0.5,0.41,1,0
0,0,1,0,1,0,0,-1.074,0,-1,0,-0.3333333333333333,0.0,0.72,0,0
0,0,0,0,0,0,0,-0.627875,0,-0.3333333333333333,0,-0.6666666666666666,0.0,0.55,0,0
0,0,1,1,0,1,0,-0.28704999999999997,0,0.0,1,-0.3333333333333333,0.0,0.65,0,0
0,0,0,0,1,0,0,0,0,-0.1111111111111111,0,-0.6666666666666666,0.0,0.63,0,0
0,0,0,0,0,1,1,-0.54095,0,-0.4444444444444444,1,-0.3333333333333333,0.0,0.47,0,0
0,0,0,1,1,0,0,0,0,0.0,1,0.0,0.0,0.59,0,0
0,-1,0,0,-1,0,0,0,-1,0.1111111111111111,0,-0.3333333333333333,0.0,-1,0,0
0,0,0,1,0,0,0,-0.44559999999999994,0,-0.2222222222222222,1,0.0,0.0,0.6,0,0
0,0,1,0,0,0,0,-0.456825,-1,-0.1111111111111111,0,-0.3333333333333333,0.0,0.71,0,0
0,0,1,1,-1,1,1,-0.43260000000000004,0,-0.2222222222222222,1,0.0,0.0,0.7,0,0
0,-1,0,0,-1,0,0,0,-1,0.1111111111111111,0,-0.3333333333333333,0.0,-1,0,0
0,0,0,0,0,0,1,-1.040775,0,-0.6666666666666666,1,0.0,0.0,0.67,0,0
0,0,0,1,0,0,0,0,0,0.0,1,0.3333333333333333,0.0,0.59,0,0
0,0,1,1,1,0,0,0,0,0.0,1,0.6666666666666666,0.0,0.72,1,0
0,0,0,0,0,0,0,-0.4704750000000001,-1,-0.2222222222222222,0,-0.3333333333333333,0.0,0.39,0,0
0,0,0,0,1,0,0,-0.38875000000000004,-1,-0.2222222222222222,0,-0.6666666666666666,0.0,0.36,0,0
0,0,0,0,0,0,0,-0.412975,-1,-0.2222222222222222,0,-1.0,0.0,0.44,0,0
0,0,0,1,1,0,0,-0.385575,0,-0.1111111111111111,1,-0.6666666666666666,0.0,0.46,0,0
0,0,1,0,0,1,0,-0.422025,0,-0.3333333333333333,1,-0.3333333333333333,0.0,0.63,0,0
0,0,0,0,0,0,0,-0.7359,0,-0.6666666666666666,0,-0.6666666666666666,0.0,0.43,2,0
0,0,1,0,0,0,0,-0.33587500000000003,-1,-0.1111111111111111,0,-0.3333333333333333,0.0,0.71,0,0
0,0,1,0,1,0,0,-0.70285,-1,-0.7777777777777778,0,-0.6666666666666666,0.0,0.69,0,0
0,0,1,0,0,0,0,-0.35964999999999997,-1,-0.1111111111111111,0,-1.0,0.0,0.78,0,0
0,0,1,0,1,0,0,-0.5435,0,-0.4444444444444444,1,-0.6666666666666666,0.0,0.81,0,0
0,0,1,0,1,0,0,-0.42962500000000003,-1,-0.1111111111111111,0,-1.0,0.0,0.55,2,0
0,0,0,0,0,0,0,-0.45890000000000003,0,-0.2222222222222222,0,-0.3333333333333333,0.0,0.36,0,0
0,0,1,0,1,1,1,-0.4633,0,-0.3333333333333333,1,0.0,0.0,0.58,0,0
0,0,1,0,-1,0,0,0,0,0.0,0,-0.3333333333333333,0.0,0.66,0,0
