point_no,p1_momentum,p2_momentum
1,0.3992170552575443,-0.1683394445461759
2,0.00016831929543878466,0.11775855510352581
3,-0.1753407038030408,0.15843356180224533
4,-0.3895420833333333,0.3571070866950847
5,-0.45953322040278566,0.5540759426864313
6,-0.17272102040072485,0.14526632787502367
7,0.10063105679906997,0.0
8,0.24974139779770874,-0.16666666666666666
9,0.4349196102328933,-0.2523997741389047
10,0.5755364112080368,-0.5
11,-0.1683057038030408,0.21625626163870199
12,0.12578014613003738,-0.047235997053266324
13,0.23780584993307818,-0.20284256494118874
14,0.06068971286362586,0.09003435448404257
15,0.263442196263881,-0.20460990257063122
16,0.3891701129305477,-0.34808109381559404
17,-0.1790342355894214,0.22567802959721434
18,0.13112691002628615,0.0
19,0.20042448481095335,-0.17689988706945234
20,0.019335251237948284,0.04973500000000001
21,0.1862238601444737,-0.21303863706945236
22,0.34835089371235284,-0.2523997741389047
23,0.22750541666666665,-0.12208334368921998
24,0.3676437665997449,-0.3539831364581795
25,0.07387209993307818,-0.2107594727325914
26,-0.03228831673358847,0.09848626903328614
27,-0.12619988706945234,0.34712439115401306
28,-0.337979053736119,0.43237414323222445
29,-0.09263907160776981,0.3273563795302925
30,-0.29318654694261237,0.41308948700253056
31,-0.2116034486629647,-0.014496892527761998
32,-0.4236549067363269,0.30830616770709174
33,0.0051661466408441745,0.15538825104042503
34,0.17899404525611,0.03815379467553383
35,0.35196718917790204,-0.20713344626388097
36,0.3627468023618701,-0.35288155373611896
37,-0.11045099093941495,0.22197925172373228
38,-0.3035072575391598,0.3672535087784059
39,-0.05752799454169032,0.0632114580862505
40,-0.26906644080557135,0.38333149556420476
41,-0.10482988706945232,-0.015221037932183684
42,-0.37380011293054766,0.4311986307940287
43,0.32293817276553366,-0.14644373340025513
44,0.47892423664033523,-0.3131104000669218
45,0.1060259213584024,-0.18196844626388098
46,0.0021679103092743304,0.01906644080557135
47,0.1285124679055678,-0.30356147586109533
48,-0.05967030766762437,-0.037356059194428644
49,-0.20295395339644498,0.135141857472238
50,0.01520009648935551,-0.054753750000000004
51,-0.1842148365307567,0.22458416666666667
52,0.05879045847302866,-0.011481970402785667
53,0.2555196934082978,-0.20713344626388097
54,0.44069790584348234,-0.37380011293054766
55,-0.23886301299746948,0.21839087743793262
56,-0.41426689252776194,0.47892423664033523
57,-0.5798830295972144,0.5983934791052316
58,-0.28275833333333333,0.3087253870799299
59,-0.5296807204027857,0.49527917086669965
60,0.3009358595618127,-0.12851287199113282
61,0.45692192343661425,-0.29517953865779945
62,-0.007376638165407373,-0.20327916666666665
63,0.40447905407445195,-0.41426689252776194
64,0.5305813468434113,-0.5809335591944287
65,0.2711738795302925,-0.15576084767078607
66,-0.002385287136374134,0.05806105387832497
67,0.18280969626388102,-0.3335295315332203
68,-0.01675822040278567,0.03757566002628594
69,-0.16681988706945233,0.25722920279524547
70,0.14046677959721432,0.055465534364910474
71,0.2528438795302925,-0.21150005104663466
72,0.4210547294633707,-0.43123894697688536
73,0.38185096028374427,-0.28806700545830966
74,0.5145863033567666,-0.4547336721249763
75,0.23923220705402207,-0.1476002258610953
76,0.34588278847111215,-0.4251938629305477
77,0.43567549892030044,-0.5828
78,0.1716526295302925,-0.34931814230316416
79,-0.058058107472238024,-0.11774745006330532
80,0.2892410591944286,-0.23962158807035966
81,0.06426689252776199,0.09003435448404257
82,-0.16666666666666666,0.2717437110014297
83,-0.3768820833333333,0.40053117174649494
84,0.20680770110872343,-0.20282123340025512
85,0.38874114593590603,-0.38110083333333333
86,0.579799235329017,-0.5
87,0.21990409239472736,-0.3073433333333333
88,0.44993380794102555,-0.6098230295972143
89,-0.15414496936236063,0.32504133505706584
90,0.1800611038699625,0.009483309169330281
91,0.26666666666666666,-0.1297126780702741
92,-0.022538637069452336,0.056681727460402904
93,0.23184057427274823,-0.2723573047265462
94,0.5145249834002549,-0.28738223138173147
95,0.331755128254355,-0.20713344626388097
96,-0.00010934306736679056,0.015485720402785674
97,0.23522688959152452,-0.20713344626388097
98,0.37669844526014185,-0.37380011293054766
99,0.5313968124385647,-0.54165125
100,-0.1059769538030408,0.2582254868722366
101,0.11722639613003738,-0.04336268255299469
102,-0.16429862046970745,0.19041590847741077
103,0.14402304619695921,-0.007629334381054096
104,0.24530096286362585,-0.22749045948845087
105,-0.01786903713637414,0.011399555174875564
106,0.31997690912750687,-0.08099078814697638
107,0.4270788629305477,-0.30525813382598876
108,0.3163051224614707,-0.15953322040278567
109,0.3514412842780489,-0.4054186370694523
110,0.5465073947956683,-0.5166666666666667
111,0.6879789504642857,-0.6833333333333333
112,-0.17208488706945235,0.2066461783433231
113,-0.333362803736119,0.4254203351834396
114,-0.02416685747223799,0.1815678271338698
115,0.10837105919442866,-0.1136356749443421
116,0.2557177258610953,-0.29790700473702647
117,-0.0010693574722380056,0.012838319764652772
118,-0.184487803736119,0.25722920279524547
119,-0.26906644080557135,0.4722911863362723
120,0.3096720721574078,-0.14644373340025513
121,0.32651684211173915,-0.3568477871363741
122,0.5772459205949845,-0.5166666666666667
123,0.6222405420038031,-0.7362383333333333
124,-0.1891744538030408,0.212786374734251
125,-0.33605778713637413,0.35501860797940077
126,-0.6093891666666668,0.36010631770540813
127,-0.20953322040278566,0.24010612387312205
128,-0.47741810747223795,0.4214204698799895
129,0.22034345503007136,-0.26397386293054764
130,0.4082000335133165,-0.37380011293054766
131,0.5763911659015106,-0.5809335591944287
132,0.6879789504642857,-0.764266892527762
133,0.307133446263881,-0.1450819409699321
134,-0.08845874999999999,-0.004607365554139417
135,0.18542238706945233,-0.16886236084336498
136,-0.08116124999999999,0.12240808169237087
137,0.20628041666666666,-0.21230371380322632
138,-0.04046677959721433,0.18215823964237554
139,-0.28428916666666665,0.1333942900802053
140,-0.3943008333333333,0.405318127084178
141,0.3096720721574078,-0.16897965158834716
142,0.033463221161189494,0.07975615366919721
143,0.25059615249118256,-0.2476002258610953
144,0.20597719924170751,-0.47945261293054764
145,0.42337003171940724,-0.5314111370694523
146,-0.23947238706945234,0.08280745777170717
147,-0.3919608333333333,0.27608830409311796
148,-0.5,0.5207841021530828
149,-0.2861445833333333,0.22572785799806697
150,-0.5,0.5094337883331641
151,0.19611485094339348,-0.11745174454169033
152,0.4357743649263671,-0.292866553736119
153,0.4757310101447095,-0.5510975
154,0.6142167625059093,-0.764538446263881
155,-0.1739583001338436,0.24210984623864684
156,0.07362596286362588,-0.02245083938745543
157,-0.19661905373611901,0.21175590146634718
158,-0.30953322040278564,0.3987007584638628
159,-0.1256183333333333,0.11766127951482204
160,-0.3834258333333333,0.31927959801358796
161,0.14816157015634238,-0.2389391500669218
162,0.4391824343538735,-0.3710008167335885
163,0.5652847271228328,-0.5333333333333333
164,0.6096279090616298,-0.7408975
165,0.2334713795302925,-0.290643094041718
166,0.45830400906058505,-0.3871432733819188
167,0.2013902424608402,-0.13300389066586937
168,-0.05456987046970748,-0.024438829706246834
169,0.1986388629305477,-0.21397094390377755
