point_no,p1_momentum,p2_momentum
1,-0.08524507787502367,0.32504133505706584
2,0.07256766939582149,-0.07947435567048124
3,0.3273563795302925,-0.0696404743270577
4,0.02022293326641153,0.1167539312036193
5,0.21983584993307817,-0.19394812347010215
6,-0.005631970402785666,0.05475167193104789
7,-0.23226113706945234,0.12330031170779829
8,0.07526230919442867,-0.07270922098223498
9,-0.23033102413890463,0.07916930956741916
10,-0.32134519080557133,0.3226484711122824
11,-0.196799133699615,0.20918291666666666
12,-0.36399012355852156,0.3598025165997449
13,-0.5602147678514776,0.5534809628636259
14,-0.2362340633923135,0.31775554619695917
15,-0.05643932691744151,0.16065969626388096
16,-0.3171049662472476,0.38555511293054767
17,-0.17621934087249314,0.13167171405760866
18,0.03374814252776201,-0.20893638923005659
19,0.23272158879164298,-0.34679314230316416
20,-0.06906644080557134,-0.17275705920722764
21,-0.2761998870694523,0.008479906514299806
22,-0.37380011293054766,0.42425267047860754
23,-0.17351416480324838,0.3135065205366292
24,0.13212319410327733,0.055946492460840186
25,-0.2698881757131144,0.2309039758610953
26,-0.40394689043974563,0.3492968925277621
27,-0.12510742538525899,0.22334950545830967
28,0.08141623966104163,0.04028355919442866
29,-0.28798955542556554,0.13192219626388102
30,-0.29319079559901484,0.3748708333333334
31,-0.20744041666666665,0.3059510927185432
32,-0.37714197040278563,0.35214751146342116
33,-0.053036840872493135,0.09501994056262808
34,-0.3838826742058265,0.20690126873132975
35,-0.5688074834002551,0.4575820930129128
36,0.1643239639768265,-0.23500590158834717
37,0.35645285329332044,-0.35257328865779947
38,0.14387710814340868,-0.12322416666666665
39,-0.018979648200972796,0.1
40,-0.041057669975113315,-0.31666666666666665
41,0.2456479110954556,-0.37909030373611896
42,-0.20641190912750695,0.02186427358141796
43,-0.3637016500669218,0.3248303932092683
44,-0.45953322040278566,0.5549306973799053
45,-0.7360341666666667,0.578543807878858
46,0.11230952257524915,-0.13087806279670416
47,-0.1494048601408003,-0.00044942572725178986
48,0.14640303448001113,-0.23501955525754434
49,0.35619104153468495,-0.355538721924211
50,0.4847144840890869,-0.55211375
51,0.24413074847857463,-0.10299310135069735
52,0.296322803736119,-0.45118836632856735
53,0.014397387069452358,-0.17343630974583601
54,-0.10389697040278566,-0.07357563174705298
55,-0.10239977413890466,0.2906625727121114
56,0.07467160539138787,-0.23451010491930457
57,0.2696802424608402,-0.2503426244649984
58,0.05596149246084019,0.01905780686499478
59,0.16897594626388102,-0.34021760395668776
60,0.3672288629305477,-0.34828533620694124
61,-0.14278153489858814,0.19582583333333334
62,-0.047071141000957856,-0.12343666666666665
63,-0.008889537430304822,-0.31666666666666665
64,-0.10453373210092419,-0.005807596330802786
65,0.18735291174508734,-0.19814873340025513
66,-0.2254571035157709,0.009579712863625883
67,-0.23108683676092043,0.23633233727021766
68,-0.5490540822253757,0.3417309743396699
69,0.14355625,-0.22417660510217052
70,0.2665616666666667,-0.43222807693437015
71,0.11467552959721432,-0.15954645018967895
72,0.06426689252776199,0.14247722384620487
73,0.324577838791643,-0.13071989696508268
74,-0.085733107472238,-0.10835299637291368
75,-0.20987852413890468,0.0761965942868088
76,-0.3484582204027856,0.43298888307420264
77,-0.4015856423031643,0.14120046134220055
78,0.03330779126165517,-0.04046677959721433
79,0.18598388957285805,-0.2734308333333333
80,0.25596068762154967,-0.46241374999999996
81,0.14762189691387367,-0.04517977413890466
82,-0.22307910516433835,0.04886442060355098
83,0.12123460718646689,-0.2493059960631157
84,-0.012955251720058458,0.1575011038699625
85,0.2915173274055853,-0.1059769538030408
86,0.3068447032361622,-0.36331278713637416
87,0.21782315912750685,-0.3214669786231674
88,0.38536972946337067,-0.4501211533394038
89,0.2880460923939184,-0.009348361565340024
90,0.04402899246084019,0.08328577967143652
91,-0.08944507787502365,0.22615963889250523
92,-0.2534379945416903,0.3845126231325512
93,0.13872629762470293,-0.27873916666666665
94,0.19165793790453772,-0.4833333333333333
95,0.48073589264669025,-0.54593
96,0.7124322327443157,-0.707133446263881
97,-0.10232099093941494,0.22519172222583855
98,0.010689712863625883,-0.17631299975694825
99,-0.3197154166666667,0.0331146607501909
100,-0.361071553736119,0.28511048102725206
101,-0.476949357472238,0.5054148392534248
102,-0.15165995148622946,0.18063363706945232
103,-0.06136560320658174,-0.15200677959721431
104,0.2671679768690912,-0.12619988706945234
105,0.24296931064334115,-0.41560030373611895
106,0.48492360213441643,-0.49980822040278566
107,0.33249950545830964,-0.16527298558942133
108,-0.040346857472238,-0.034491252670087735
109,-0.305294053736119,0.1772714934747202
110,-0.05208291666666667,-0.08352039585508585
111,-0.24495708333333333,0.21869238765257532
112,0.0057158333333333505,-0.02738338294415485
113,-0.35,-0.008315488323344056
114,-0.49434072040278565,0.11812829652241941
115,-0.2591799620944409,0.240439696263881
116,-0.16581109889180648,-0.10953322040278567
117,0.1368696829672874,-0.123784357472238
118,0.4100510722837815,-0.2523997741389047
119,0.47828996821403186,-0.4803151908055713
120,-0.24385988706945233,0.12342997624535877
121,0.07667927959721432,-0.07956754639398808
122,-0.12619988706945234,0.2240181051551232
123,0.030933559194428667,-0.21026042201049705
124,-0.14225257787502366,0.1731587266047691
125,-0.2652617445416903,0.3987007584638628
126,-0.21023919888023962,0.2562052258610953
127,-0.300629661208357,0.3611033302069773
128,-0.482735607472238,0.5155697896426034
129,-0.09435809879205574,0.36901939252776195
130,0.0528917524871507,0.20713344626388097
131,0.07639346286362587,-0.004921214640193558
132,-0.2597162334002551,0.13459683971898437
133,0.1313420402796478,-0.07278541666666666
134,0.07913465575506251,-0.357133446263881
135,-0.052149133467176936,-0.05255486044407051
136,-0.2559769538030408,0.006540511959644252
137,-0.0047454775398518,-0.015680703803040798
138,0.1917381842767268,-0.20002653713637414
