point_no,p1_momentum,p2_momentum
1,-0.24541291666666665,0.18341889458087507
2,-0.016576249999999987,-0.1441947579564763
3,-0.12619988706945234,0.18046035656225395
4,0.11651846286362588,-0.06366755689161901
5,0.28688959993307817,-0.11836236425035537
6,-0.11384437592801713,0.0016781462113085455
7,0.006558107472238006,-0.38873167087025945
8,0.34644530373611904,-0.2815192099593069
9,-0.28858871472663156,0.10868708333333332
10,0.08752673790567732,0.044033502729154836
11,-0.25821220779833176,0.28255108727021766
12,0.019036431203619086,0.05845870020076531
13,0.08081900275856418,-0.125392133132568
14,0.29466623202214814,-0.31251507787502364
15,-0.20713344626388097,0.1535316677613125
16,-0.44307011293054765,0.3250588489972112
17,-0.5,0.610537761128333
18,-0.6534243574722379,0.7366400538972923
19,-0.11836236425035537,0.307133446263881
20,0.02406499067460395,-0.08617875000000001
21,-0.19931266186940316,0.16826238706945232
22,0.09006226055538655,-0.005429470402785672
23,0.2839487795148222,-0.085733107472238
24,0.2329431923262963,-0.4108897741389047
25,0.33985325545830963,-0.13980372268976327
26,0.452290642527762,-0.34361374295863817
27,0.11879469626388099,-0.24896462187563567
28,0.27443458333333337,-0.5118934093535898
29,0.15079344626388097,-0.08534076342333892
30,-0.0492825,0.08017994103582504
31,-0.31805208333333335,0.11011847719102752
32,-0.06577094626388097,-0.0823438696221947
33,-0.22380011293054763,0.25265346866290705
34,-0.007595529597214323,-0.052322418349251616
35,-0.24734844626388097,0.21046911944324573
36,-0.450531553736119,0.08236693731827899
37,-0.10299310135069735,0.28688959993307817
38,-0.5106641401380914,0.3417100612752787
39,-0.02155343007873256,0.16435368174498616
40,0.20014160376635717,-0.0023129849216805
41,0.36733645207756005,-0.20713344626388097
42,0.4934387448465194,-0.37380011293054766
43,0.15256887953029252,-0.36261812347010247
44,-0.06612456673358846,-0.025021478849291
45,-0.20713344626388097,0.25722920279524547
46,-0.3904667795972143,0.3741583530216051
47,-0.5571334462638811,0.5830242162055735
48,0.22293439197488513,-0.17381445380304078
49,0.26224430115927266,-0.38779112046970743
50,0.07623756359181309,-0.028075174205826448
51,-0.07262364715325217,0.11247596286362588
52,0.2460204183588441,-0.18691051299746947
53,0.4189935622806361,-0.41426689252776194
54,-0.31225935932827226,0.2584985701376763
55,-0.48080823885856483,0.4213923125839064
56,-0.1949664758610953,0.17971266496353666
57,0.013441970402785677,0.02968145523203384
58,0.19102916666666664,-0.2713515064271456
59,-0.04046677959721433,0.10217863650714401
60,-0.21606916666666665,0.24135658803246268
61,-0.37380011293054766,0.4756992557637787
62,0.29319610684685815,-0.27785604259468377
63,0.3405398532746541,-0.4598634296641361
64,0.5727509293558722,-0.5404667795972143
65,0.6867089401017301,-0.7476002258610953
66,0.24718806279670408,-0.18481293429046236
67,-0.10057956673358846,0.07184119472700931
68,-0.17931060747223798,0.1067698459353763
69,0.06158552959721432,-0.08219447725686348
70,-0.16666666666666666,0.23728420576324902
71,-0.08153052959721431,-0.12845416504803875
72,-0.30395844626388097,0.13416274626545524
73,0.04712875000000001,-0.07834289765633666
74,-0.207381553736119,0.15607669486077647
75,-0.026199887069452338,-0.27254501356868105
76,-0.264344053736119,0.11757006121598668
77,-0.3811319704027856,0.24791993632338327
78,0.1883987364897996,-0.2967447925946838
79,-0.11305841953268925,0.004750000000000004
80,0.3289995123948357,-0.16666666666666666
81,0.4311986307940287,-0.37306083333333334
82,0.5830242162055735,-0.5807905295972143
83,0.217305946263881,-0.23571883775581653
84,0.436274392527762,-0.39022687490591534
85,0.6318798091944287,-0.5072794408040455
86,0.7639077258610953,-0.6848797097634811
87,0.29430280925774976,-0.2404667795972143
88,0.44155266053695624,-0.4309335591944286
89,0.30229395927727315,-0.7184605295972144
90,0.6987724792316052,-0.6666666666666666
91,0.2559689758610953,-0.24110102226064883
92,0.38046261293054773,-0.4026910832202715
93,0.1904667795972143,-0.06278751500449348
94,-0.07793041666666665,0.03675913051711932
95,0.16751500000000002,-0.14813246119363896
96,-0.13342552959721432,0.06646945823159216
97,0.14722541666666666,-0.2510617243270581
98,-0.10505624999999999,0.035086809452318415
99,0.24545772586109532,-0.2417694079065036
100,-0.12619988706945234,-0.10401448947616873
101,0.24605927959721435,-0.22186559898022545
102,-0.12482416666666665,-0.11684793667183571
103,-0.28989969626388096,0.16936689090518298
104,-0.5240443925277619,0.38161126725630545
105,0.29931804241448023,-0.06782315912750696
106,0.4357743649263671,-0.3118462053244661
107,0.5099776539967485,-0.5754854166666667
108,0.723641017180717,-0.7238001129305477
109,0.11953272400506107,-0.18825082883772445
110,0.3696687665997449,-0.4187056110113613
111,0.5495748091944287,-0.6551273802853402
112,0.40619367212497626,-0.26078334249284263
113,0.28806700545830966,-0.01869784704705383
114,0.06426689252776199,0.13745830117824073
115,0.17160677959721435,-0.2206307733234386
116,0.37458416666666666,-0.34273259288281377
117,0.04023869616282205,-0.37193
118,0.22198599291334745,-0.47225374999999997
119,0.5460921391265866,-0.5
120,0.18661958054279007,-0.3257946796641361
121,0.09240777057806364,-0.09452248340025513
122,0.05854481404604173,-0.3976060075391598
