point_no,p1_momentum,p2_momentum
1,0.21442580826285346,-0.25729416666666666
2,-0.05515444049615866,0.061996030804943814
3,-0.187455266327245,0.298201920603551
4,-0.14646171467174895,-0.0442425497992347
5,-0.3241652346260805,0.254381616867432
6,0.1199181255898848,0.04951817060355095
7,0.028714108835034086,-0.22590277566033
8,0.2753545864613236,-0.43478
9,-0.10356631127527878,0.16826373154327667
10,0.09513725272915483,-0.10814081374089352
11,-0.26030155373611896,0.09813698510133487
12,-0.47155030373611895,0.11278481585736011
13,-0.4190664408055713,0.5582364211496881
14,0.2582254868722366,-0.1059769538030408
15,0.4100510722837815,-0.292866553736119
16,0.4338707413003749,-0.5861182204027857
17,0.34195824451316886,-0.21311040006692178
18,0.10088326095347568,-0.09367123340025513
19,0.3006652111278033,-0.3283236204697075
20,0.3021589924608402,-0.17265996870819733
21,0.4456367961969593,-0.35432979157258193
22,0.12465219626388098,-0.1967055279041518
23,0.02467605919442866,0.048111694745675615
24,-0.248835607472238,0.045429635662782714
25,0.14284855919442868,0.01437297882266687
26,-0.12619988706945234,0.20076738435334388
27,-0.3333333333333333,0.36710747797107296
28,-0.20807377095120952,0.20959349093941487
29,-0.01958121065862778,0.009606103869962482
30,-0.09536376696964326,0.3452872409394149
31,0.0357216206736406,0.0005997128636258606
32,0.020063199156885314,-0.30657998340025516
33,0.19987584906870193,-0.44286655373611894
34,0.19308199847857463,-0.1511149498751356
35,0.43326712800886713,-0.23783160671525175
36,0.18271262953029252,-0.03606793828491675
37,-0.07142278713637416,-0.045134640224952505
38,-0.21828166666666665,0.21384996999101255
39,-0.37800072040278565,0.3120478351834393
40,-0.2693658208745926,0.2527838795302925
41,0.046446637494646545,0.00832096286362586
42,0.29846328772100644,-0.18522623340025512
43,0.27715968763282256,-0.39975072040278564
44,0.459493479395613,-0.5350936370694523
45,-0.12851287199113282,0.3194693168477362
46,-0.4085656757272518,0.22799624984164732
47,-0.5976966666666668,0.4359321500251794
48,-0.1893102871363741,0.3008656889709253
49,-0.09722623340025513,0.16341308238204724
50,-0.3297770667335885,0.2813082852600563
51,-0.2620989134804972,0.18829802959721437
52,-0.3940447776780279,0.3887088629305477
53,-0.12647212776621136,0.13867344626388095
54,0.09702195823159224,-0.01759072040278567
55,0.35833317559041444,-0.16666666666666666
56,0.40734799117400133,-0.38792374999999996
57,-0.24961291666666666,0.17042330993810242
58,-0.4199032204027856,0.20996018604039485
59,-0.6143253037361189,0.30479570435743186
60,-0.26324695380304075,0.2013583861416544
61,-0.08763621680051026,0.17221008146793343
62,-0.009554133467176928,-0.22672997949168971
63,-0.21670748340025514,0.16059125169217725
64,-0.4903158333333333,0.18721246832781815
65,-0.09263907160776981,0.2845766150113977
66,-0.45258761039516365,0.34098203167806435
67,-0.2108311036550331,0.11296046134220052
68,-0.017393557897788098,-0.01262067572725184
69,0.3027261118419866,-0.16666666666666666
70,0.4082377530787632,-0.42136886293054765
71,-0.1987299834002551,0.2449863710430668
72,0.07064043326641153,0.012870243303479495
73,0.20495666666666668,-0.11573567380410413
74,-0.02661488706945234,0.03694288028335842
75,-0.253071553736119,0.05066958502551033
76,-0.4215307204027856,0.22448219161438848
77,0.09509681522910751,-0.3217074834002551
78,-0.06157125,0.015790002632190492
79,0.11287084993307817,-0.31011666480324873
80,-0.04297331620905728,0.060873029597214315
81,0.287254503284605,-0.16666666666666666
82,-0.020243846330802798,0.17321574964552094
83,0.24642282033586382,-0.10299310135069735
84,0.4100510722837815,-0.3904667795972143
85,0.3901819890275944,-0.6313346962638811
86,0.7207824317449861,-0.5309195696046654
87,0.22050839460861205,-0.24736750874479307
88,-0.03917038346717694,0.03688436897612794
89,-0.26122748340025514,0.036817994083524236
90,-0.35795530373611895,0.31855766382329886
91,-0.5117069704027857,0.4541060664387969
92,0.019698683281830276,-0.3468279166666666
93,0.3286820546906496,-0.3880345833333333
94,0.4542881936926001,-0.54265625
95,0.6352142324799935,-0.7136354166666666
96,-0.12619988706945234,0.29430280925774976
97,-0.3333333333333333,0.40503583912705104
98,-0.56786375,0.48358679955757294
99,-0.2859345833333333,0.2552129109081199
100,-0.56677625,0.45953855602074273
101,0.2375433925798101,-0.2194712359621055
102,-0.09198362801692027,0.004021391006336639
103,0.3027261118419866,-0.14873580525754435
104,0.35300485428821654,-0.41607925152142533
105,0.2569485072864532,-0.23116575545830964
106,0.023727743303479515,0.01613072040278568
107,0.09252383808168974,-0.2873545833333333
108,0.399697042540854,-0.30702769080557135
109,-0.23420791666666665,0.19741149670444236
110,-0.3333333333333333,0.4844354683593738
111,-0.5,0.610537761128333
112,-0.6261998870694523,0.7024934586704699
113,0.31383255062066445,-0.14644373340025513
114,0.4868056945424565,-0.35357717966413615
115,0.6461998278447644,-0.621400338791643
116,0.7424183495078814,-0.7880670054583097
117,-0.13407359239391847,0.24618635787169335
118,-0.3333333333333333,0.45028887313255134
119,-0.5920030295972143,0.5225934645154542
120,-0.7476002258610953,0.7390102800803751
121,0.3096720721574078,-0.18691051299746947
122,0.35660960302160505,-0.34601403713637413
123,0.3984793385395351,-0.532651857472238
124,0.2416262465142337,-0.29430197040278566
125,0.47186229589694967,-0.53990375
126,0.06695238706945233,-0.249838201814085
127,-0.18790552959721435,-0.06377806882632034
128,0.22619988706945232,-0.09542455345993432
129,-0.04046677959721433,0.13206240761298624
130,0.15547916666666667,-0.30024920287469437
131,0.49609357579417357,-0.23783160671525175
132,0.24925266966828336,-0.2673863629305476
133,0.4174448135974689,-0.41459636293054764
134,0.48151792086669964,-0.6737535591944287
135,0.22222443135649478,-0.3507388629305476
136,0.45704136483264446,-0.5375712500000001
137,-0.12619988706945234,0.2428562239725786
138,-0.350504053736119,0.3495172032361623
139,-0.5320582204027856,0.4774476209748716
140,-0.5452663278750236,0.6913870198917921
141,0.28972707512541135,-0.14873580525754435
142,0.318963910536956,-0.38491197040278563
143,0.5135326090627162,-0.5394361370694523
144,0.5739582542884522,-0.746070303736119
145,0.3211752705366292,-0.18730060463704046
146,0.023619853869962487,-0.010049160627485704
147,0.23265469626388102,-0.2159293359861205
148,-0.02141572040278568,0.10981269760471472
149,-0.22209541666666666,0.239590474498619
150,-0.3783408333333333,0.4133022275717267
151,0.3308196306676549,-0.18691051299746947
152,0.39030577688089346,-0.46340314252776194
153,0.5975387244117578,-0.5
154,0.6509751243235741,-0.6666666666666666
155,0.21112349093941488,-0.21445688406542487
156,0.532176840872493,-0.21111202999567502
157,0.13463224093941484,-0.08195304583641157
158,0.33162044986615646,-0.3164487013670887
159,0.5990697128636259,-0.363732088379247
160,-0.09555575412660611,0.20404916666666667
161,0.16447953704992582,-0.04046677959721433
162,0.26857951661516416,-0.12619988706945234
163,0.4391824343538735,-0.2523997741389047
164,0.3988934793956129,-0.5375064408055713
165,-0.1580947435012653,0.12254622624535878
166,0.15825620532446605,-0.18887741937034877
167,-0.02504339460861213,0.2420014692791048
168,0.10164649246084019,-0.1506265816960391
169,-0.12619988706945234,0.24185993989558743
170,-0.3858933333333333,0.30847341122470234
171,0.03323811681844818,-0.2206859960631157
172,0.03414659522682243,0.1405843242727482
173,0.15870373487117134,-0.16809570380304079
174,0.35885761519808235,-0.3557329000669218
175,0.595168498228675,-0.54111875
176,-0.23790623340025513,0.23059646500327763
177,0.06967879467553385,-0.008610532778824828
178,0.26886224093941485,-0.19569259967185124
179,-0.001921925727251847,0.001118283055470945
180,0.3080002258610953,-0.17930312347010213
181,0.04038855919442865,0.14247722384620487
182,-0.143910607472238,0.24110585814340876
183,-0.33146155373611896,0.42285552788318315
184,0.23411660686552438,-0.2107166219911328
185,0.340094220068159,-0.4156945833333333
186,0.5806539900224909,-0.5
187,0.3044451390262725,-0.2738001129305476
188,0.0036031508538876267,-0.18564508485475867
189,0.3356058897178983,-0.353052471924211
