<<<<<<< HEAD
ace,double_fault,first_serve,fast_win,return_depth,winner,net_win_rate,distance,unforced_error,rally,scored_last_point,score_diff
0,0,0,0,0.0,0.0,0,-0.5103500000000001,0.0,-0.2222222222222222,0,-0.3333333333333333
0,0,0,0,0.0,0.0,0,-0.338625,0.0,-0.2222222222222222,0,-0.6666666666666666
0,0,0,0,0.3333333333333333,0.0,0,-0.383425,0.0,-0.1111111111111111,1,-0.3333333333333333
0,0,0,0,0.6666666666666666,0.0,0,-0.2953,0.0,0.0,0,-0.6666666666666666
0,0,0,0,0.6666666666666666,0.0,0,-0.36845,0.0,-0.1111111111111111,1,-0.3333333333333333
0,0,0,0,0.0,0.0,0,-0.288925,0.0,0.0,0,-0.6666666666666666
0.0,0.0,0.0,0.0,0.0,0.0,0,-0.63905,-0.3333333333333333,-0.5555555555555556,0,-0.3333333333333333
0.0,0.0,0.5,0.5,0.0,0.0,0,-0.2688,-0.3333333333333333,0.0,1,0.0
0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0,-1.108575,-0.3333333333333333,-1.0,0,-0.3333333333333333
0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0,-0.567925,-0.3333333333333333,-0.3333333333333333,0,-0.6666666666666666
0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0,-0.28452500000000003,-0.3333333333333333,0.0,1,-0.3333333333333333
0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,1.0,-0.40314999999999995,-0.3333333333333333,-0.2222222222222222,1,0.0
0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,1.0,-1,0.0,-1,1,0.3333333333333333
0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,1.0,-0.456825,0.0,0.0,1,0.6666666666666666
0.0,0.0,0.3333333333333333,0.6666666666666666,-0.3333333333333333,0.0,0,-0.3403,0.0,0.0,0,-0.3333333333333333
0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0,-0.37025,0.0,-0.1111111111111111,1,0.0
0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0,-0.35550000000000004,0.0,-0.1111111111111111,1,0.3333333333333333
0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0,-0.45499999999999996,0.0,-0.1111111111111111,1,0.6666666666666666
0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,-1.077475,-0.3333333333333333,-0.6666666666666666,0,0.3333333333333333
0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.0,-0.8474499999999999,-0.3333333333333333,-1.0,1,0.6666666666666666
0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,-0.268875,-0.6666666666666666,-0.1111111111111111,0,-0.3333333333333333
0.0,0.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0,-0.25092499999999995,-0.3333333333333333,0.0,1,0.0
0.0,0.0,1.0,0.6666666666666666,0.0,0.0,1.0,-0.351475,-0.3333333333333333,0.0,1,0.3333333333333333
0.0,0.0,0.6666666666666666,1.0,0.0,0.0,1.0,-0.372675,0.0,0.0,1,0.6666666666666666
0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,-0.6277,0.0,-0.4444444444444444,1,1.0
