<<<<<<< HEAD
ace,double_fault,first_serve,fast_win,return_depth,winner,net_win_rate,distance,unforced_error,rally,scored_last_point,score_diff
0,0,0,0,0.0,1.0,0,-0.634,0.0,-0.7777777777777778,1,0.3333333333333333
0,0,0,0,0.0,0.5,0,-0.37115,0.0,0.0,0,0.0
0,0,0,0,0.0,0.3333333333333333,0,-0.26844999999999997,0.0,0.0,0,-0.3333333333333333
0,0,0,0,0.0,0.0,0,-0.37170000000000003,0.0,0.1111111111111111,1,0.0
0,0,0,0,0.0,0.0,0,-0.71185,0.0,-0.4444444444444444,0,-0.3333333333333333
0,0,0,0,0.0,0.0,0,-0.4911,-0.3333333333333333,-0.4444444444444444,0,-0.6666666666666666
0.0,0.0,0.0,1.0,0.0,0.0,0,0,-0.3333333333333333,0.0,1,0.3333333333333333
0.0,-0.5,0.0,0.5,0.0,0.0,0,0,-0.6666666666666666,0.1111111111111111,0,0.0
0.0,-0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0,0,-0.3333333333333333,0.0,1,0.3333333333333333
0.0,-0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0,-0.32565,-0.3333333333333333,0.0,1,0.6666666666666666
0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0,-0.3608,-0.3333333333333333,-0.1111111111111111,0,0.3333333333333333
0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0,-0.5326500000000001,-0.3333333333333333,-0.5555555555555556,0,0.0
0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0,-0.358725,-0.3333333333333333,0.0,1,0.3333333333333333
0.0,-0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0,0,-0.3333333333333333,0.1111111111111111,0,0.0
0.0,-0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0,0,-0.3333333333333333,0.0,1,0.3333333333333333
0.0,-0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0,-0.4483499999999999,-0.3333333333333333,-0.2222222222222222,1,0.6666666666666666
0.0,-0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,1.0,-0.883475,0.0,-0.5555555555555556,1,0.3333333333333333
0.0,-0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0,0.0,0.1111111111111111,1,0.6666666666666666
0.0,-0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,-0.45612499999999995,0.0,-0.2222222222222222,0,0.3333333333333333
0.0,-0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0,0,0.0,0.0,0,0.0
0.0,-0.3333333333333333,0.6666666666666666,0.6666666666666666,-0.3333333333333333,0.0,0,-0.31799999999999995,0.0,-0.1111111111111111,1,0.3333333333333333
0.0,-0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0,0,0.0,0.0,0,0.0
0.0,-0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0,0,0.0,0.0,0,-0.3333333333333333
0.0,-0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,1.0,-1.0153750000000001,0.0,-0.7777777777777778,1,0.0
0.0,-0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,1.0,-0.34605,0.0,0.0,0,-0.3333333333333333
0.0,-0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,-0.500075,0.0,-0.2222222222222222,0,-0.6666666666666666
0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0,-0.5532250000000001,0.0,-0.3333333333333333,0,-0.3333333333333333
0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0,-0.43130000000000007,0.0,-0.4444444444444444,1,0.0
0.0,0.0,1.0,0.0,0.3333333333333333,0.0,0,-0.385125,0.0,-0.3333333333333333,0,-0.3333333333333333
0.3333333333333333,0.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0.0,0.0,1,0.0
0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,-0.26189999999999997,-0.3333333333333333,-0.1111111111111111,0,-0.3333333333333333
0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,-0.31120000000000003,-0.3333333333333333,-0.1111111111111111,0,-0.6666666666666666
0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0,-0.325375,-0.3333333333333333,-0.1111111111111111,1,0.3333333333333333
0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0,-0.41850000000000004,-0.3333333333333333,-0.2222222222222222,0,0.0
0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0,-0.525875,-0.3333333333333333,-0.2222222222222222,0,-0.3333333333333333
0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,-0.3333333333333333,0.0,0,0,-0.3333333333333333,0.0,0,-0.6666666666666666
0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0,0,0.0,0.0,0,-1.0
0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0,0,0.0,0.0,1,0.3333333333333333
0.0,0.0,1.0,0.6666666666666666,0.0,0.3333333333333333,1.0,-0.34867499999999996,0.0,-0.2222222222222222,1,0.6666666666666666
0.0,0.0,1.0,1.0,0.0,0.3333333333333333,1.0,0,0.0,0.0,1,1.0
0.0,0.0,0.6666666666666666,1.0,0.0,0.3333333333333333,1.0,0,0.0,0.0,1,1.3333333333333333
0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0,-0.5201,0.0,-0.4444444444444444,0,-0.3333333333333333
0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,0.0,0.0,-0.68465,0.0,-0.4444444444444444,0,-0.6666666666666666
0.0,0.0,0.6666666666666666,1.0,0.3333333333333333,0.0,0.0,-0.304125,0.0,-0.1111111111111111,1,-0.3333333333333333
0.0,0.0,0.6666666666666666,1.0,0.3333333333333333,0.0,0.0,-0.6245,0.0,-0.4444444444444444,0,-0.6666666666666666
0.0,0.0,0.6666666666666666,1.0,-0.3333333333333333,0.0,0,0,0.0,0.0,0,-1.0
0.0,0.0,0.6666666666666666,1.0,-0.3333333333333333,0.0,0,0,0.0,0.0,1,0.3333333333333333
0.0,0.0,0.3333333333333333,1.0,-0.3333333333333333,0.0,0,0,0.0,0.0,1,0.6666666666666666
0.0,0.0,0.6666666666666666,1.0,-0.3333333333333333,0.0,0,-0.3887,0.0,-0.2222222222222222,1,1.0
0.0,-0.3333333333333333,0.3333333333333333,0.6666666666666666,-0.3333333333333333,0.0,0,0,-0.3333333333333333,0.1111111111111111,0,0.6666666666666666
0.0,-0.3333333333333333,0.6666666666666666,0.6666666666666666,-0.3333333333333333,0.0,0,-0.30782499999999996,-0.3333333333333333,0.0,1,1.0
0.0,-0.3333333333333333,0.6666666666666666,0.6666666666666666,-0.3333333333333333,0.0,0,-0.5948,-0.3333333333333333,-0.6666666666666666,0,-0.3333333333333333
0.0,-0.3333333333333333,0.6666666666666666,0.6666666666666666,-0.6666666666666666,0.0,0,0,0.0,0.0,0,-0.6666666666666666
0.0,-0.3333333333333333,0.6666666666666666,0.6666666666666666,-0.3333333333333333,0.0,0,-0.32305,0.0,-0.2222222222222222,0,-1.0
0.0,-0.3333333333333333,0.6666666666666666,0.6666666666666666,-0.6666666666666666,0.0,0,0,0.0,0.1111111111111111,1,-0.6666666666666666
0.0,-0.3333333333333333,0.6666666666666666,0.6666666666666666,-0.6666666666666666,0.0,0,0,0.0,0.0,0,-1.0
0.3333333333333333,-0.3333333333333333,0.6666666666666666,0.6666666666666666,-0.6666666666666666,0.3333333333333333,0,0,0.0,0.0,1,0.3333333333333333
0.3333333333333333,-0.3333333333333333,0.6666666666666666,0.6666666666666666,-0.6666666666666666,0.3333333333333333,0,0,-0.3333333333333333,0.1111111111111111,0,0.0
0.6666666666666666,-0.3333333333333333,0.6666666666666666,0.6666666666666666,-0.6666666666666666,0.6666666666666666,0,0,-0.3333333333333333,0.0,1,0.3333333333333333
0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.6666666666666666,0.3333333333333333,0,-0.298575,-0.6666666666666666,-0.1111111111111111,0,0.0
0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,-0.6666666666666666,0.3333333333333333,0,-0.28864999999999996,-0.3333333333333333,0.0,1,0.3333333333333333
0.0,0.0,0.3333333333333333,0.6666666666666666,-0.6666666666666666,0.0,0,0,-0.3333333333333333,0.0,1,0.6666666666666666
0.0,0.0,0.3333333333333333,0.6666666666666666,-0.3333333333333333,0.0,0,0,0.0,0.0,0,-0.3333333333333333
0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0,-0.43345,0.0,-0.3333333333333333,1,0.0
0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0,-0.5183500000000001,0.0,-0.3333333333333333,1,0.3333333333333333
0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0,-0.324325,0.0,-0.2222222222222222,0,0.0
0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0,-0.62195,0.0,-0.5555555555555556,1,0.3333333333333333
