ace_,double_fault_,first_serve_,fast_win_,return_depth_,winner_,nat_pt_won_,distance,unf_err_,rally_,break_point_diff,speed_mph
0,0,0,0,0,0,0,-0.5725,0,-0.7777777777777778,0.0,0.54
0,0,0,1,0,0,0,-0.42905,0,0.0,0.0,0.6
0,0,1,1,0,0,0,0,0,0.0,0.0,0.61
0,-1,0,0,0,0,0,-0.3065,-1,0.1111111111111111,0.0,-1
0,0,1,0,0,1,0,-0.5181250000000001,0,-0.4444444444444444,0.0,0.58
0,0,0,0,0,0,0,-0.557,0,-0.4444444444444444,0.0,0.53
0,0,0,0,0,0,0,0,0,0.0,0.0,0.55
0,0,0,1,-1,0,0,0,0,0.1111111111111111,0.0,-1
0,0,1,0,1,0,0,0,0,0.0,0.0,0.65
0,0,0,0,0,0,0,-0.28347500000000003,0,0.0,0.0,0.49
0,0,1,1,0,0,0,-0.276875,0,-0.1111111111111111,0.0,0.79
0,0,1,0,1,1,0,-0.506875,0,-0.5555555555555556,0.0,0.71
0,0,0,0,1,0,0,-0.36615000000000003,0,0.0,0.0,0.59
0,0,0,1,0,0,0,0,0,0.1111111111111111,0.0,-1
0,0,1,0,1,0,0,0,0,0.0,0.0,0.7
0,0,1,0,0,0,0,-0.3839,-1,-0.2222222222222222,0.0,0.74
0,0,1,0,0,0,0,-0.739275,0,-0.5555555555555556,0.0,0.79
0,-1,0,0,1,0,0,0,-1,0.1111111111111111,0.0,-1
0,0,0,1,0,0,0,-0.369875,0,-0.2222222222222222,0.0,0.64
1,0,1,1,-1,1,0,0,0,0.0,0.0,0.76
0,0,0,0,0,0,0,0,-1,-0.1111111111111111,0.0,0.55
0,0,1,1,1,0,0,0,0,0.0,0.0,0.79
1,0,1,1,-1,1,0,0,0,0.0,0.0,0.6
0,0,1,0,0,0,0,-0.86785,0,-0.7777777777777778,0.0,0.8
0,0,1,1,1,1,0,0,0,0.0,0.0,0.71
0,0,1,1,0,1,0,-0.310525,0,-0.2222222222222222,0.0,0.74
0,0,1,0,1,0,0,-0.613525,0,-0.3333333333333333,0.0,0.66
0,0,1,0,1,0,0,-0.47485,-1,-0.4444444444444444,0.0,0.7
0,0,1,0,0,1,0,-0.36195,0,-0.3333333333333333,0.0,0.74
0,0,1,0,-1,0,0,0,0,0.0,0.0,0.72
0,0,0,1,0,0,0,-0.2964,0,-0.1111111111111111,0.0,0.49
0,0,1,1,0,0,0,-0.375325,0,-0.1111111111111111,0.5,0.72
0,0,0,0,0,0,0,-0.2738,-1,-0.1111111111111111,0.0,0.59
0,0,0,1,0,0,0,-0.3532,0,-0.2222222222222222,0.0,0.68
0,0,1,1,0,0,0,-0.3594,0,-0.2222222222222222,0.0,0.62
1,0,1,1,-1,1,0,0,0,0.0,0.0,0.76
0,0,1,1,1,0,0,0,0,0.0,0.0,0.58
0,0,1,0,1,0,0,0,0,0.0,0.0,0.67
0,0,1,0,0,0,0,-0.36585,0,-0.2222222222222222,0.0,0.69
0,0,1,0,-1,0,0,0,0,0.0,0.0,0.66
0,0,0,0,0,0,0,0,0,0.0,0.0,0.49
0,0,1,0,0,1,0,-0.44435,0,-0.4444444444444444,0.0,0.6
0,0,1,0,1,1,0,-0.48975,0,-0.4444444444444444,0.0,0.75
0,0,1,0,0,0,0,-0.2559,0,-0.1111111111111111,0.0,0.8
0,0,0,0,0,1,0,-0.4891,0,-0.4444444444444444,0.0,0.49
1,0,1,1,-1,1,0,0,0,0.0,0.0,0.7
0,0,1,0,-1,0,0,0,0,0.0,0.0,0.77
0,0,0,0,0,0,0,0,0,0.0,0.0,0.5
0,0,1,0,1,0,0,-0.48599999999999993,-1,-0.2222222222222222,0.0,0.65
0,0,0,1,-1,0,0,0,0,0.1111111111111111,0.0,-1
0,0,1,0,1,0,0,-0.32284999999999997,0,0.0,0.0,0.75
0,0,0,0,0,1,1,-0.5541,0,-0.6666666666666666,0.0,0.55
0,0,0,1,-1,1,0,0,0,0.0,0.0,0.55
0,0,0,1,0,0,0,-0.31120000000000003,0,-0.2222222222222222,0.0,0.54
0,-1,0,0,-1,0,0,0,-1,0.1111111111111111,0.0,-1
1,0,1,1,-1,1,0,0,0,0.0,0.0,0.75
0,0,1,0,-1,0,0,0,0,0.0,0.0,0.79
0,0,0,1,-1,0,0,0,0,0.1111111111111111,0.0,-1
0,0,1,0,-1,0,0,0,0,0.0,0.0,0.75
0,0,0,1,0,0,0,-0.3418,0,-0.1111111111111111,0.0,0.46
0,0,1,0,1,0,0,-0.315975,0,0.0,0.0,0.68
0,0,0,0,-1,0,0,0,0,0.0,0.0,0.54
0,0,0,1,1,0,0,0,0,0.0,0.0,0.63
0,0,0,0,0,0,0,-0.34615,0,-0.3333333333333333,0.0,0.51
0,0,1,0,0,0,0,-0.42469999999999997,0,-0.3333333333333333,0.0,0.66
0,0,0,1,0,1,0,-0.263025,0,-0.2222222222222222,0.0,0.53
0,0,0,0,0,0,0,-0.685025,0,-0.5555555555555556,0.0,0.58
0,0,1,0,0,0,0,0,0,-0.1111111111111111,0.0,0.8
0,0,0,0,1,0,1,-1.0810499999999998,0,-0.7777777777777778,0.0,0.56
0,0,1,0,0,0,0,-0.38705,0,-0.2222222222222222,0.0,0.67
0,0,0,0,0,0,0,-0.8211,0,-0.4444444444444444,0.0,0.62
0,0,0,0,1,0,0,-0.7866500000000001,0,-0.4444444444444444,0.0,0.54
0,0,0,0,1,0,0,-0.722825,0,-0.5555555555555556,0.0,0.55
0,0,1,0,1,0,0,0,0,0.0,0.0,0.72
0,-1,0,0,-1,0,0,0,-1,0.1111111111111111,0.0,-1
0,0,1,0,1,0,0,-0.29045,0,-0.1111111111111111,0.0,0.72
1,0,1,1,-1,1,0,0,0,0.0,0.0,0.64
0,0,1,0,1,0,0,-0.563875,0,-0.4444444444444444,0.0,0.73
0,0,0,0,1,1,0,-1.2002000000000002,0,-1,0.0,0.6
0,0,0,0,0,0,1,-0.565325,0,-0.4444444444444444,0.0,0.53
0,0,1,0,0,0,0,-0.5395749999999999,0,-0.4444444444444444,0.0,0.71
0,0,1,0,0,0,0,0,0,0.0,0.0,0.73
0,0,0,0,1,0,0,-0.505225,0,-0.2222222222222222,0.0,0.56
0,0,1,0,0,0,0,-0.39155,0,-0.2222222222222222,0.0,0.66
1,0,1,1,-1,1,0,0,0,0.0,0.0,0.72
0,0,0,0,0,0,0,-0.43200000000000005,-1,-0.3333333333333333,0.0,0.45
0,0,0,0,0,1,0,-0.48719999999999997,0,-0.6666666666666666,0.0,0.6
0,0,0,1,0,0,0,-0.5404,0,-0.2222222222222222,0.0,0.47
0,0,1,1,1,0,0,0,0,0.0,0.0,0.6
0,0,0,0,1,0,0,0,0,0.0,0.0,-1
0,0,0,0,1,0,0,0,0,0.0,0.0,0.53
0,0,0,0,0,0,0,0,0,0.0,0.0,0.53
0,0,1,0,0,0,0,-0.31710000000000005,0,-0.2222222222222222,0.0,0.54
0,-1,0,0,-1,0,0,0,-1,0.1111111111111111,0.0,-1
0,0,0,0,0,0,0,-0.44325000000000003,0,-0.3333333333333333,0.0,0.57
0,0,1,1,0,1,0,-0.29585,0,-0.2222222222222222,0.0,0.75
0,-1,0,0,1,0,0,0,-1,0.1111111111111111,0.0,-1
0,0,1,0,1,1,1,-0.536925,0,-0.4444444444444444,0.0,0.74
0,0,0,0,1,0,0,-0.344825,-1,-0.1111111111111111,0.0,0.56
0,0,0,1,-1,0,0,0,0,0.1111111111111111,0.0,-1
0,0,0,0,1,0,0,-0.53105,-1,-0.4444444444444444,0.0,0.5
0,0,1,0,-1,0,0,0,0,0.0,0.0,0.65
0,0,0,1,1,0,0,-0.315525,0,0.1111111111111111,0.0,-1
0,0,0,0,0,0,0,-0.44604999999999995,0,-0.2222222222222222,0.0,0.59
0,0,0,0,0,0,0,-0.338525,-1,-0.2222222222222222,0.0,0.55
0,0,1,1,0,0,0,0,0,0.0,0.0,0.73
0,0,0,1,0,0,0,-0.25244999999999995,0,-0.2222222222222222,0.0,0.6
1,0,1,1,-1,1,0,0,0,0.0,0.0,0.56
0,0,1,1,0,0,0,-0.329575,0,-0.2222222222222222,0.0,0.77
0,0,0,1,-1,0,0,0,0,0.1111111111111111,0.0,-1
0,0,1,0,-1,0,0,0,0,0.0,0.0,0.69
0,0,1,0,-1,0,0,0,0,0.0,0.0,0.76
0,0,0,0,0,0,0,-0.364125,0,-0.2222222222222222,0.0,0.44
0,0,0,0,0,0,0,0,0,0.0,0.0,0.47
0,0,1,1,0,0,0,-0.29347500000000004,0,0.0,0.0,0.75
0,0,1,1,-1,0,0,0,0,0.0,0.0,0.77
0,0,1,0,1,0,0,-0.68945,0,-0.8888888888888888,0.0,0.69
0,0,0,1,1,0,0,0,0,0.0,0.0,0.49
0,0,0,0,1,0,0,-0.339925,-1,-0.2222222222222222,0.0,0.49
0,0,0,0,0,0,0,0,-1,0.0,0.0,0.5
0,0,1,0,0,0,0,-0.413825,0,-0.2222222222222222,0.0,0.6
0,0,0,0,0,0,0,0,0,0.0,0.0,0.48
0,0,0,0,-1,0,0,0,0,-0.7777777777777778,0.0,-1
0,0,0,0,0,0,0,-0.5089750000000001,0,-0.3333333333333333,0.0,0.53
0,0,1,0,0,0,0,0,-1,-0.1111111111111111,0.0,0.65
0,0,1,0,1,0,0,-0.46929999999999994,0,-0.4444444444444444,0.0,0.77
1,0,1,1,-1,1,0,0,0,0.0,0.0,0.62
0,-1,0,0,0,0,0,0,-1,0.1111111111111111,0.0,-1
0,0,0,0,0,0,0,-0.33849999999999997,0,-0.2222222222222222,0.0,0.56
0,0,1,0,0,0,0,-0.4993,0,-0.4444444444444444,0.0,0.71
0,0,1,1,0,0,0,-0.371025,0,-0.1111111111111111,0.0,0.65
0,0,1,0,0,0,0,-1.1723750000000002,0,-0.6666666666666666,0.0,0.71
0,0,1,0,1,0,0,0,0,0.0,0.0,0.79
0,0,0,1,0,0,0,-0.36945,0,-0.2222222222222222,0.0,0.57
1,0,1,1,1,1,0,-0.27875,0,0.0,0.0,0.73
0,0,1,1,1,0,0,0,0,0.0,0.0,0.61
0,0,1,1,0,0,0,-0.343575,0,-0.2222222222222222,0.0,0.74
0,0,0,0,1,0,0,0,0,0.0,0.0,0.59
0,0,0,0,0,0,0,-0.31952499999999995,-1,-0.4444444444444444,0.0,0.38
0,0,1,0,1,0,0,-0.268575,0,0.0,0.0,0.66
0,0,0,1,1,0,0,-0.34540000000000004,0,-0.1111111111111111,0.0,0.41
0,0,1,0,-1,0,0,0,0,0.0,0.0,0.61
1,0,1,1,-1,1,0,0,0,0.0,0.0,0.77
0,-1,0,0,-1,0,0,0,-1,0.1111111111111111,0.0,-1
0,0,1,1,-1,1,0,0,0,0.0,0.0,0.75
0,0,0,0,0,0,0,-0.34995,-1,-0.1111111111111111,0.0,0.5
