ace_,double_fault_,first_serve_,fast_win_,return_depth_,winner_,nat_pt_won_,distance,unf_err_,rally_,break_point_diff,speed_mph
0,0,1,0,1,0,0,-0.283425,0,0.0,0.0,0.74
0,0,0,0,1,0,0,-0.55505,0,-0.3333333333333333,0.0,0.44
0,0,0,1,-1,0,0,0,0,0.1111111111111111,0.0,-1
0,0,0,0,0,0,0,-0.564175,0,-0.2222222222222222,0.0,0.49
0,0,1,0,1,0,0,-1.03705,-1,-0.8888888888888888,0.0,0.6
0,0,0,0,0,0,0,-0.3019,0,0.0,0.0,0.54
0,0,0,1,1,0,1,-0.518925,0,-0.2222222222222222,0.0,0.42
0,0,1,1,1,0,0,-0.258575,0,0.0,0.0,0.6
0,-1,0,0,0,0,0,-0.262175,-1,0.1111111111111111,0.0,-1
1,0,1,1,1,1,0,-0.29255,0,0.0,0.0,0.6
0,0,0,0,1,1,0,-1.10005,0,-1,0.0,0.42
0,0,1,0,-1,0,0,-0.645575,0,-0.2222222222222222,0.0,0.69
0,0,1,0,0,0,0,-0.690375,0,-0.2222222222222222,0.0,0.72
0,0,0,0,0,1,0,-0.45927500000000004,0,-0.3333333333333333,0.0,0.53
0,0,1,0,0,0,0,-0.28250000000000003,0,0.0,0.0,0.72
0,0,1,0,-1,0,0,0,0,0.0,0.0,0.65
0,0,1,1,1,0,0,-0.267325,0,0.0,0.0,0.52
0,0,1,1,0,0,1,-0.46357499999999996,0,-0.2222222222222222,0.0,0.62
0,0,0,0,1,0,0,-0.48040000000000005,0,-0.3333333333333333,0.0,0.42
1,0,1,1,-1,1,0,0,0,0.0,0.0,0.59
1,0,1,1,-1,1,0,-0.26265,0,0.0,0.0,0.54
0,0,0,1,0,0,0,-0.442725,0,-0.1111111111111111,0.0,0.61
0,0,1,0,0,0,0,-0.347675,-1,-0.2222222222222222,0.0,0.68
0,0,1,0,1,0,0,-0.27475,0,0.0,0.0,0.65
0,0,1,0,0,0,0,-0.442225,0,-0.2222222222222222,0.0,0.62
0,0,1,0,0,0,0,-0.261325,0,0.0,0.0,0.63
0,0,1,0,0,1,1,-0.645975,0,-0.6666666666666666,0.0,0.51
0,0,0,1,0,0,0,-0.26944999999999997,0,0.0,0.0,0.32
0,0,1,1,0,0,0,-0.30427499999999996,0,0.0,0.0,0.67
0,0,0,0,0,0,0,-0.328775,-1,-0.1111111111111111,0.0,0.48
0,0,1,0,0,0,0,-0.40184999999999993,0,-0.3333333333333333,0.0,0.5
0,0,1,0,0,0,0,-0.332625,-1,-0.1111111111111111,0.0,0.57
0,0,1,1,0,0,0,0,0,0.0,0.0,0.63
0,0,1,0,-1,0,0,-0.45549999999999996,-1,-0.1111111111111111,0.0,0.54
0,0,1,0,0,0,0,-0.790625,0,-0.7777777777777778,0.0,0.67
0,0,1,1,-1,1,1,-0.3565,0,-0.2222222222222222,0.0,0.61
0,0,0,0,0,0,0,-0.31135,-1,-0.1111111111111111,0.0,0.43
0,0,1,0,0,0,0,-0.352825,0,-0.3333333333333333,0.0,0.6
0,0,1,0,-1,0,0,0,0,0.0,0.0,0.74
0,0,1,1,1,0,0,-0.3263,0,-0.1111111111111111,0.0,0.72
0,0,1,0,0,1,0,-0.6848,0,-0.5555555555555556,0.0,0.68
0,0,1,0,0,0,0,-0.48142499999999994,0,-0.2222222222222222,0.0,0.76
0,0,1,1,-1,0,0,-0.538225,0,-0.1111111111111111,0.0,0.67
0,0,0,0,0,0,0,-0.6129249999999999,0,-0.3333333333333333,0.5,0.45
0,0,0,1,0,0,0,-0.3724,0,-0.2222222222222222,0.0,0.44
0,0,1,1,0,0,1,-0.30732499999999996,0,0.0,0.0,0.59
0,0,1,1,0,0,0,0,0,0.0,0.0,0.54
0,0,1,0,-1,1,1,-0.481975,0,-0.4444444444444444,0.0,0.63
0,0,0,1,-1,0,0,-0.25405,0,0.1111111111111111,0.0,-1
0,0,1,0,1,0,0,0,0,0.0,0.0,0.66
0,0,1,0,-1,0,0,0,0,0.0,0.0,0.76
0,0,0,0,0,1,0,-0.5503,0,-0.3333333333333333,0.0,0.46
0,0,1,0,1,1,0,-1,0,-1.0,0.0,0.67
0,0,1,0,0,0,0,-0.562325,0,-0.4444444444444444,-0.5,0.67
0,0,1,0,-1,0,0,-0.4737,0,-0.2222222222222222,0.0,0.67
0,0,1,0,0,0,0,-0.3476,0,0.0,0.0,0.76
0,0,1,1,1,0,0,0,0,0.0,0.0,0.51
0,0,1,1,0,0,0,-0.2785,0,0.0,0.0,0.56
0,0,1,1,1,0,1,-0.32080000000000003,0,0.0,0.0,0.69
0,0,0,0,0,0,0,-0.4622,0,-0.3333333333333333,0.0,0.32
0,0,1,0,-1,1,1,-0.5901,0,-0.4444444444444444,0.0,0.63
0,0,0,0,-1,0,0,-0.408725,0,-0.4444444444444444,0.0,0.66
0,0,1,0,1,0,0,0,0,0.0,0.0,0.74
0,0,1,0,-1,0,0,-0.3357,0,-0.2222222222222222,0.0,0.65
0,0,0,0,-1,0,0,0,0,0.0,0.0,0.74
0,0,0,0,1,0,0,-0.54845,0,-0.3333333333333333,0.0,0.41
0,0,0,0,0,0,0,-0.836975,0,-0.6666666666666666,0.0,0.36
0,0,1,1,-1,0,0,0,0,0.0,0.0,0.6
0,0,1,1,0,0,1,-0.27885,0,0.0,0.0,0.53
0,0,0,1,1,0,0,-0.450075,0,-0.2222222222222222,0.0,0.35
0,0,1,0,-1,0,0,0,0,0.0,0.0,0.73
0,0,1,1,0,0,1,-0.308925,0,0.0,0.0,0.6
0,0,1,0,0,0,0,-0.5301750000000001,0,-0.5555555555555556,0.0,0.63
0,0,0,0,0,0,0,-0.8040499999999999,0,-0.6666666666666666,0.0,0.46
0,0,1,0,0,0,0,0,0,0.0,0.0,0.65
0,0,1,0,1,0,0,-0.43115000000000003,0,-0.1111111111111111,0.0,0.5
0,0,1,1,-1,1,1,-0.32845,0,-0.2222222222222222,0.0,0.61
0,0,1,0,0,0,0,-0.27090000000000003,0,0.0,0.0,0.69
0,0,1,0,-1,1,0,-0.513375,0,-0.3333333333333333,0.0,0.62
0,0,0,1,0,0,0,-0.670525,0,-0.2222222222222222,0.0,0.31
0,0,1,1,0,0,1,-0.29945,0,0.0,0.0,0.68
0,0,0,0,0,0,0,-0.79805,0,-0.6666666666666666,0.0,0.5
0,0,1,1,0,1,0,-0.341425,0,-0.2222222222222222,0.0,0.5
0,0,1,0,-1,1,1,-0.603175,0,-0.4444444444444444,0.0,0.52
1,0,1,1,-1,1,0,0,0,0.0,0.0,0.77
0,0,0,1,0,0,0,0,0,0.0,0.0,0.39
0,0,1,0,0,0,0,-0.31494999999999995,0,-0.2222222222222222,0.0,0.72
0,0,0,0,0,0,0,-0.371575,0,-0.2222222222222222,0.0,0.63
0,0,1,0,0,0,0,-0.265875,0,0.0,0.0,0.66
0,0,1,0,0,0,0,-0.3986,0,-0.2222222222222222,0.0,0.76
0,0,1,0,0,0,0,-0.48332499999999995,0,-0.3333333333333333,0.0,0.57
0,0,1,1,1,0,1,-0.3767,0,0.0,0.0,0.54
0,0,1,0,-1,1,1,-0.5004,0,-0.4444444444444444,0.0,0.6
0,0,0,0,0,0,0,-0.294075,0,-0.1111111111111111,0.0,0.54
0,0,1,1,-1,1,1,-0.40199999999999997,0,-0.2222222222222222,0.0,0.61
0,0,1,0,-1,1,1,-0.4821,0,-0.4444444444444444,0.0,0.53
0,0,1,0,0,0,0,-0.45982500000000004,0,-0.2222222222222222,0.0,0.72
0,0,1,0,-1,0,0,0,0,0.0,0.0,0.64
0,0,1,0,-1,0,0,0,0,0.0,0.0,0.71
0,0,0,1,0,0,0,-0.2541,0,-0.1111111111111111,0.0,0.66
0,0,1,0,-1,0,0,0,0,0.0,0.0,0.72
1,0,1,1,-1,1,0,0,0,0.0,0.0,0.58
0,0,1,1,0,0,1,-0.31325000000000003,0,0.0,0.0,0.48
0,0,1,0,0,1,1,-0.47025000000000006,0,-0.4444444444444444,0.0,0.61
0,0,1,1,-1,0,1,-0.5134000000000001,0,-0.2222222222222222,0.0,0.55
0,0,1,0,1,0,0,-0.81515,0,-0.6666666666666666,0.0,0.7
0,0,1,0,1,0,0,-0.28217499999999995,0,-0.2222222222222222,0.0,0.72
0,0,1,0,0,0,0,-0.28665,0,0.0,0.0,0.71
0,0,0,0,1,0,0,-0.523925,0,-0.2222222222222222,0.0,0.43
0,0,1,0,1,0,0,-0.293925,0,-0.1111111111111111,0.0,0.55
0,0,1,0,-1,0,0,-0.43737499999999996,0,-0.1111111111111111,0.0,0.52
0,0,1,1,-1,0,1,-0.5735,0,-0.2222222222222222,0.0,0.58
0,0,1,1,-1,1,1,-0.44872499999999993,0,-0.2222222222222222,0.0,0.52
0,0,1,1,-1,1,1,-0.5191,0,-0.2222222222222222,0.0,0.56
0,0,1,0,-1,0,1,-0.567175,0,-0.4444444444444444,0.0,0.52
0,0,0,0,0,0,0,-0.53605,0,-0.4444444444444444,0.0,0.61
0,0,0,1,-1,0,0,-0.2666,0,0.1111111111111111,0.0,-1
0,0,0,0,0,0,0,-0.438525,0,-0.2222222222222222,0.0,0.53
0,0,1,0,0,0,0,-0.6028749999999999,0,-0.2222222222222222,0.0,0.7
0,0,1,0,-1,0,0,0,0,0.0,0.0,0.59
0,0,1,1,0,0,1,-0.33552499999999996,0,0.0,0.0,0.58
0,0,1,1,1,0,0,0,0,0.0,0.0,0.55
0,0,1,1,0,0,1,-0.27915,0,0.0,0.0,0.58
0,0,1,1,0,0,1,-0.2631,0,0.0,0.0,0.55
0,0,1,0,0,0,0,-0.680225,0,-0.5555555555555556,0.0,0.67
0,0,1,0,1,0,0,-0.633925,0,-0.6666666666666666,0.0,0.64
0,0,0,1,0,0,0,-0.42292500000000005,0,-0.1111111111111111,0.0,0.62
0,0,1,0,0,0,0,-0.324425,0,-0.2222222222222222,0.0,0.74
0,0,1,0,-1,0,0,0,0,0.0,0.0,0.7
0,0,0,0,1,0,0,0,0,0.0,0.0,0.45
0,0,1,1,0,0,1,-0.38295,0,0.0,0.0,0.56
0,0,1,1,-1,1,1,-0.38344999999999996,0,-0.2222222222222222,0.0,0.51
0,0,1,1,-1,1,1,-0.40685000000000004,0,-0.2222222222222222,0.0,0.57
0,0,0,0,0,0,0,-0.337575,-1,-0.1111111111111111,0.0,0.28
0,0,1,1,-1,1,1,-0.40112500000000006,0,-0.2222222222222222,0.0,0.55
0,0,1,0,-1,0,0,0,0,0.0,0.0,0.71
0,0,0,0,0,0,0,-1.022075,0,-0.7777777777777778,0.0,0.49
0,0,1,0,0,0,0,-0.28047500000000003,0,0.0,0.0,0.62
0,0,1,0,1,0,0,-0.28979999999999995,0,0.0,0.0,0.68
0,0,1,0,0,0,0,-0.319675,0,0.0,0.0,0.64
0,0,1,1,-1,0,1,-0.617925,0,-0.2222222222222222,0.0,-1
0,0,0,0,0,0,0,-0.35409999999999997,0,-0.2222222222222222,0.0,0.6
0,0,1,0,-1,0,0,0,0,0.0,0.0,0.73
0,0,1,1,-1,1,1,-0.37527499999999997,0,-0.2222222222222222,0.0,0.53
0,0,1,1,0,0,1,-0.334525,0,0.0,0.0,0.52
0,0,1,0,0,0,0,-0.282575,0,0.0,0.0,0.68
0,0,1,0,0,0,0,-0.5397000000000001,0,-0.4444444444444444,0.0,0.73
0,0,1,0,1,0,0,-0.28035,0,-0.1111111111111111,0.0,0.53
0,0,1,0,0,0,0,-0.301,0,-0.1111111111111111,0.0,0.59
0,0,1,0,0,0,0,-0.343775,0,0.0,0.0,0.71
0,0,1,0,-1,0,0,0,0,0.0,0.0,0.78
0,0,1,1,0,1,0,-0.276175,0,-0.1111111111111111,0.0,0.63
0,0,1,0,0,0,0,-1.141575,0,-0.4444444444444444,0.0,0.71
0,0,0,0,1,0,0,-0.285525,0,0.0,0.0,0.44
0,0,1,0,-1,0,0,-0.51185,0,-0.4444444444444444,0.0,0.64
0,0,1,1,0,0,1,-0.284725,0,0.0,0.0,0.5
0,0,1,0,-1,0,0,-0.37265000000000004,-1,-0.1111111111111111,0.0,0.47
0,0,0,0,1,0,0,-0.325525,0,-0.3333333333333333,0.0,0.4
0,0,1,1,0,0,1,-0.31105,0,0.0,0.0,0.49
0,0,1,1,0,0,1,-0.3215,0,0.0,0.0,0.59
0,0,0,1,0,0,0,-0.27835,0,0.0,0.0,0.35
0,0,1,0,1,0,0,-0.4835,0,0.0,0.0,0.64
0,0,0,1,-1,0,0,-0.33445,0,-0.1111111111111111,0.0,0.4
0,0,1,0,0,0,0,0,0,0.0,0.0,0.76
0,0,1,0,-1,0,0,0,0,0.0,0.0,0.75
0,0,0,0,-1,0,0,0,0,0.0,0.0,0.72
0,0,0,0,1,0,0,-0.369075,0,-0.3333333333333333,0.0,0.37
0,0,1,0,-1,0,0,-0.44215,0,-0.3333333333333333,0.0,0.51
0,0,1,1,-1,0,1,-0.38849999999999996,0,-0.2222222222222222,0.0,0.58
0,0,1,1,1,0,0,-0.2549,0,0.0,0.0,0.57
0,0,1,0,0,0,0,-0.38130000000000003,-1,-0.1111111111111111,0.0,0.64
0,0,0,0,0,0,0,-0.8865999999999999,0,-0.6666666666666666,0.0,0.33
0,0,1,1,0,0,1,-0.365225,0,0.0,0.0,0.55
0,0,1,0,0,0,0,-0.5245,0,-0.3333333333333333,0.0,0.55
0,0,1,1,-1,0,1,-0.5066499999999999,0,-0.2222222222222222,0.0,0.56
0,0,1,1,1,0,1,-0.261125,0,0.0,0.0,0.56
0,0,0,0,0,0,0,-0.43454999999999994,0,-0.4444444444444444,0.0,0.65
0,0,1,0,1,0,0,-0.3693,0,0.0,0.0,0.72
0,0,1,0,-1,0,0,-0.266525,0,0.0,0.0,0.74
0,0,1,0,1,0,0,-0.2565,0,0.0,0.0,0.71
0,0,0,1,0,1,0,-0.2698,0,-0.2222222222222222,0.0,0.5
0,0,1,1,-1,1,1,-0.44209999999999994,0,-0.2222222222222222,0.0,0.51
0,0,1,1,1,0,1,-0.33755,0,0.0,0.0,0.57
0,0,0,1,1,0,0,0,0,0.0,0.0,0.4
0,0,1,0,-1,0,0,0,0,0.0,0.0,0.64
0,0,1,0,-1,0,0,0,0,0.0,0.0,0.65
0,0,1,0,1,0,0,-0.27035,0,0.0,0.0,0.72
0,0,1,0,-1,0,0,0,0,0.0,0.0,0.71
0,0,1,0,-1,0,0,-0.39845,0,-0.1111111111111111,0.0,0.52
0,0,1,0,0,0,0,-0.6133,0,-0.3333333333333333,0.0,0.55
0,0,1,1,0,0,0,0,0,0.0,0.0,0.5
0,0,1,1,0,0,0,0,0,0.0,0.0,0.58
0,0,1,1,1,0,0,0,0,0.0,0.0,0.5
0,0,1,0,-1,0,0,-0.47330000000000005,-1,-0.1111111111111111,0.0,0.55
0,0,0,0,0,0,0,-0.6725,0,-0.6666666666666666,0.0,0.44
0,0,1,0,-1,1,1,-0.5635,0,-0.4444444444444444,0.0,0.58
0,0,1,0,0,0,0,-0.513975,0,-0.2222222222222222,0.0,0.64
0,0,1,0,0,0,0,0,0,0.0,0.0,0.75
0,0,1,0,0,0,0,-0.48460000000000003,0,-0.2222222222222222,0.0,0.65
0,0,1,0,1,0,0,0,0,0.0,0.0,0.68
0,0,1,0,0,1,1,-0.730225,0,-0.6666666666666666,0.0,0.54
0,0,1,1,-1,0,0,0,0,0.0,0.0,0.52
0,0,0,0,0,0,0,-0.2573,0,-0.1111111111111111,0.0,0.45
0,0,0,1,-1,0,0,0,0,0.0,0.0,0.33
0,0,1,0,0,0,0,-1.06805,0,-0.6666666666666666,0.0,0.54
0,0,0,0,1,0,0,0,0,0.0,0.0,0.68
0,0,0,0,0,0,0,-0.31930000000000003,0,-0.2222222222222222,0.0,0.48
0,0,1,0,0,0,0,0,0,0.0,0.0,0.69
0,0,1,0,1,0,0,-0.4857,0,-0.3333333333333333,0.0,0.79
0,0,1,0,0,1,0,-0.5613,0,-0.3333333333333333,0.0,0.66
0,0,0,1,-1,0,0,0,0,0.1111111111111111,0.0,-1
0,0,1,1,1,0,0,-0.405875,0,-0.1111111111111111,0.0,0.72
0,0,0,0,1,0,0,0,0,0.0,-0.5,0.51
0,0,0,0,0,0,0,-1.1300750000000002,-1,-0.8888888888888888,0.0,0.49
0,0,0,0,0,0,0,-0.32355,0,-0.2222222222222222,0.0,0.44
0,0,1,1,0,0,1,-0.261375,0,0.0,0.0,0.56
0,0,0,0,1,0,0,0,0,-0.1111111111111111,0.0,0.43
0,0,1,0,1,0,0,-0.275325,0,-0.1111111111111111,0.0,0.59
0,0,0,0,1,0,0,0,0,-0.1111111111111111,0.0,0.36
0,0,1,1,1,0,0,-0.252275,0,0.0,0.0,0.54
0,0,0,1,0,0,0,-0.38427500000000003,0,-0.2222222222222222,0.0,0.45
0,0,1,1,-1,1,1,-0.40615000000000007,0,-0.2222222222222222,0.0,0.64
0,0,0,1,0,0,0,-0.376375,0,-0.2222222222222222,0.0,0.46
0,0,0,0,0,0,0,-0.561725,0,-0.4444444444444444,0.0,0.6
0,0,0,0,1,0,0,-0.760175,0,-0.7777777777777778,0.0,0.53
0,0,1,0,-1,0,0,-0.396225,0,-0.3333333333333333,0.0,0.57
0,0,1,0,1,0,0,0,0,0.0,0.0,0.74
0,0,0,1,1,0,0,-0.330325,0,-0.1111111111111111,0.0,0.63
0,0,0,0,1,0,0,0,0,-0.1111111111111111,0.0,0.28
0,0,1,1,0,0,0,-0.41459999999999997,0,-0.2222222222222222,0.0,0.49
0,0,1,0,0,0,0,-0.6238,0,-0.4444444444444444,0.0,0.78
0,0,1,0,1,0,0,-0.264575,0,0.0,0.0,0.67
