ace_,double_fault_,first_serve_,fast_win_,return_depth_,winner_,nat_pt_won_,distance,unf_err_,rally_,break_point_diff,speed_mph
0,0,0,1,1,0,0,-0.4103,0,-0.2222222222222222,0.0,0.38
0,0,1,1,0,1,0,-0.28285,0,-0.2222222222222222,0.0,0.67
0,0,0,1,1,0,0,0,0,0.0,0.0,0.38
1,0,1,1,-1,1,0,0,0,0.0,0.0,0.74
0,0,1,0,1,0,0,-0.5285,-1,-0.4444444444444444,0.0,0.69
0,0,1,0,0,0,0,-0.41117499999999996,0,-0.2222222222222222,0.0,0.59
0,0,1,1,0,0,0,-0.34735,0,-0.1111111111111111,0.0,0.69
0,0,0,0,1,1,0,-0.729225,0,-0.7777777777777778,0.0,0.45
0,0,0,1,-1,0,0,0,0,0.1111111111111111,0.0,-1
0,0,1,1,0,0,0,-0.521825,0,-0.1111111111111111,0.5,0.64
0,0,0,0,1,0,0,-0.5170999999999999,0,-0.3333333333333333,0.0,0.43
0,0,1,1,0,0,0,0,0,0.0,0.0,0.71
0,0,1,0,1,0,0,-0.9099999999999999,0,-0.6666666666666666,0.0,0.63
0,0,0,0,0,0,0,-0.48705,-1,-0.3333333333333333,0.0,0.42
0,0,0,0,0,1,0,-0.43495,0,-0.4444444444444444,0.0,0.39
0,0,1,1,0,0,0,-0.49124999999999996,0,-0.2222222222222222,0.0,0.71
0,0,1,0,0,0,0,-0.5118,-1,-0.2222222222222222,0.0,0.5
0,0,0,1,-1,0,0,0,0,0.1111111111111111,0.0,-1
0,0,0,0,0,0,0,-0.398525,0,-0.2222222222222222,0.0,0.43
0,0,0,1,-1,0,0,0,0,0.1111111111111111,0.0,-1
0,0,1,0,1,0,0,-0.335975,-1,-0.2222222222222222,0.0,0.66
0,0,1,1,1,0,0,-0.32177500000000003,0,-0.1111111111111111,0.0,0.62
0,0,1,0,0,0,0,-0.35052500000000003,0,-0.2222222222222222,0.0,0.54
0,0,1,0,1,0,0,-0.351325,0,-0.2222222222222222,0.0,0.59
0,0,1,0,1,0,0,-0.47334999999999994,-1,-0.3333333333333333,0.0,0.76
0,0,0,0,0,0,0,-0.8298,0,-0.7777777777777778,0.0,0.39
0,0,0,0,1,0,0,-0.3201,0,-0.1111111111111111,0.0,0.45
0,0,0,0,0,0,0,0,0,-0.1111111111111111,0.0,0.39
0,0,1,0,0,0,0,0,0,0.0,0.0,0.66
0,0,0,0,1,0,0,-1,-1,-0.8888888888888888,0.0,0.32
0,0,1,1,0,0,0,-0.321725,0,-0.1111111111111111,0.0,0.68
0,0,0,0,1,0,0,-0.95785,0,-0.5555555555555556,0.0,0.4
0,0,1,0,1,0,0,-0.482425,0,-0.2222222222222222,0.0,0.46
0,0,0,0,0,1,0,-0.838025,0,-0.7777777777777778,0.0,0.3
0,0,1,1,0,0,0,-0.54295,0,-0.1111111111111111,0.0,0.48
0,0,1,0,0,0,0,-0.508725,0,-0.3333333333333333,0.5,0.58
0,0,0,0,1,0,0,-0.40685000000000004,-1,-0.1111111111111111,0.0,0.48
0,0,1,1,0,1,1,-0.470575,0,-0.2222222222222222,0.0,0.72
0,0,1,0,1,0,0,-1.0923,0,-0.8888888888888888,0.0,0.66
0,0,0,1,0,0,0,-0.3356,0,-0.2222222222222222,0.0,0.39
0,0,1,0,0,0,0,-0.64235,0,-0.4444444444444444,0.0,0.61
0,0,0,0,1,0,0,-1,0,-1.0,0.0,0.41
0,0,1,0,0,0,0,-0.367275,0,-0.2222222222222222,0.0,0.56
0,0,1,0,0,0,0,-0.61375,-1,-0.4444444444444444,0.0,0.51
0,0,0,0,1,0,0,-0.518175,0,-0.3333333333333333,0.0,0.34
0,0,1,1,1,0,0,-0.2658,0,-0.1111111111111111,0.0,0.57
0,0,1,0,1,0,0,-0.27044999999999997,0,0.0,-0.5,0.56
0,0,1,0,-1,0,0,0,0,0.0,0.0,0.7
0,0,1,0,0,0,0,-0.40692500000000004,0,-0.3333333333333333,0.0,0.61
0,0,0,0,1,0,0,0,-1,0.0,0.0,0.48
0,0,0,0,0,0,0,-0.5479499999999999,0,-0.2222222222222222,0.0,0.38
0,0,1,1,1,0,0,0,0,0.0,0.0,0.71
0,0,0,0,1,0,0,-0.3869,0,-0.4444444444444444,0.0,0.38
1,0,1,1,-1,1,0,0,0,0.0,0.0,0.58
1,0,1,1,-1,1,0,0,0,0.0,0.0,0.75
0,0,1,0,-1,0,0,0,0,0.0,0.0,0.54
0,0,0,0,0,0,0,-0.643825,-1,-0.6666666666666666,0.0,0.31
0,0,0,0,1,0,0,-1.1249,-1,-0.8888888888888888,0.0,0.34
0,0,0,0,1,0,0,-0.756775,-1,-0.6666666666666666,0.0,0.35
0,0,0,1,-1,0,0,0,0,0.0,0.0,0.49
0,0,0,0,1,1,0,-0.409,0,-0.4444444444444444,0.0,0.38
0,0,1,1,0,0,0,-0.269675,0,0.0,0.0,0.76
0,0,0,0,1,0,0,0,0,-0.1111111111111111,0.0,0.55
1,0,1,1,-1,1,0,0,0,0.0,0.0,0.58
0,0,1,0,-1,0,0,0,0,0.0,0.0,0.7
0,0,1,0,1,0,0,-1.2393750000000001,0,-1,0.0,0.49
0,0,1,0,0,0,0,-0.33504999999999996,0,-0.2222222222222222,0.0,0.66
0,0,0,0,0,0,0,-0.253225,-1,0.0,0.0,0.45
0,0,1,1,0,1,1,-0.38855,0,-0.2222222222222222,0.0,0.73
0,0,1,1,0,1,0,-0.3228,0,-0.2222222222222222,0.0,0.65
0,0,1,0,1,0,0,-0.27935,0,-0.1111111111111111,0.0,0.58
0,0,1,1,0,1,0,-0.307525,0,-0.2222222222222222,0.0,0.77
0,0,1,0,1,0,0,0,-1,-0.1111111111111111,0.0,0.52
0,0,1,0,0,0,0,-0.326125,-1,-0.1111111111111111,0.0,0.68
0,0,1,0,1,0,0,-0.46950000000000003,0,-0.3333333333333333,0.0,0.6
0,0,1,1,-1,1,0,0,0,0.0,0.0,0.74
0,0,0,0,1,0,0,-0.96355,0,-0.7777777777777778,0.0,0.33
0,0,0,1,1,0,0,0,0,0.0,0.0,0.4
0,0,0,1,0,0,0,-0.253875,0,0.0,0.0,0.32
0,0,0,0,1,0,0,-0.48495,-1,-0.3333333333333333,0.0,0.37
1,0,1,1,-1,1,0,0,0,0.0,0.0,0.7
0,0,0,1,0,0,0,-0.36335,0,0.0,0.0,0.39
0,0,1,0,0,0,0,-1.10575,0,-1.0,0.0,0.66
0,0,0,1,-1,0,0,0,0,0.1111111111111111,0.0,-1
0,0,0,0,0,0,0,-0.6195,0,-0.4444444444444444,0.0,0.43
0,0,1,0,0,0,0,-0.63895,0,-0.4444444444444444,0.0,0.67
0,0,1,0,-1,0,0,0,0,0.0,0.0,0.47
0,0,0,0,0,0,0,-0.27775,-1,0.0,0.0,0.48
0,0,0,0,1,0,0,-0.87775,0,-0.7777777777777778,0.0,0.38
0,0,0,0,0,0,0,-0.7262,0,-0.7777777777777778,0.0,0.36
0,0,1,1,-1,0,0,0,0,0.0,0.0,0.59
1,0,1,1,-1,1,0,0,0,0.0,0.0,0.68
0,0,0,0,1,0,0,-0.8387,0,-0.8888888888888888,0.0,0.47
0,0,1,1,0,0,0,-0.472875,0,-0.2222222222222222,0.0,0.71
0,0,1,0,-1,0,0,0,0,0.0,0.0,0.69
0,0,0,0,0,0,0,-0.40995,-1,-0.2222222222222222,0.0,0.5
0,0,0,0,1,0,0,-0.7975,0,-0.7777777777777778,0.0,0.43
0,0,1,0,0,0,0,-0.276175,0,0.0,0.0,0.6
0,0,1,0,1,0,0,0,0,0.0,0.0,0.45
0,0,0,0,1,0,0,-0.31120000000000003,0,-0.1111111111111111,0.0,0.41
0,0,1,0,1,0,0,-0.318425,-1,-0.1111111111111111,0.0,0.7
1,0,1,1,-1,1,0,0,0,0.0,0.0,0.65
0,0,1,1,0,0,0,-0.3287,0,0.0,0.0,0.72
0,0,0,0,0,0,0,-0.58285,-1,-0.3333333333333333,0.0,0.37
0,0,0,0,0,0,0,-0.60515,0,-0.4444444444444444,0.0,0.32
0,0,1,0,0,0,0,-0.294325,-1,-0.1111111111111111,0.0,0.55
0,0,0,0,1,1,0,-0.93475,0,-0.6666666666666666,0.0,0.31
0,0,0,0,0,0,0,-1.0528,0,-0.8888888888888888,0.0,0.42
1,0,1,1,1,1,0,-0.257225,0,0.0,0.0,0.74
