ace_,double_fault_,first_serve_,fast_win_,return_depth_,winner_,nat_pt_won_,distance,unf_err_,rally_,break_point_diff,speed_mph
0,0,0,0,0,0,0,-0.25732499999999997,-1,-0.1111111111111111,0.0,0.58
0,0,1,1,0,0,0,0,0,0.0,0.0,0.74
0,0,0,0,1,0,0,-1,0,-0.8888888888888888,0.0,0.54
0,0,0,0,1,0,0,-0.336325,0,-0.1111111111111111,0.0,0.48
0,-1,0,0,0,0,0,0,-1,0.1111111111111111,0.0,-1
0,0,1,1,0,0,0,0,0,0.0,0.0,0.75
0,0,1,1,0,0,0,0,0,0.0,0.0,0.75
0,0,0,0,1,0,0,-0.49035,0,-0.3333333333333333,0.0,0.56
0,0,1,1,1,0,0,0,0,0.0,0.0,0.67
0,0,1,0,1,0,0,-0.7266250000000001,0,-0.3333333333333333,0.0,0.74
1,0,1,1,-1,1,0,0,0,0.0,0.0,0.82
0,0,0,1,1,0,0,-0.5506249999999999,0,-0.2222222222222222,0.0,0.5
0,0,1,0,0,0,0,-0.33445,0,-0.2222222222222222,0.0,0.87
0,0,0,0,0,0,0,-0.42989999999999995,0,-0.2222222222222222,0.0,0.47
0,0,1,0,0,0,0,-0.38635,0,-0.2222222222222222,0.0,0.79
0,0,1,0,1,0,0,0,0,0.0,0.0,0.81
0,0,1,1,0,0,0,-0.2771,0,0.0,0.0,0.64
0,0,0,0,1,0,0,-0.44755,-1,-0.3333333333333333,0.0,0.57
0,0,1,1,0,1,0,0,0,-0.2222222222222222,0.0,0.68
0,0,1,1,1,0,0,0,0,0.0,0.0,0.72
0,0,0,1,0,0,0,-0.392925,0,-0.2222222222222222,0.0,0.56
0,0,1,0,0,0,0,-0.7255,0,-0.4444444444444444,0.0,0.84
0,0,1,0,0,0,0,-0.361825,0,-0.2222222222222222,0.0,0.85
0,0,1,0,0,0,0,-0.606975,0,-0.3333333333333333,0.0,0.74
0,0,1,0,0,0,0,-0.73625,-1,-0.4444444444444444,0.0,0.78
0,0,1,0,1,0,0,-0.29627499999999996,0,0.0,0.0,0.83
0,0,0,1,-1,0,0,0,0,0.0,0.0,0.56
0,0,1,1,1,0,0,0,0,0.0,0.0,0.73
0,0,0,0,1,0,0,-0.42182499999999995,-1,-0.3333333333333333,0.0,0.54
1,0,1,1,-1,1,0,0,0,0.0,0.0,0.75
0,0,1,1,1,0,0,0,0,0.0,0.0,0.64
0,0,1,0,0,0,0,-0.7131000000000001,0,-0.6666666666666666,0.0,0.75
0,0,0,0,1,0,0,-0.7706000000000001,0,-0.5555555555555556,0.0,0.45
0,0,1,0,1,0,0,-0.310475,0,0.0,0.0,0.83
0,0,1,0,0,0,0,0,0,0.0,0.0,0.79
0,0,1,0,0,0,0,-0.594925,0,-0.2222222222222222,0.0,0.72
0,0,1,1,0,0,0,0,0,0.0,0.0,0.65
1,0,1,1,-1,1,0,0,0,0.0,0.0,0.68
0,0,1,1,1,0,0,0,0,0.0,0.0,0.66
1,0,1,1,-1,1,0,0,0,0.0,0.0,0.71
0,0,1,0,1,0,0,-1.09535,0,-1.0,0.0,0.75
0,0,1,0,0,0,0,0,0,0.0,0.0,0.81
