point_no,p1_momentum,p2_momentum
1,-0.20349132787502366,0.1360210374380178
2,0.07500000000000001,0.011609892777905903
3,-0.29458625,0.08239224673438131
4,-0.04659344626388098,-0.21469720772478273
5,0.1919601435681871,-0.29099546771330154
6,-0.09371234239391851,-0.1554681316214039
7,-0.10242472946337082,0.29931804241448023
8,0.109261892527762,-0.01678871464019359
9,-0.253346857472238,0.0487770215201348
10,0.09669677959721432,-0.04395860060059158
11,-0.251969053736119,0.07686498381605694
12,-0.35,0.36796223266454675
13,-0.23357377425044099,0.3382932554583096
14,-0.4780796197598607,0.3061970833333334
15,-0.0954208020415307,0.1293942795972143
16,0.044368950036680815,-0.08707458333333333
17,0.017105904495844426,-0.318601857472238
18,0.06681584818482916,0.16782315912750687
19,0.2839487795148222,-0.04171006127527879
20,-0.09085990774857489,0.12409024246084017
21,-0.16937513999882847,0.28136772586109526
22,-0.31024051741056036,0.4340126129305477
23,0.24187427959721433,-0.1295956707746065
24,0.4166666666666667,-0.23783160671525175
25,0.16666666666666666,-0.021553430078732554
26,0.23274366514524128,-0.392203364709939
27,0.45840158181190793,-0.5353433955741365
28,0.20336299777082947,-0.17050144080557134
29,0.3520864403252315,-0.36163947040278566
30,0.4975995257367764,-0.498819357472238
31,0.26359282557372155,-0.25771697040278563
32,-0.008207979403270227,-0.12666030373611897
33,-0.011350313819918698,0.1
34,0.25265346866290705,-0.20713344626388097
35,0.3580185484555913,-0.3940870833333333
36,0.23313387953029252,-0.2939484994460212
37,0.44261693720329587,-0.40426636463844806
38,0.6587986038699625,-0.48677951355536836
39,0.3714871280088672,-0.13545065433429931
40,0.45334822040278566,-0.4873181402644648
41,-0.24464658805747114,0.1317175
42,0.16764373143619132,-0.016666666666666666
43,0.06446717797215876,-0.28684666666666664
44,0.32031341153185205,-0.41692625
45,0.5830242162055735,-0.5166666666666667
46,0.10200657033586383,-0.25414673958387607
47,0.02022293326641153,0.08340130417997964
48,-0.25524916666666664,0.11008397559859998
49,0.14046677959721432,0.08961212959173291
50,0.2188552258610953,-0.2226887240104756
51,0.462201892527762,-0.36943907561161865
52,0.2719017057761376,-0.33833480919442865
53,0.005232327041654175,-0.06761272586109532
54,0.23259276659649777,-0.21322666666666665
55,0.29416877366983757,-0.37095822040278564
56,0.49622842780627235,-0.490156857472238
57,-0.18381737046970748,0.13550781491456443
58,-0.41754206673358846,0.2860703947072488
59,-0.557257803736119,0.46047987198104057
60,-0.721159053736119,0.5755984147499997
61,0.21419434067592608,-0.16927613706945235
62,-0.05194032178305083,0.06634802959721432
63,0.2725984656949035,-0.20713344626388097
64,-0.23976810880677618,-0.06048874999999998
65,-0.27277605633764,0.15858791666666666
66,-0.17716141271172517,-0.14172113706945233
67,0.050044852852403066,-0.3333333333333333
68,-0.0732454227207889,-0.06522291666666666
69,-0.23090840528558582,0.1444241666666667
70,-0.16179214981206713,-0.12619988706945234
71,-0.33683624152282543,0.2011564924608402
72,0.01773020003668077,-0.01401684087249315
73,-0.3608631528984869,0.1638463961300374
74,0.15784648674586288,-0.03691051299746946
75,-0.2182004905279291,0.20347084993307818
76,-0.35041689043974555,0.40527554619695927
77,0.16244927959721434,-0.24200716785942783
78,0.36511708333333337,-0.34498920465702887
79,0.4792842795972143,-0.6806120069416122
80,0.6853219091275069,-0.7573270077103842
81,0.0808120893103467,-0.26297102413890466
82,0.2994239247218918,-0.36730519080557134
83,0.5163343910858177,-0.49510310747223796
84,0.7390102800803751,-0.642866553736119
85,0.2780658052575443,-0.3606899941550161
86,0.03341025906058506,-0.026227199748762003
87,-0.12264362046970746,0.2068192189961164
88,-0.39687124999999995,0.31712733641209634
89,-0.11111166666666665,0.2415792443867951
90,-0.0019924999999999943,-0.12007333540588966
91,0.26666666666666666,-0.16417218330845473
92,0.4169163629305477,-0.40105851708270523
93,-0.1269608803855133,0.17835001659974484
94,0.0568933237591074,-0.14651926299746945
95,-0.15613091380835226,0.23698753319948973
96,-0.29100457562493065,0.40686044986615644
97,-0.5074095363699961,0.567429616532823
98,-0.3094169704027857,0.02569597027400039
99,-0.323338107472238,0.3793125464844655
100,-0.574039053736119,0.4149761080864863
101,-0.6833333333333333,0.6937572460748748
102,0.2502832424798243,-0.18691051299746947
103,-0.04068790313588319,0.029813653669197214
104,-0.17491211686761837,0.17399613706945233
105,-0.4141015160878092,0.4034351129305477
106,-0.16976652591435953,0.09212677959721431
107,0.09346023865487268,-0.06756916666666667
108,0.2281743732778927,-0.3252676129305476
109,0.41849583271351876,-0.38860625
110,-0.2964437334002551,0.07107794480415547
111,0.047545000000000004,-0.003580222945826314
112,-0.16666666666666666,0.28966628863512023
113,-0.4261688629305477,0.29383403948467446
114,-0.6149680295972143,0.4973926492920019
115,0.11885035686552409,-0.11987931279670416
116,0.34864916054434947,-0.29233014613003744
117,0.6018015485327379,-0.5166666666666667
118,0.355537255132653,-0.2702438463308028
119,0.2190809326207661,-0.12940551299746944
120,-0.1094470694387795,0.06325961653282307
121,0.03539918455971475,-0.23972820380304077
122,0.1687201271141167,-0.38217684087249315
123,0.2726438795302925,-0.13118582883772428
124,0.04168605919442865,0.0859322443545155
125,0.3030277258610953,-0.17067304343798181
126,0.4077063629305477,-0.32170069334979834
127,0.03526291666666667,-0.18350089396708252
128,0.32380011293054767,-0.4416082961965466
129,-0.16230043267936847,0.3401524387247212
130,-0.3101493147150649,0.4960491053913879
131,-0.5187147516506065,0.6062852424608403
132,-0.3786790452824328,0.2642668925277619
133,-0.05703341595041764,0.11248291666666665
134,-0.07433206334310594,-0.12619988706945234
135,-0.26647079452697253,0.1
136,-0.40805869004858547,0.3816127258610954
137,-0.18950905373611898,0.20552348189577443
138,-0.3543825941301372,0.4134288629305477
139,-0.05927246380322618,0.15534219626388096
140,-0.3734077871363741,0.2823942865694955
141,-0.5631508167335885,0.4691536430868827
142,-0.11639098345428736,0.3001750165997448
143,-0.42103036617033696,0.5252525446755338
144,-0.7164466219911328,0.6223509100452531
145,-0.8095332204027857,0.8320038208669356
146,-0.33683624152282543,0.15711253319948973
147,-0.5636209274634709,0.3440230461969592
148,-0.24239753353428534,0.06068971286362587
149,-0.31680292004335897,0.38210344626388104
150,-0.4578716780929288,0.5186795833333333
151,-0.21260697040278567,0.29430280925774976
152,-0.4336486370694523,0.3290329958787478
153,-0.5479428037361189,0.4753112410286596
154,-0.710031857472238,0.5985939504642855
155,-0.021175348836923624,-0.2761998870694523
156,-0.06102639821963924,0.12697855919442866
157,-0.1819469347026972,0.2732527258610953
158,-0.43097476641566457,0.3192288629305477
159,0.006020901334317999,0.15
160,0.09363124394587792,-0.09137041666666666
161,-0.1646197760084538,0.17787625
162,-0.032359738530499865,-0.11201416666666665
163,0.015898257625580614,-0.29286655373611903
164,0.4349196102328933,-0.30953322040278564
165,-0.12202214460861213,0.15569516739550268
166,-0.33880144080557134,0.32855204349779543
167,-0.4761998870694523,0.579799235329017
168,-0.7183782204027856,0.6245965280979761
169,0.16586679205070945,-0.19455734239391848
170,0.369488354930615,-0.3820945833333333
171,0.4999247254140471,-0.6038954166666667
172,0.6539158607286929,-0.704250303736119
173,0.28446065912750684,-0.21301937083791156
174,0.5282991053913879,-0.3198759086304087
175,0.09760022586109532,-0.20142997979329255
176,0.4062510757941736,-0.38146588153094485
177,0.6414639924608402,-0.43776586746110985
178,0.1959554861203926,-0.29511072040278563
179,-0.05631097654495559,-0.003116553736119007
180,0.2725984656949035,-0.22380011293054763
181,-0.07138668023534722,-0.006729279597214324
182,-0.3384921872900212,0.13388291666666668
183,0.01418231447364754,0.03107355919442866
184,0.19411890196943155,-0.17298863706945233
185,0.2849816816501915,-0.4928545833333333
186,-0.21677234239391846,0.18648350799674498
187,-0.465402471924211,0.1774563397097118
188,-0.5809335591944287,0.5763911659015106
189,-0.32052967966413615,0.2296672633575032
190,-0.5395687334002551,0.5054148392534248
191,-0.3815521612456715,0.15083666666666667
192,0.11018562891729852,0.0
193,0.05241507903548576,-0.31666666666666665
194,0.42483498025674205,-0.4205851129305477
195,0.5259901907059303,-0.5028344704027856
196,-0.16666666666666666,0.28972707512541135
197,-0.37380011293054766,0.45692192343661425
198,-0.670079088791643,0.5362063362480886
199,-0.8263727258610953,0.6190973800306102
200,0.23417139458087516,-0.238544053736119
201,-0.018676615105989225,0.06932386293054765
202,0.11753324380053615,-0.31931374999999995
203,-0.13094678308209537,-0.006411666666666649
204,-0.20771522300430656,0.1594825
205,-0.03564435219301923,-0.13302916666666667
206,0.11841715617109361,-0.2452833333333333
207,0.3901889254450726,-0.3894875
208,-0.2476002258610953,0.34618889356731297
209,-0.42840386293054766,0.4208190278757897
210,-0.18236301299746943,0.09281903108858314
211,0.022344183266411535,-0.14805523717183333
212,-0.2193357038030408,0.08943188727231843
213,-0.405546553736119,0.18739329404672123
214,0.1200736078604202,-0.2625986887247213
215,-0.020425275660330033,0.14310439472621678
216,-0.32516163859087766,0.06919588168121676
217,-0.31795040699311417,0.38608333333333333
218,-0.23035898426667029,0.0626517795972143
219,-0.026199887069452338,-0.2533387880585577
220,0.24843065912750684,-0.2913858982745223
221,-0.1382676753417068,0.1140777424608402
222,0.05713234255134153,-0.21551017420582647
223,0.05359202205805452,0.025314629885993714
224,0.2785128719911327,-0.267008130083859
225,0.28609129007093304,-0.44286655373611894
226,0.3083157038030407,-0.26017860627433514
227,-0.035934425727251834,-0.04680980789778816
228,-0.2524929166666666,0.18408294147674195
229,-0.37380011293054766,0.4844354683593738
230,-0.17624840158834715,0.04153980591166925
231,0.030314515078319518,-0.06697461012952721
232,-0.13223234239391848,0.17323235492495942
233,0.09080927959721433,-0.04911273546304755
234,-0.18753602413890463,0.08773273751463473
235,-0.3539894704027856,0.3172306027070617
236,0.3194693168477362,-0.20713344626388097
237,0.4270915982981921,-0.4190101129305477
238,0.6528328781488273,-0.5809335591944287
239,0.38882909566600155,-0.2535771796641361
240,0.4832059674834578,-0.5926563463308028
241,0.2806913795302925,-0.07812456340158562
242,0.4535562665997449,-0.27781728404295436
243,0.5595332204027856,-0.478364759377797
244,0.6797028203358638,-0.6757876989326407
245,-0.2768897690309269,0.15943802959721434
246,0.08080903728008926,0.021239392527761997
247,-0.33651109304682203,0.19919980919442862
248,-0.5203966368106776,0.3476002258610954
249,-0.5434470598516647,0.6142773091944287
250,0.042866553736119,-0.3578422706495552
251,0.3152591666666667,-0.3985073031248463
252,0.12493719626388097,-0.10423549951751199
253,-0.031024357472238015,0.018624728751175684
254,-0.18351769080557132,0.21816062798263938
255,-0.36384727413890466,0.34263793635493833
256,-0.1975248103320944,0.3476002258610953
257,-0.16058249873007374,-0.05481322040278566
258,-0.005249300884666491,-0.29286655373611903
259,0.015176420608296576,0.18448982579417353
260,-0.24210115190359055,0.20912442572725173
261,-0.424977719791513,0.4178222294633707
262,0.15839764100633666,-0.28351068637794646
263,-0.13025955525754435,0.004797185428237177
264,-0.14873580525754435,0.3129777959271906
265,-0.4455483333333333,0.31411959292076785
266,-0.5,0.6274224955176
267,0.2428562239725786,-0.1657120501338436
268,-0.07031955788651512,0.03333490366919721
269,0.21072219709560258,-0.25947219626388096
270,-0.000896512982421882,0.08236668326641154
271,-0.2691248227719195,0.17212137953029252
272,0.050272016023660174,-0.018026537136374143
273,0.2933374456784044,-0.16666666666666666
274,0.3848213840311441,-0.355274053736119
275,-0.22737729259468378,0.3528219438713759
276,-0.5416413463308029,0.2123563794974775
277,-0.5178736370694523,0.5275792529147552
278,-0.6023242445416903,0.6879789504642857
279,0.18168254364313702,-0.21910988706945234
280,0.018015291564925595,0.09196427959721432
281,0.21343957804798355,-0.142866553736119
282,0.2978814588550228,-0.36056322040278566
283,0.12239532052011298,-0.07179352413890466
284,0.2133896437123525,-0.37446019080557136
285,0.33088325545830966,-0.16678515126119192
286,0.45996314252776205,-0.3162026348208849
287,0.6315123091944287,-0.43082104727986176
288,0.6571334462638809,-0.725497149572631
289,-0.27622755766039153,0.2314436887247212
290,-0.01162309658747085,-0.020568507539159814
291,0.058841851938289225,-0.2559769538030408
292,0.37799678258792974,-0.33392530373611895
293,0.4579488600762786,-0.5518411370694524
294,-0.324299053736119,0.11210948158123106
295,-0.3589319704027856,0.30701955409311804
296,-0.07442525906058514,0.06398399710174923
297,-0.3642459794633708,0.1609188284889001
298,-0.4393301461300375,0.5100914399827498
299,0.2473724732207347,-0.12527690912750694
300,0.30952012313255106,-0.47977706673358844
301,0.09653403871590223,-0.1825395833333333
302,-0.17805307209759424,-0.034281666666666655
303,0.050956548713693234,-0.3018333333333333
304,0.33519492042578264,-0.5126155295972143
305,-0.10663056279670416,0.20812090940081593
306,0.060165574272748185,-0.10458814161919482
307,-0.15441277566033002,0.24482366596970556
308,-0.37631485899366335,0.34347984338962356
309,-0.02264362046970746,0.23817117495928875
310,-0.051135800133843584,-0.16553094246796468
311,0.21780224606311563,-0.3204706945461762
312,0.4737791998661564,-0.25481868676224223
313,0.12056620040610669,-0.33604625
314,0.09755437398414524,0.12735637953029255
315,-0.14390269952263796,0.3563012053244661
316,0.06809640838899148,0.1451795386577994
317,0.08964118328183043,-0.1974685075391598
318,0.40503583912705104,-0.3406947741389047
