point_no,p1_momentum,p2_momentum
1,0.18026616540571053,-0.17599257787502368
2,0.3818428053096237,-0.3525069139375118
3,0.5610219030018525,-0.45239977413890464
4,0.723641017180717,-0.6833333333333333
5,-0.12098506127527879,0.09249711850497025
6,-0.33075314733776695,0.3524955184969023
7,-0.09496905373611898,0.11234098416855484
8,0.051305962863625876,-0.13885384530958655
9,0.28688959993307817,-0.17080523361251768
10,0.37528251659974493,-0.38547490733385814
11,-0.17700363237530556,0.2114751129305477
12,0.16447953704992582,-0.016666666666666666
13,0.039392153538902824,-0.222825607472238
14,-0.08738168684910393,0.061056779597214325
15,0.10033274376898124,-0.19256363706945234
16,0.2386195196567166,-0.39748833333333333
17,-0.28034717966413614,0.15507731752055443
18,0.042866553736119015,0.023109191418261964
19,-0.2835788629305476,0.17485110017866096
20,0.01906644080557135,-0.026467453198509558
21,-0.23372958333333332,0.14713621922627992
22,0.07553386293054765,-0.050308189534119155
23,-0.15497852413890467,0.24428082443018811
24,-0.3050985241389047,0.3638619706434268
25,-0.21018945580853943,0.27308556279670404
26,-0.422009486672737,0.3591242961969593
27,-0.46663362069822545,0.6325773091944287
28,-0.5044091710758373,0.8273563795302925
29,-0.12619988706945234,0.33955584326325006
30,-0.4190664408055713,0.1630717709661556
31,-0.09112530373611899,0.09056727258652215
32,0.020589392527762013,-0.2385428667299721
33,-0.158096857472238,0.1014717500997496
34,0.07545274246084019,-0.18064719974876214
35,0.2459138795302925,-0.2116443367609204
36,0.3772475165997449,-0.3506765888391319
37,-0.25065960758377437,0.26582605919442864
38,0.01016411168405755,-0.0059169704027856665
39,0.0021256078288650615,-0.20371185747223797
40,0.3626391032933205,-0.345445303736119
41,0.35596019145777397,-0.5742098870694523
42,0.157133446263881,-0.37078649183736867
43,-0.014624470402785673,-0.015534530764447774
44,-0.234929053736119,0.1124002067655383
45,0.046073862930547646,-0.04115132542141042
46,0.2910635591944286,-0.07658643464247886
47,0.080832838791643,0.06601628934137241
48,-0.12619988706945234,0.29931804241448023
49,0.03896125,-0.022956928925907893
50,-0.18333333333333332,0.25722920279524547
51,-0.39172572040278564,0.2713328874264513
52,0.25722920279524547,-0.16377863706945234
53,0.29128754154595765,-0.3244147741389047
54,0.557300923562988,-0.45953322040278566
55,0.7045507748421944,-0.707133446263881
56,-0.1262208001338436,0.29430280925774976
57,-0.46681759633080283,0.2364484760507898
58,-0.7020683333333333,0.27973241665335397
59,-0.749249357472238,0.4152421538800697
60,0.2694990193263802,-0.28806700545830966
61,0.2907550292700318,-0.4638263629305477
62,0.47044819369260016,-0.54711875
63,0.30781164928634647,-0.13217684087249312
64,0.557300923562988,-0.47977706673358844
65,-0.1059769538030408,0.271885240384947
66,-0.4585498704697075,0.15836609737118917
67,-0.5502575,0.5189979052633601
68,-0.680850303736119,0.6955474983550487
69,0.20371706982313298,-0.1786241219911328
70,0.40123773586432965,-0.42521636293054765
71,0.2042859916831134,-0.0590994538030408
72,0.3804969111196173,-0.32050112046970747
73,0.18572830559712644,0.034489825794173534
74,-0.045518861510457385,0.08379302959721432
75,-0.24633722893771037,0.2689139758610953
76,0.1352873884895428,0.0
77,-0.2868367994542073,0.183574696263881
