point_no,p1_momentum,p2_momentum
1,-0.12207757787502367,0.2410129421999228
2,-0.25134924454169033,0.35674645966701407
3,-0.435733107472238,0.5465073947956683
4,-0.779441553736119,0.4726751888425116
5,-0.02474103625693483,-0.1854383946086121
6,0.3326424388621466,-0.26695547794194546
7,0.12144992172956641,-0.014935494541690318
8,-0.10528847917714637,0.06859818720329586
9,0.15184483211033162,-0.12480306279670415
10,0.4311986307940287,-0.29517953865779945
11,-0.1773807038030408,0.20645748088960547
12,-0.3137773704697075,0.44419766751060397
13,-0.5731169704027856,0.48424390768405334
14,-0.6828548870694523,0.6156918076071427
15,0.26230902821827146,-0.20692666666666665
16,0.27258761167797835,-0.4730305295972143
17,0.4687567350952559,-0.5922516666666667
18,0.2753137769561806,-0.2904667795972143
19,0.5239482965393484,-0.5809335591944287
20,0.2729797128636258,-0.07063675840404884
21,-0.06897028713637414,-0.12011495404487132
22,-0.2354733333333333,0.14820495777170734
23,0.08483386293054766,0.0297422417223249
24,0.25517471286362586,-0.1678235629513965
25,-0.047284037136374135,-0.012976558914947783
26,0.19830334993307816,-0.21711826967332515
27,-0.09708166666666666,0.007232124947486068
28,-0.3684183333333333,0.029859666710276234
29,-0.45252875,0.3510345973599167
30,0.1831104203708998,-0.2807564311855615
31,0.1772310454596297,-0.5018433333333333
32,0.0770053426115599,-0.08982613706945232
33,0.2523543493516903,-0.38421822040278564
34,0.42940656771668134,-0.5728041666666667
35,0.18492657033586382,-0.20573180005173858
36,-0.060710625928017126,0.19436330815576805
37,-0.3111064758610953,0.21886157612030727
38,-0.46676636293054763,0.40777036021422686
39,-0.60140375,0.4269139032735677
40,0.2839487795148222,-0.10743815912750695
41,0.34251769825970024,-0.31549650906058513
42,0.4352631090813824,-0.6153382204027856
43,0.6104243148184307,-0.7163016666666666
44,0.21931753319948974,-0.19305886718420084
45,0.3958879498661564,-0.40977644697688526
46,0.6225559628636259,-0.37428792922713866
47,0.2895601129305477,-0.28076860603489906
48,0.47580802959721435,-0.6245065829941479
49,0.3096720721574078,-0.18333333333333332
50,0.45114362782602513,-0.35
51,0.5983934791052316,-0.5404667795972143
52,0.7091265089745328,-0.707133446263881
53,-0.18691051299746947,0.2881092579780789
54,0.02076625,-0.01990881521416113
55,-0.22051988706945236,0.10752684031651571
56,-0.2576754945416903,0.3144153391650053
57,-0.0737959960631157,-0.007754757836758552
58,-0.27355891272978233,0.4254203351834396
59,-0.11935933576242681,0.23496334993307816
60,-0.33095016194295235,0.4416647294633707
61,0.011799196944907104,0.20711253319948972
62,0.19350855346229423,-0.020243846330802798
63,0.114334358136015,-0.34478583333333335
64,0.22724165590010278,-0.42084019080557133
65,0.248648446263881,-0.15535805005173847
66,0.4220340039368843,-0.38360877900077933
67,0.5984806706035509,-0.5442205915976965
68,0.8250643076730032,-0.5377617980994769
69,0.2827811148099902,-0.142866553736119
70,0.4523461893042758,-0.3904667795972143
71,0.6406885961257258,-0.621400338791643
72,0.6736076233100116,-0.7925027258610953
73,-0.12545152053662928,0.19128032742425138
74,0.03676961653282307,-0.055257173344521
75,-0.14644373340025513,0.32387367035223374
76,-0.35357717966413615,0.4311986307940287
77,-0.5938742795972144,0.5141567829406711
78,-0.12186845380387688,0.23062834993307818
79,-0.46209652437681503,0.35957429619695924
80,-0.5885578835978837,0.5415859628636259
81,-0.16217023105387604,0.35284054619695915
82,0.04625870218308777,0.1868895999330782
83,-0.15550496624724724,0.4738001129305477
84,-0.18691051299746947,0.3308196306676549
85,0.01666322040278568,-0.0034081938340243673
86,-0.16666666666666666,0.2630074984058346
87,-0.38550822040278565,0.23606036161586233
88,-0.5404973870694523,0.4329177856517459
89,-0.3041790692372981,0.2056643076730033
90,-0.1298073310156863,-0.024555579396449034
91,-0.28611816511779176,0.23554272586109531
92,-0.341490903981802,0.3942280461969593
93,-0.5015151977456574,0.5289026461300373
94,-0.20713344626388097,0.3444793841803653
95,-0.4785692795972143,0.34300728779075923
96,-0.6019571962638811,0.5458986162627316
97,-0.7238001129305477,0.7059015280979762
98,0.2793730453824838,-0.16897965158834716
99,-0.18013851028613412,-0.07270302959721432
100,0.2630074984058346,-0.22380011293054763
101,0.18310173293626178,-0.4197532204027856
102,0.09225436741597984,-0.07742900906058514
103,0.40225035727488656,-0.2563622294633708
104,0.20515032033586383,-0.10269856783341152
105,-0.12977706673358846,-0.13909152217222975
106,0.16287306279670405,-0.4050787213403886
107,-0.014306537136374142,-0.002065354510666681
108,0.23362834993307818,-0.1658215986656822
109,-0.11920125,-0.052803898219639406
110,-0.20713344626388097,0.2671679768690912
111,-0.41426689252776194,0.451491434610802
112,0.20388540947230688,-0.13437652053662927
113,0.3274670663124231,-0.3237411204697075
114,0.49844296251438913,-0.5984792795972144
115,0.7212707909976342,-0.7067804166666666
116,0.12972387255055753,-0.15253184004726317
117,-0.121400338791643,0.11575764712662812
118,0.18730863706945233,-0.21370374127399516
119,0.3715301129305477,-0.4310319351249481
120,0.28806700545830966,-0.03290374389865125
121,-0.05113394080557135,-0.030870550296528826
122,-0.085733107472238,0.30509633802506936
123,-0.41405322040278564,0.17909172704568574
124,0.15194130723442073,-0.23379488706945234
125,0.397846003770389,-0.2523997741389047
126,0.41292868305444963,-0.5292564408055713
127,0.7166950568652959,-0.6261431074722379
128,-0.06782315912750696,0.32504133505706584
129,-0.4100441500669218,0.3068613314848616
130,-0.16175541666666665,0.10928359660241722
131,0.04993427959721432,-0.06882887075640474
132,0.2814263795302925,-0.15868715982678627
133,0.3753992961969592,-0.3984084406909839
134,0.3416131594349745,-0.12619988706945234
135,0.2765301882981064,-0.49273083333333334
136,0.6117403226065837,-0.5
137,0.7166950568652959,-0.6261998870694523
138,-0.14636070380304078,0.2582254868722366
