ace_,double_fault_,first_serve_,fast_win_,return_depth_,winner_,nat_pt_won_,distance,unf_err_,rally_,scored_last_point,score_diff,break_point_diff,speed_mph,game_victor,set victor
0,0,1,0,1,0,0,-0.30295,0,0.0,0,-0.3333333333333333,0.0,0.74,0,0
0,0,1,0,0,0,0,-0.29835,0,0.0,0,-0.6666666666666666,0.0,0.69,0,0
0,0,1,1,0,0,0,-0.47119999999999995,0,-0.1111111111111111,1,-0.3333333333333333,0.0,0.6,0,0
0,0,1,0,0,0,0,-0.400425,0,-0.2222222222222222,0,-0.6666666666666666,0.0,0.7,0,0
0,0,1,0,0,0,0,0,0,0.0,0,-1.0,0.0,0.62,2,0
0,0,1,0,1,0,0,-1,-1,-1,0,-0.3333333333333333,0.0,0.74,0,0
0,0,0,0,0,0,0,-0.5875250000000001,0,-0.3333333333333333,0,-0.6666666666666666,0.0,0.43,0,0
0,0,0,0,1,0,0,-0.957675,0,-0.7777777777777778,0,-1.0,0.0,0.46,0,0
0,0,0,1,0,0,0,-0.31742499999999996,0,-0.2222222222222222,1,-0.6666666666666666,0.0,0.43,0,0
0,0,1,1,0,0,0,0,0,0.0,1,-0.3333333333333333,0.0,0.66,0,0
0,0,0,0,0,0,0,-0.7832749999999999,0,-0.6666666666666666,1,0.0,0.0,0.43,0,0
0,0,0,0,0,0,0,-0.42545,0,-0.4444444444444444,1,0.3333333333333333,0.0,0.49,0,0
1,0,1,1,-1,1,0,0,0,0.0,1,0.6666666666666666,0.0,0.79,1,0
0,0,0,0,0,0,0,-0.657375,0,-0.4444444444444444,0,-0.3333333333333333,0.0,0.39,0,0
0,0,0,0,1,0,0,-0.277075,0,0.0,0,-0.6666666666666666,0.0,0.56,0,0
0,0,0,0,0,0,0,-0.570125,0,-0.4444444444444444,0,-1.0,0.0,0.49,0,0
0,0,0,0,1,0,0,-0.591,-1,-0.4444444444444444,0,-1.3333333333333333,0.0,0.51,2,0
0,0,0,0,0,0,0,-0.9254,0,-0.7777777777777778,0,-0.3333333333333333,0.0,0.45,0,0
0,0,1,1,1,0,0,-0.31865,0,0.0,1,0.0,0.0,0.75,0,0
0,0,0,1,1,0,0,-0.42222499999999996,0,-0.2222222222222222,1,0.3333333333333333,0.0,0.53,0,0
0,0,1,0,0,0,0,-0.4438000000000001,-1,-0.3333333333333333,0,0.0,0.0,0.68,0,0
1,0,1,1,-1,1,0,0,0,0.0,1,0.3333333333333333,0.0,0.77,0,0
0,0,0,0,0,0,0,-0.58985,0,-0.4444444444444444,1,0.6666666666666666,0.0,0.48,1,0
0,0,1,0,1,0,0,-0.9840249999999999,0,-0.8888888888888888,0,-0.3333333333333333,0.0,0.73,0,0
0,0,1,0,1,0,0,-0.7825,0,-0.4444444444444444,0,-0.6666666666666666,0.0,0.7,0,0
0,0,1,0,1,0,0,-0.354775,0,0.0,0,-1.0,0.0,0.75,0,0
0,0,0,1,1,0,0,-0.36669999999999997,0,-0.1111111111111111,1,-0.6666666666666666,0.0,0.37,0,0
0,0,1,0,0,0,0,-0.32755,0,0.0,0,-1.0,0.0,0.61,2,0
0,0,1,1,1,0,0,-0.36462500000000003,0,0.0,1,0.3333333333333333,0.0,0.65,0,0
0,0,0,0,0,0,0,-0.33725,-1,-0.1111111111111111,0,0.0,0.0,0.44,0,0
0,0,1,0,1,0,0,-1,0,-1,1,0.3333333333333333,0.0,0.68,0,0
0,0,0,0,0,0,0,-0.9816499999999999,0,-1,0,0.0,0.0,0.43,0,0
0,0,0,0,1,0,0,-0.292825,0,-0.1111111111111111,0,-0.3333333333333333,0.0,0.53,0,0
0,0,0,0,1,0,0,-1,-1,-1,0,-0.6666666666666666,0.0,0.47,2,0
0,0,1,0,0,0,0,-0.3408,0,0.0,0,-0.3333333333333333,0.0,0.69,0,0
0,0,1,0,-1,0,0,-0.2759,0,0.0,0,-0.6666666666666666,0.0,0.75,0,0
0,0,0,0,0,0,0,-0.5910249999999999,0,-0.3333333333333333,1,-0.3333333333333333,0.0,0.34,0,0
0,0,0,1,0,1,0,-0.272525,0,-0.1111111111111111,1,0.0,0.0,0.38,0,0
0,0,0,0,1,0,0,-0.41795,-1,-0.2222222222222222,0,-0.3333333333333333,0.0,0.4,0,0
0,0,1,0,0,0,0,-0.518475,0,-0.2222222222222222,0,-0.6666666666666666,0.0,0.69,2,0
0,0,1,1,1,0,0,-0.27490000000000003,0,0.0,1,0.3333333333333333,0.0,0.66,0,0
0,0,0,0,1,0,0,-1,0,-1,0,0.0,0.0,0.4,0,0
0,0,0,0,0,0,0,-0.7812,0,-0.6666666666666666,1,0.3333333333333333,0.0,0.48,0,0
0,0,0,0,0,0,0,-1,-1,-1,0,0.0,0.0,0.5,0,0
0,0,0,1,1,0,0,-0.3145,0,0.0,1,0.3333333333333333,0.0,0.52,0,0
0,0,0,1,1,0,0,-0.26692499999999997,0,0.0,1,0.6666666666666666,0.0,0.49,1,0
0,0,1,0,1,0,0,-0.8886749999999999,0,-0.3333333333333333,1,0.3333333333333333,0.0,0.74,0,0
0,0,1,0,0,0,0,-1.155525,-1,-0.6666666666666666,0,0.0,0.0,0.74,0,0
0,0,0,0,0,0,0,-0.788,-1,-0.4444444444444444,0,-0.3333333333333333,0.0,0.41,0,0
0,0,1,0,0,0,0,-1,0,-1,0,-0.6666666666666666,0.0,0.73,0,0
0,0,0,0,0,0,0,-1.1211499999999999,0,-0.6666666666666666,0,-1.0,0.0,0.51,2,2
0,0,0,1,1,0,0,0,0,0.0,1,0.3333333333333333,0.0,0.51,0,0
0,0,0,0,0,0,1,-0.99835,0,-0.8888888888888888,1,0.6666666666666666,0.0,0.45,0,0
0,0,1,0,0,0,0,0,-1,-0.1111111111111111,0,0.3333333333333333,0.0,0.7,0,0
0,0,0,0,0,0,0,-0.53705,-1,-0.3333333333333333,0,0.0,0.0,0.56,0,0
0,0,0,0,0,0,0,-0.8179000000000001,-1,-0.7777777777777778,0,-0.3333333333333333,0.0,0.54,0,0
0,0,0,0,0,0,1,-1,0,-0.8888888888888888,1,0.0,0.0,0.51,0,0
0,0,0,0,1,0,0,-0.332075,-1,-0.1111111111111111,0,-0.3333333333333333,0.0,0.43,0,0
0,0,0,0,0,0,0,-0.8001999999999999,0,-0.6666666666666666,1,0.0,0.0,0.39,0,0
0,0,0,0,1,0,0,-0.65475,0,-0.3333333333333333,0,-0.3333333333333333,0.0,0.45,0,0
0,0,0,0,1,0,0,-1,0,-1,0,-0.6666666666666666,0.0,0.41,2,0
0,0,1,0,0,0,0,-0.55625,0,-0.4444444444444444,0,-0.3333333333333333,0.0,0.67,0,0
0,0,0,0,1,0,0,-0.92235,0,-0.6666666666666666,0,-0.6666666666666666,0.0,0.57,0,0
0,0,1,0,1,0,0,-0.339175,0,0.0,0,-1.0,0.0,0.56,0,0
0,0,1,0,-1,0,0,0,0,0.0,0,-1.3333333333333333,0.0,0.67,2,0
0,0,1,0,0,0,0,-1.1466749999999999,0,-1,0,-0.3333333333333333,0.0,0.7,0,0
0,0,1,0,0,0,0,-0.5819,0,-0.4444444444444444,1,0.0,0.0,0.69,0,0
0,0,1,0,1,0,0,-0.3197,-1,-0.1111111111111111,0,-0.3333333333333333,0.0,0.62,0,0
0,0,0,1,1,0,0,-0.42584999999999995,0,-0.2222222222222222,1,0.0,0.0,0.44,0,0
0,0,1,0,0,0,0,-0.733475,-1,-0.5555555555555556,0,-0.3333333333333333,0.0,0.67,0,0
0,0,0,0,0,0,0,-1,0,-1,0,-0.6666666666666666,0.0,0.45,2,0
0,0,1,0,0,0,0,-0.834,0,-0.6666666666666666,0,-0.3333333333333333,0.0,0.72,0,0
0,0,0,1,1,0,0,-0.42787500000000006,0,-0.1111111111111111,1,0.0,0.0,0.51,0,0
0,0,1,0,0,0,0,0,0,0.0,0,-0.3333333333333333,0.0,0.75,0,0
0,0,1,0,-1,0,0,0,0,0.0,0,-0.6666666666666666,0.0,0.7,0,0
0,0,1,0,0,0,0,-0.299925,0,0.0,0,-1.0,0.0,0.55,2,0
0,0,0,0,1,0,0,-1.1952,0,-1,1,0.3333333333333333,0.0,0.49,0,0
0,0,1,1,0,0,0,-0.4454000000000001,0,-0.2222222222222222,1,0.6666666666666666,0.0,0.6,0,0
0,0,1,0,1,0,0,-1,0,-1,0,0.3333333333333333,0.0,0.65,0,0
0,0,0,1,0,0,0,-0.416225,0,-0.2222222222222222,1,0.6666666666666666,0.0,0.45,0,0
0,0,0,0,1,0,0,-0.43727499999999997,0,-0.3333333333333333,0,0.3333333333333333,0.0,0.43,0,0
0,0,1,0,0,0,0,-0.27854999999999996,-1,-0.1111111111111111,0,0.0,0.0,0.56,0,0
0,0,1,1,1,0,0,-0.28345000000000004,0,0.0,1,0.3333333333333333,0.0,0.78,0,0
0,0,0,1,1,0,0,0,0,0.0,1,0.6666666666666666,0.0,0.46,1,0
0,0,0,0,0,0,0,-0.7926249999999999,-1,-0.4444444444444444,0,-0.3333333333333333,0.0,0.44,0,0
0,0,1,0,1,0,0,-0.6477,0,-0.4444444444444444,0,-0.6666666666666666,0.0,0.74,0,0
0,0,0,0,0,0,0,0,0,0.0,0,-1.0,0.0,0.46,0,0
0,0,0,1,-1,0,0,0,0,0.1111111111111111,1,-0.6666666666666666,0.0,-1,0,0
0,0,1,0,-1,0,0,0,0,0.0,0,-1.0,0.0,0.74,2,0
0,0,1,0,0,0,0,-1.1912,0,-1.0,0,-0.3333333333333333,0.0,0.72,0,0
0,0,0,0,1,0,0,-0.483725,0,-0.3333333333333333,0,-0.6666666666666666,0.0,0.4,0,0
0,0,0,0,1,0,0,-1.186775,0,-0.7777777777777778,0,-1.0,0.0,0.49,0,0
0,0,1,0,1,0,0,-0.43194999999999995,0,-0.3333333333333333,0,-1.3333333333333333,0.0,0.75,2,2
0,0,1,0,-1,0,0,0,0,0.0,0,-0.3333333333333333,0.0,0.55,0,0
0,0,1,0,1,0,0,-0.28500000000000003,0,0.0,0,-0.6666666666666666,0.0,0.66,0,0
