ace_,double_fault_,first_serve_,fast_win_,return_depth_,winner_,nat_pt_won_,distance,unf_err_,rally_,scored_last_point,score_diff,break_point_diff,speed_mph,game_victor,set victor
0,0,1,0,0,0,0,0,0,0.0,0,-0.3333333333333333,0.0,0.64,0,0
0,0,1,0,0,0,0,-0.5767,0,-0.2222222222222222,0,-0.6666666666666666,0.0,0.73,0,0
0,0,0,0,1,0,0,-0.3319,0,0.0,0,-1.0,0.0,0.55,0,0
0,0,1,0,1,0,0,-0.8875,-1,-0.6666666666666666,0,-1.3333333333333333,0.0,0.69,2,0
0,0,0,0,0,0,0,-0.8832000000000001,0,-0.8888888888888888,1,0.3333333333333333,0.0,0.43,0,0
0,0,0,0,0,0,0,-0.377725,-1,-0.1111111111111111,0,0.0,0.0,0.31,0,0
0,0,1,0,0,1,1,-1,0,-1,1,0.3333333333333333,0.0,0.58,0,0
0,0,0,0,0,0,0,-0.69725,0,-0.4444444444444444,1,0.6666666666666666,0.0,0.46,0,0
0,0,1,0,0,0,0,-0.665425,0,-0.4444444444444444,1,1.0,0.0,0.68,1,0
0,0,1,0,0,0,0,-0.47375,0,-0.2222222222222222,0,-0.3333333333333333,0.0,0.78,0,0
0,0,1,0,1,0,0,-0.33125,0,0.0,0,-0.6666666666666666,0.0,0.74,0,0
0,0,0,1,1,0,0,-0.324325,0,-0.1111111111111111,1,-0.3333333333333333,0.0,0.6,0,0
0,0,1,0,-1,0,0,0,0,0.0,0,-0.6666666666666666,0.0,0.71,0,0
0,0,1,0,1,0,0,-0.41847500000000004,0,-0.3333333333333333,1,-0.3333333333333333,0.0,0.74,0,0
0,0,1,1,1,0,0,-0.40709999999999996,0,-0.1111111111111111,1,0.0,0.0,0.78,0,0
0,0,1,0,0,0,0,-1,0,-0.6666666666666666,0,-0.3333333333333333,0.0,0.65,0,0
0,0,0,1,0,0,0,-0.3397,0,-0.1111111111111111,1,0.0,0.0,0.52,0,0
0,0,1,0,1,0,0,-0.7013,0,-0.4444444444444444,0,-0.3333333333333333,0.0,0.75,0,0
0,0,1,0,0,0,0,-0.45945,0,-0.4444444444444444,0,-0.6666666666666666,0.0,0.71,2,0
0,0,1,1,-1,0,0,0,0,0.0,1,0.3333333333333333,0.0,0.64,0,0
0,0,0,0,0,0,0,-0.367525,-1,-0.1111111111111111,0,0.0,0.0,0.33,0,0
0,0,1,1,1,1,0,-0.31455,0,-0.2222222222222222,1,0.3333333333333333,0.0,0.55,0,0
0,0,0,0,0,0,0,-0.56445,0,-0.5555555555555556,0,0.0,0.0,0.47,0,0
0,0,1,1,1,0,0,0,0,0.0,1,0.3333333333333333,0.0,0.72,0,0
0,0,0,1,1,0,0,-0.371625,0,0.0,1,0.6666666666666666,0.0,0.34,1,0
0,0,1,0,1,0,0,-0.46835000000000004,0,-0.3333333333333333,1,0.3333333333333333,0.0,0.67,0,0
0,0,1,0,0,0,0,-0.330225,0,0.0,0,0.0,0.0,0.72,0,0
0,0,1,0,0,0,0,-0.30395000000000005,0,0.0,0,-0.3333333333333333,0.0,0.77,0,0
0,0,0,1,0,0,0,-0.44007500000000005,0,-0.1111111111111111,1,0.0,0.0,0.47,0,0
0,0,1,0,0,0,0,0,0,0.0,0,-0.3333333333333333,0.0,0.7,0,0
0,0,1,1,1,0,0,-0.40199999999999997,0,-0.1111111111111111,1,0.0,0.0,0.78,0,0
0,0,1,0,-1,0,0,0,0,0.0,0,-0.3333333333333333,0.0,0.76,0,0
0,0,0,0,0,1,0,-1,0,-1,1,0.0,0.0,0.45,0,0
0,0,1,0,0,0,0,-0.27232500000000004,0,0.0,0,-0.3333333333333333,0.0,0.73,0,0
0,0,0,0,0,0,0,0,0,0.0,0,-0.6666666666666666,0.0,0.63,2,0
0,0,1,1,0,1,0,-0.2791,0,-0.2222222222222222,1,0.3333333333333333,0.0,0.53,0,0
