ace_,double_fault_,first_serve_,fast_win_,return_depth_,winner_,nat_pt_won_,distance,unf_err_,rally_,break_point_diff,speed_mph
0,0,0,1,0,0,0,-0.26825,0,0.0,0.0,0.52
0,0,1,0,1,0,0,-0.48567499999999997,0,-0.3333333333333333,0.0,0.77
0,0,0,0,1,0,0,-0.3149,-1,-0.1111111111111111,0.0,0.52
0,0,1,0,1,1,0,-1.00075,0,-1,0.0,0.71
0,0,0,0,1,0,0,-0.7256750000000001,-1,-0.5555555555555556,0.0,0.55
0,0,1,1,0,0,0,0,0,0.0,0.0,0.82
0,0,1,0,0,1,0,-0.9036500000000001,0,-0.6666666666666666,0.0,0.63
0,0,1,0,0,0,0,-0.5774250000000001,0,-0.4444444444444444,0.0,0.68
0,0,0,0,1,0,0,-0.41237499999999994,-1,-0.2222222222222222,0.0,0.55
0,0,0,1,0,0,0,-0.325975,0,0.1111111111111111,0.0,-1
0,0,1,0,0,0,0,-0.7828999999999999,0,-0.4444444444444444,0.0,0.67
0,0,1,0,1,0,0,-1.191225,0,-1,0.0,0.8
0,0,0,0,1,0,0,0,0,0.0,0.0,0.62
0,0,0,1,1,0,0,0,0,0.0,0.0,0.57
0,0,1,1,0,0,0,0,0,0.0,0.0,0.75
0,0,1,0,0,1,1,-0.5637749999999999,0,-0.4444444444444444,0.0,0.61
0,0,0,0,0,0,0,0,0,-0.1111111111111111,0.0,0.43
0,0,1,0,0,0,0,-0.260025,-1,-0.1111111111111111,0.0,0.75
0,0,1,1,1,1,0,-0.29714999999999997,0,-0.2222222222222222,0.0,0.66
0,0,0,1,0,0,0,-0.32665,0,-0.1111111111111111,0.0,0.67
0,0,0,1,0,0,0,-0.32257499999999995,0,-0.1111111111111111,0.0,0.61
0,0,0,0,1,0,0,-0.549875,0,0.0,0.0,0.55
0,0,1,0,1,0,0,-0.37505,0,0.0,0.0,0.8
0,0,0,0,0,0,0,-1.08735,0,-0.8888888888888888,0.0,0.56
0,0,0,0,1,0,0,-0.25389999999999996,0,-0.5555555555555556,0.0,0.45
0,0,0,0,0,0,0,0,0,0.0,0.0,0.63
0,0,0,0,-1,0,0,0,0,0.0,0.0,0.51
0,0,1,0,0,0,0,-0.639575,0,-0.3333333333333333,0.0,0.6
0,0,0,0,1,0,0,-0.63085,0,-0.6666666666666666,0.0,0.51
0,0,1,0,0,0,0,0,0,-0.1111111111111111,0.0,0.65
0,0,0,1,0,0,1,-0.41505000000000003,0,-0.2222222222222222,0.0,0.65
0,0,0,0,0,0,1,-1.00455,0,-0.8888888888888888,0.0,0.45
0,0,1,0,1,0,1,-0.7812,0,-0.4444444444444444,0.0,0.53
0,0,1,1,0,0,0,-0.340325,0,-0.1111111111111111,0.0,0.66
0,0,0,1,1,1,0,-0.2548,0,-0.1111111111111111,0.0,0.65
0,0,0,0,0,0,0,-0.29762500000000003,0,0.0,0.0,0.69
0,0,1,0,0,0,0,-0.8807500000000001,0,-0.6666666666666666,0.0,0.69
0,0,1,0,0,0,0,-0.34409999999999996,0,0.0,0.0,0.75
0,0,1,0,1,0,0,-0.45644999999999997,-1,-0.2222222222222222,0.0,0.75
0,0,0,0,0,0,0,-0.54855,0,-0.5555555555555556,0.0,0.63
0,0,1,1,0,1,0,-0.305525,0,-0.2222222222222222,0.0,0.48
0,0,1,1,0,0,0,0,0,0.0,0.0,0.8
0,0,0,0,1,0,0,-0.6129749999999999,0,-0.4444444444444444,0.0,0.45
0,0,1,1,0,1,1,-0.45722500000000005,0,-0.2222222222222222,0.0,0.76
0,0,1,0,-1,0,0,0,0,0.0,0.0,0.78
0,0,0,0,1,0,0,-0.9145749999999999,-1,-0.6666666666666666,0.0,0.67
0,0,1,0,0,0,0,-0.5402,0,-0.4444444444444444,0.0,0.69
0,0,0,1,0,1,0,0,0,-0.1111111111111111,0.0,0.5
0,0,1,1,0,0,0,-0.33855,0,-0.1111111111111111,0.0,0.78
0,0,0,0,0,0,0,0,-1,0.0,0.0,0.57
0,0,1,0,0,0,0,-0.5781,-1,-0.3333333333333333,0.0,0.61
0,0,0,0,1,0,0,-0.6024,0,-0.3333333333333333,0.0,0.44
0,0,1,1,0,0,0,-0.43985,0,-0.2222222222222222,0.0,0.66
0,0,1,1,0,1,1,-0.391375,0,-0.2222222222222222,0.0,0.8
0,0,1,1,0,0,0,0,0,0.0,0.0,0.82
0,0,0,1,0,0,0,-0.25665,0,0.0,0.0,0.49
0,0,1,0,0,0,0,-0.552975,0,-0.2222222222222222,0.0,0.74
0,0,1,0,1,0,0,-0.7358,-1,-0.6666666666666666,0.0,0.71
0,0,1,0,0,0,0,-0.8097249999999999,-1,-0.4444444444444444,0.0,0.78
0,0,1,0,0,1,0,-0.38180000000000003,0,-0.3333333333333333,0.0,0.8
