ace_,double_fault_,first_serve_,fast_win_,return_depth_,winner_,nat_pt_won_,distance,unf_err_,rally_,break_point_diff,speed_mph
0,0,1,0,0,1,1,-0.564175,0,-0.4444444444444444,0.0,0.7
0,0,0,0,1,0,0,-0.533775,0,-0.4444444444444444,0.0,0.44
0,0,0,0,0,1,1,-0.46685,0,-0.4444444444444444,0.0,0.52
0,0,0,0,0,0,0,-0.45275,0,-0.3333333333333333,0.0,0.46
0,0,0,0,0,0,0,-0.39380000000000004,0,-0.1111111111111111,0.0,0.5
0,0,1,0,1,0,0,-1,-1,-1,0.0,0.81
0,0,0,0,0,0,0,-0.70145,0,-0.7777777777777778,0.0,0.52
0,0,1,1,0,0,0,0,0,0.0,0.0,0.81
0,0,1,1,0,1,0,0,0,0.0,0.0,0.72
0,0,1,0,1,1,1,-1,0,-1,0.0,0.87
0,0,1,0,-1,0,0,0,0,0.0,0.0,0.65
0,0,1,1,0,0,0,-0.29532499999999995,0,-0.1111111111111111,0.0,0.75
0,0,0,1,0,0,0,-0.44052500000000006,0,-0.1111111111111111,0.0,0.54
0,0,1,0,1,0,0,-0.768025,0,-0.4444444444444444,0.0,0.69
0,0,1,0,1,0,0,-0.291175,0,0.0,0.0,0.71
0,0,0,0,1,0,0,-0.9528000000000001,0,-0.6666666666666666,0.0,0.65
0,0,0,1,0,1,0,-0.3468,0,-0.2222222222222222,0.0,0.48
0,0,1,1,1,0,0,-0.26005,0,0.0,0.0,0.74
0,0,1,1,-1,0,1,-0.44245,0,-0.2222222222222222,0.0,0.85
0,0,0,1,-1,1,0,0,0,-0.2222222222222222,0.0,0.41
0,0,1,0,1,0,0,-0.529525,0,0.0,0.0,0.76
0,0,1,0,0,0,0,-0.336625,0,-0.2222222222222222,0.0,0.67
0,0,1,0,-1,0,0,-0.587075,0,-0.4444444444444444,0.0,0.72
0,0,0,1,0,1,0,0,0,-0.1111111111111111,0.0,0.54
0,0,1,0,0,0,0,-0.308725,0,0.0,0.0,0.67
0,0,1,1,0,0,0,-0.5702499999999999,0,-0.2222222222222222,0.0,0.71
