ace_,double_fault_,first_serve_,fast_win_,return_depth_,winner_,nat_pt_won_,distance,unf_err_,rally_,break_point_diff,speed_mph
1,0,1,1,-1,1,0,0,0,0.0,0.0,0.75
0,0,0,1,0,0,0,0,0,0.0,0.0,0.58
0,0,1,1,0,1,0,-0.28947500000000004,0,-0.2222222222222222,0.0,0.68
0,0,1,1,1,0,0,0,0,0.0,0.0,0.74
0,0,1,0,0,0,0,-1.1667,0,-0.6666666666666666,0.0,0.64
0,0,1,0,0,0,0,0,0,0.0,0.0,0.7
0,0,1,0,-1,0,0,0,0,0.0,0.0,0.77
0,0,1,1,1,0,0,-0.377025,0,-0.1111111111111111,0.0,0.66
0,0,1,1,0,0,0,-0.38487499999999997,0,-0.1111111111111111,0.0,0.66
0,0,1,0,0,0,0,-0.267975,0,0.0,0.0,0.67
0,0,0,0,0,0,0,-0.50395,0,-0.3333333333333333,0.0,0.55
0,0,0,1,0,0,0,0,0,0.0,0.0,0.64
0,0,0,1,0,0,0,0,0,0.0,0.0,0.56
0,0,1,1,0,0,0,0,0,0.0,0.0,0.61
0,0,1,0,0,0,0,-0.57125,0,-0.5555555555555556,0.0,0.58
1,0,1,1,-1,1,0,0,0,0.0,0.0,0.69
0,0,0,1,0,0,0,-0.419625,0,-0.1111111111111111,0.0,0.45
0,0,0,0,1,0,0,-0.8460750000000001,0,-0.7777777777777778,0.0,0.46
0,0,1,0,0,0,0,-0.39637500000000003,0,-0.2222222222222222,0.0,0.67
0,0,1,0,-1,0,0,0,0,0.0,0.0,0.68
0,0,1,0,-1,0,0,0,0,0.0,0.0,0.81
0,0,1,0,-1,0,0,0,0,0.0,0.0,0.74
0,-1,0,0,0,0,0,-0.3345,-1,0.1111111111111111,0.0,-1
0,0,1,0,0,1,1,-0.481025,0,-0.4444444444444444,0.0,0.66
1,0,1,1,-1,1,0,0,0,0.0,0.0,0.71
0,0,1,1,0,0,0,-0.36565,0,-0.2222222222222222,0.0,0.72
0,0,0,0,1,0,0,0,0,-0.1111111111111111,0.0,0.44
0,0,1,1,1,1,0,-0.31425000000000003,0,-0.2222222222222222,0.0,0.79
0,0,0,0,0,0,0,-0.42227499999999996,0,-0.3333333333333333,0.0,0.54
0,0,1,0,1,0,0,-0.6102000000000001,0,-0.3333333333333333,0.0,0.67
0,0,0,0,0,0,0,-0.41735000000000005,0,-0.2222222222222222,0.0,0.57
0,0,1,0,1,0,0,-0.3004,0,0.0,0.0,0.72
0,0,0,0,1,0,0,-1,0,-1,0.0,0.45
0,0,1,1,1,1,0,-0.44725000000000004,0,-0.1111111111111111,0.0,0.76
0,0,1,0,0,1,0,-0.9958,0,-0.7777777777777778,0.0,0.6
0,0,1,0,1,0,0,-0.7472749999999999,0,-0.3333333333333333,0.5,0.69
1,0,1,1,-1,1,0,0,0,0.0,0.0,0.7
0,0,1,0,1,0,0,-0.580775,0,-0.4444444444444444,0.0,0.65
0,0,1,1,0,0,0,-0.3834,0,-0.2222222222222222,0.0,0.73
1,0,1,1,-1,1,0,0,0,0.0,0.0,0.7
0,0,0,0,0,0,0,-0.4373,-1,-0.2222222222222222,0.0,0.51
0,0,0,1,0,0,0,-0.29045,0,-0.1111111111111111,0.0,0.57
0,0,1,0,1,0,0,0,0,0.0,0.0,0.79
0,0,1,0,-1,0,0,0,0,0.0,0.0,0.75
0,0,0,0,1,0,0,-0.378825,0,-0.2222222222222222,0.0,0.64
0,0,0,0,1,0,0,-1,0,-1,0.0,0.55
0,-1,0,0,-1,0,0,0,-1,0.1111111111111111,0.0,-1
0,0,1,0,1,0,0,-0.521225,0,-0.4444444444444444,0.0,0.72
0,0,1,0,0,0,0,-0.5005499999999999,0,-0.3333333333333333,0.0,0.8
1,0,1,1,-1,1,0,0,0,0.0,0.0,0.76
0,0,0,1,0,1,0,-0.490475,0,-0.2222222222222222,0.0,0.57
0,0,1,0,1,0,0,-1.1,0,-1,0.0,0.67
0,0,0,1,-1,0,0,0,0,0.1111111111111111,0.0,-1
0,0,1,0,1,0,0,-0.7913,-1,-0.6666666666666666,0.0,0.68
0,0,1,0,1,0,0,-1,0,-1,0.0,0.78
0,0,1,0,-1,0,0,0,0,0.0,0.0,0.79
0,0,0,0,0,0,0,-0.35855000000000004,-1,-0.2222222222222222,0.0,0.44
0,0,1,1,0,1,1,-0.33137500000000003,0,-0.2222222222222222,0.0,0.75
0,0,1,1,0,0,0,-0.40622500000000006,0,0.0,0.0,0.83
0,0,1,0,0,0,0,-0.4243,0,-0.3333333333333333,0.0,0.75
0,0,1,0,1,0,0,-0.8298249999999999,0,-0.7777777777777778,0.0,0.69
0,0,0,1,0,0,0,-0.5458000000000001,0,-0.2222222222222222,0.0,0.56
0,0,0,1,0,0,1,-0.45147499999999996,0,-0.2222222222222222,0.0,0.51
0,0,1,0,0,0,0,-0.37374999999999997,0,-0.2222222222222222,0.0,0.77
0,0,1,0,1,0,0,0,0,0.0,0.0,0.75
0,0,1,1,1,0,0,-0.337,0,-0.1111111111111111,0.0,0.8
0,0,0,0,0,0,0,-0.810875,0,-0.4444444444444444,0.0,0.54
0,0,1,0,0,0,0,-0.260025,0,0.0,0.0,0.77
