ace_,double_fault_,first_serve_,fast_win_,return_depth_,winner_,nat_pt_won_,distance,unf_err_,rally_,break_point_diff,speed_mph
0,0,1,1,0,0,0,-0.26622500000000004,0,0.0,0.0,0.62
0,0,0,0,1,0,0,-0.7581249999999999,0,-0.4444444444444444,0.0,0.39
0,0,1,1,0,1,0,-0.35714999999999997,0,-0.2222222222222222,0.0,0.58
0,0,1,1,1,0,1,-0.335675,0,0.0,0.0,0.54
0,0,1,0,1,0,0,-0.86205,-1,-0.6666666666666666,0.0,0.71
0,0,1,0,0,0,0,-0.6843,0,-0.4444444444444444,0.0,0.74
0,0,0,1,1,0,1,-0.371775,0,-0.1111111111111111,0.0,0.44
0,0,1,0,-1,0,0,0,0,0.0,0.0,0.73
0,0,1,0,0,0,0,-0.621575,0,-0.2222222222222222,0.0,0.66
0,0,1,1,-1,0,0,-0.250825,0,0.0,0.0,0.6
0,0,1,0,0,0,0,-0.354025,-1,-0.1111111111111111,0.0,0.62
0,0,1,1,-1,0,0,0,0,0.0,0.0,0.58
0,0,0,0,1,0,0,-0.387875,0,-0.1111111111111111,0.0,0.42
0,0,1,0,1,0,0,-1.126475,0,-0.8888888888888888,0.0,0.54
0,0,1,0,0,0,0,-1.0261749999999998,0,-1,0.0,0.48
0,0,0,1,0,0,0,-0.42947500000000005,0,-0.2222222222222222,0.0,0.52
0,0,1,0,1,0,0,-0.888425,0,-0.5555555555555556,0.0,0.66
0,0,1,1,0,0,1,-0.3937,0,0.0,0.0,0.69
0,0,0,1,1,0,0,-0.28075,0,0.0,0.0,0.45
0,0,1,0,1,1,0,-1.1830500000000002,0,-1.0,0.0,0.73
0,0,1,0,0,0,0,-0.5886250000000001,0,-0.2222222222222222,0.0,0.72
0,0,1,0,1,0,0,-0.417675,0,0.0,0.0,0.77
0,0,0,0,0,0,0,-0.66605,0,-0.4444444444444444,0.0,0.49
0,0,1,1,1,0,0,-0.48512500000000003,0,-0.1111111111111111,0.0,0.73
0,0,0,0,1,0,0,-0.503275,0,-0.4444444444444444,0.0,0.6
0,0,0,0,1,0,0,-1.135075,0,-1.0,0.0,0.47
0,0,1,1,1,0,1,-0.496575,0,0.0,0.0,0.75
0,0,1,0,0,1,0,-0.6819,0,-0.4444444444444444,0.0,0.72
0,0,0,0,1,0,0,-1,-1,-1.0,0.0,0.44
0,0,1,1,0,1,0,-0.5188,0,-0.2222222222222222,0.0,0.59
0,0,1,1,-1,1,1,-0.551925,0,-0.2222222222222222,0.0,0.65
0,0,1,0,0,0,0,-0.8100999999999999,0,-0.4444444444444444,0.0,0.64
0,0,0,0,0,0,0,-1.2319,0,-1.0,0.0,0.42
0,0,0,0,0,0,1,-1,0,-1,0.0,0.57
0,0,1,0,0,0,0,-1,0,-1,0.0,0.75
0,0,0,0,0,0,0,-0.643975,-1,-0.2222222222222222,0.0,0.48
0,0,1,0,0,0,0,-0.37077499999999997,0,0.0,0.0,0.73
0,0,1,0,0,0,0,-0.46537500000000004,-1,-0.1111111111111111,0.0,0.68
0,0,1,1,-1,1,1,-0.36845,0,-0.2222222222222222,0.0,0.68
0,0,0,0,0,0,0,-1.0337999999999998,0,-1,0.0,0.47
0,0,1,0,0,1,1,-0.61265,0,-0.4444444444444444,0.0,0.73
0,0,1,1,0,0,0,-0.49655000000000005,0,-0.2222222222222222,0.0,0.73
0,0,0,0,1,0,0,-0.8855999999999999,0,-0.5555555555555556,0.0,0.58
