ace_,double_fault_,first_serve_,fast_win_,return_depth_,winner_,nat_pt_won_,distance,unf_err_,rally_,break_point_diff,speed_mph
0,0,1,0,0,0,0,-0.6812750000000001,0,-0.5555555555555556,0.0,0.76
0,0,1,0,1,1,1,-1.04825,0,-0.8888888888888888,0.0,0.73
0,0,0,1,1,0,0,-0.32655,0,-0.2222222222222222,0.0,0.36
0,0,1,0,0,0,0,-0.526625,0,-0.4444444444444444,0.0,0.67
0,0,1,0,0,0,0,-0.266075,-1,-0.1111111111111111,0.0,0.76
0,0,0,0,0,1,1,-0.791,0,-0.4444444444444444,0.0,0.33
0,0,1,0,0,0,0,0,0,0.0,0.0,0.77
0,0,0,0,1,0,0,-0.5098499999999999,0,-0.3333333333333333,0.0,0.51
0,0,1,0,0,0,0,0,0,0.0,0.0,0.72
0,0,1,0,0,0,0,-0.31015,0,-0.2222222222222222,0.0,0.84
0,0,0,1,0,0,0,-0.39289999999999997,0,-0.1111111111111111,0.0,0.51
0,0,1,0,-1,0,0,0,0,0.0,0.0,0.84
0,0,0,0,0,0,0,-0.5656,0,-0.4444444444444444,0.0,0.43
0,0,1,0,0,1,1,-0.662975,0,-0.4444444444444444,0.0,0.8
0,0,0,0,1,0,0,-0.652075,0,-0.5555555555555556,0.0,0.51
0,0,1,1,0,0,0,-0.391675,0,-0.2222222222222222,0.0,0.71
0,0,0,1,0,0,0,-0.28337500000000004,0,0.0,0.0,0.53
0,0,0,1,-1,0,0,0,0,0.1111111111111111,0.0,-1
0,0,1,0,1,0,0,-1,0,-1,0.0,0.81
0,0,1,0,0,0,0,0,0,0.0,0.0,0.87
0,0,1,0,-1,0,0,0,0,0.0,0.0,0.82
0,0,1,0,-1,0,0,0,0,0.0,0.0,0.75
0,0,1,0,-1,0,0,-0.338725,0,-0.2222222222222222,0.0,0.84
0,0,1,1,0,0,0,-0.371425,0,0.0,0.0,0.65
1,0,0,1,-1,1,0,0,0,0.0,0.0,0.35
0,0,0,0,1,0,0,-0.64995,0,-0.4444444444444444,0.0,0.42
0,0,0,1,0,0,1,-0.5246500000000001,0,-0.2222222222222222,0.0,0.41
0,0,0,0,0,0,0,0,0,0.0,0.0,0.59
0,0,0,0,0,0,0,-0.4053,0,-0.2222222222222222,0.0,0.61
0,0,1,0,-1,0,0,0,0,0.0,0.0,0.84
0,0,1,0,0,1,0,-0.75535,0,-0.3333333333333333,0.0,0.85
0,0,1,0,-1,0,0,0,0,0.0,0.0,0.71
0,0,0,0,0,0,0,-0.5768500000000001,0,-0.3333333333333333,0.0,0.39
0,0,0,1,0,0,0,-0.4358000000000001,0,-0.2222222222222222,0.0,0.41
0,-1,0,0,-1,0,0,0,-1,0.1111111111111111,0.0,-1
0,0,1,0,0,0,0,-0.949325,0,-0.6666666666666666,0.0,0.75
0,0,0,0,1,0,0,-0.809675,0,-0.7777777777777778,0.0,0.44
0,0,1,0,0,0,0,-0.78955,0,-0.6666666666666666,0.0,0.75
0,0,1,0,1,1,1,-0.633425,0,-0.4444444444444444,0.0,0.62
0,0,1,0,0,0,0,-0.449775,0,-0.3333333333333333,0.0,0.77
0,0,0,1,0,1,0,-0.52805,0,-0.2222222222222222,0.0,0.41
0,0,1,0,0,0,0,-1.06365,0,-0.7777777777777778,0.0,0.77
0,0,1,1,1,0,0,-0.410625,0,-0.2222222222222222,0.0,0.55
0,0,1,1,0,0,0,0,0,0.0,0.0,0.78
0,0,1,1,0,0,0,-0.3675,0,-0.1111111111111111,0.0,0.85
0,0,1,0,0,0,0,-0.5617,0,-0.2222222222222222,0.0,0.78
0,0,0,1,-1,0,0,0,0,0.1111111111111111,0.0,-1
0,0,0,0,1,0,0,-0.350125,0,0.0,0.0,0.72
0,0,1,0,0,0,0,-0.26935000000000003,0,0.0,0.0,0.74
0,0,1,0,-1,0,0,-0.2968,0,0.0,0.0,0.79
0,0,1,1,0,0,0,0,0,0.0,0.0,0.65
0,0,1,0,1,0,0,-0.492075,-1,-0.3333333333333333,0.0,0.75
0,0,1,1,0,0,0,-0.49474999999999997,0,-0.2222222222222222,0.0,0.62
0,0,1,1,1,0,0,-0.33140000000000003,0,0.0,0.0,0.75
0,0,0,0,1,0,0,-0.5147999999999999,0,-0.5555555555555556,0.0,0.47
1,0,1,1,-1,1,0,0,0,0.0,0.0,0.76
0,0,1,0,0,1,0,-0.6360750000000001,0,-0.3333333333333333,0.0,0.86
0,0,1,0,0,0,0,-0.70345,0,-0.4444444444444444,0.0,0.81
0,0,1,0,-1,0,0,0,0,0.0,0.0,0.75
